key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	scientificNameID	institutionID	verbatimEventDate	footprintWKT	fieldNumber	language	gbifID	occurrenceID	type	catalogNumber	institutionCode	identificationRemarks	continent	datasetID	recordNumber	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	taxonID	waterBody	modified	locality	occurrenceRemarks	collectionCode	dynamicProperties	datasetName	recordedBy	locationID	georeferenceSources	associatedSequences	collectionKey	eventRemarks	parentNameUsageID	organismID	collectionID	individualCount	verbatimDepth	ownerInstitutionCode	parentEventID	bibliographicCitation	sex	higherGeography	typeStatus	georeferenceProtocol	verbatimCoordinateSystem	higherClassification	references
2382901222	968dfa3e-3614-4bab-a3b5-e9209bdd6078	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-06-03T13:09:42.774+00:00	2024-01-24T22:36:15.046+00:00	159		{}	PRESERVED_SPECIMEN	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-73.248199	178.723999		753.0		{}	2008.0	2.0	19.0	2008-02-19	50.0	50.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-24T22:36:15.046+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			True	[{'identifier': 'OGL_MSC_NortheasternUniversity_S12131'}]	[]	[]	[]	8c116cac-9394-4c4e-be14-06184bdc62bd	False	Claudia Arango		ND	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	CE01732	OGL_MSC_NortheasternUniversity_S12131	urn:lsid:marinespecies.org:taxname:173398	8c116cac-9394-4c4e-be14-06184bdc62bd					2382901222	OGL_MSC_NortheasternUniversity_S12131		S12131	OGL			OGL_MSC_NortheasternUniversity	37026-3; 1823					T02858	Ross Sea				OGL		Ocean Genome Legacy Collection		CL02392		BOLD ID: 37026-3	0f00dede-1a1f-49e5-ae69-2bc40db635c5	Collection Event Notes: Collector name listed as R/VTANGAROA	134591	S12131	0f00dede-1a1f-49e5-ae69-2bc40db635c5												
2382899337	968dfa3e-3614-4bab-a3b5-e9209bdd6078	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-06-03T13:09:42.774+00:00	2024-01-24T22:36:15.046+00:00	159		{}	PRESERVED_SPECIMEN	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-73.248199	178.723999		753.0		{}	2008.0	2.0	19.0	2008-02-19	50.0	50.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-24T22:36:15.046+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			True	[{'identifier': 'OGL_MSC_NortheasternUniversity_S12132'}]	[]	[]	[]	8c116cac-9394-4c4e-be14-06184bdc62bd	False	Claudia Arango		ND	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	CE01732	OGL_MSC_NortheasternUniversity_S12132	urn:lsid:marinespecies.org:taxname:173398	8c116cac-9394-4c4e-be14-06184bdc62bd					2382899337	OGL_MSC_NortheasternUniversity_S12132		S12132	OGL			OGL_MSC_NortheasternUniversity	37026-4; 1823					T02858	Ross Sea				OGL		Ocean Genome Legacy Collection		CL02392		BOLD ID: 37026-4	0f00dede-1a1f-49e5-ae69-2bc40db635c5	Collection Event Notes: Collector name listed as R/VTANGAROA	134591	S12132	0f00dede-1a1f-49e5-ae69-2bc40db635c5												
2382900947	968dfa3e-3614-4bab-a3b5-e9209bdd6078	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-06-03T13:09:42.774+00:00	2024-01-24T22:36:15.046+00:00	159		{}	PRESERVED_SPECIMEN	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-73.248199	178.723999		753.0		{}	2008.0	2.0	19.0	2008-02-19	50.0	50.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-24T22:36:15.046+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			True	[{'identifier': 'OGL_MSC_NortheasternUniversity_S12133'}]	[]	[]	[]	8c116cac-9394-4c4e-be14-06184bdc62bd	False	Claudia Arango		ND	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	CE01732	OGL_MSC_NortheasternUniversity_S12133	urn:lsid:marinespecies.org:taxname:173398	8c116cac-9394-4c4e-be14-06184bdc62bd					2382900947	OGL_MSC_NortheasternUniversity_S12133		S12133	OGL			OGL_MSC_NortheasternUniversity	37026-5; 1823					T02858	Ross Sea				OGL		Ocean Genome Legacy Collection		CL02392		BOLD ID: 37026-5	0f00dede-1a1f-49e5-ae69-2bc40db635c5	Collection Event Notes: Collector name listed as R/VTANGAROA	134591	S12133	0f00dede-1a1f-49e5-ae69-2bc40db635c5												
2382901056	968dfa3e-3614-4bab-a3b5-e9209bdd6078	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-06-03T13:09:42.774+00:00	2024-01-24T22:36:15.046+00:00	159		{}	PRESERVED_SPECIMEN	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-73.248199	178.723999		753.0		{}	2008.0	2.0	19.0	2008-02-19	50.0	50.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-24T22:36:15.046+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			True	[{'identifier': 'OGL_MSC_NortheasternUniversity_S12134'}]	[]	[]	[]	8c116cac-9394-4c4e-be14-06184bdc62bd	False	Claudia Arango		ND	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	CE01732	OGL_MSC_NortheasternUniversity_S12134	urn:lsid:marinespecies.org:taxname:173398	8c116cac-9394-4c4e-be14-06184bdc62bd					2382901056	OGL_MSC_NortheasternUniversity_S12134		S12134	OGL			OGL_MSC_NortheasternUniversity	37026-6; 1823					T02858	Ross Sea				OGL		Ocean Genome Legacy Collection		CL02392		BOLD ID: 37026-6	0f00dede-1a1f-49e5-ae69-2bc40db635c5	Collection Event Notes: Collector name listed as R/VTANGAROA	134591	S12134	0f00dede-1a1f-49e5-ae69-2bc40db635c5												
2382899899	968dfa3e-3614-4bab-a3b5-e9209bdd6078	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-06-03T13:09:42.774+00:00	2024-01-24T22:36:15.047+00:00	159		{}	PRESERVED_SPECIMEN	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-73.248199	178.723999		753.0		{}	2008.0	2.0	19.0	2008-02-19	50.0	50.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-24T22:36:15.047+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			True	[{'identifier': 'OGL_MSC_NortheasternUniversity_S12135'}]	[]	[]	[]	8c116cac-9394-4c4e-be14-06184bdc62bd	False	Claudia Arango		ND	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	CE01732	OGL_MSC_NortheasternUniversity_S12135	urn:lsid:marinespecies.org:taxname:173398	8c116cac-9394-4c4e-be14-06184bdc62bd					2382899899	OGL_MSC_NortheasternUniversity_S12135		S12135	OGL			OGL_MSC_NortheasternUniversity	37026-7; 1823					T02858	Ross Sea				OGL		Ocean Genome Legacy Collection		CL02392		BOLD ID: 37026-7	0f00dede-1a1f-49e5-ae69-2bc40db635c5	Collection Event Notes: Collector name listed as R/VTANGAROA	134591	S12135	0f00dede-1a1f-49e5-ae69-2bc40db635c5												
2382903330	968dfa3e-3614-4bab-a3b5-e9209bdd6078	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-06-03T13:09:42.774+00:00	2024-01-24T22:36:15.046+00:00	159		{}	PRESERVED_SPECIMEN	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-73.248199	178.723999		753.0		{}	2008.0	2.0	19.0	2008-02-19	50.0	50.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-24T22:36:15.046+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			True	[{'identifier': 'OGL_MSC_NortheasternUniversity_S12136'}]	[]	[]	[]	8c116cac-9394-4c4e-be14-06184bdc62bd	False	Claudia Arango		ND	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	CE01732	OGL_MSC_NortheasternUniversity_S12136	urn:lsid:marinespecies.org:taxname:173398	8c116cac-9394-4c4e-be14-06184bdc62bd					2382903330	OGL_MSC_NortheasternUniversity_S12136		S12136	OGL			OGL_MSC_NortheasternUniversity	37026-8; 1823					T02858	Ross Sea				OGL		Ocean Genome Legacy Collection		CL02392		BOLD ID: 37026-8	0f00dede-1a1f-49e5-ae69-2bc40db635c5	Collection Event Notes: Collector name listed as R/VTANGAROA	134591	S12136	0f00dede-1a1f-49e5-ae69-2bc40db635c5												
2382900668	968dfa3e-3614-4bab-a3b5-e9209bdd6078	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-06-03T13:09:42.774+00:00	2024-01-24T22:36:15.046+00:00	159		{}	PRESERVED_SPECIMEN	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-73.248199	178.723999		753.0		{}	2008.0	2.0	19.0	2008-02-19	50.0	50.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-24T22:36:15.046+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			True	[{'identifier': 'OGL_MSC_NortheasternUniversity_S12137'}]	[]	[]	[]	8c116cac-9394-4c4e-be14-06184bdc62bd	False	Claudia Arango		ND	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	CE01732	OGL_MSC_NortheasternUniversity_S12137	urn:lsid:marinespecies.org:taxname:173398	8c116cac-9394-4c4e-be14-06184bdc62bd					2382900668	OGL_MSC_NortheasternUniversity_S12137		S12137	OGL			OGL_MSC_NortheasternUniversity	37026-9; 1823					T02858	Ross Sea				OGL		Ocean Genome Legacy Collection		CL02392		BOLD ID: 37026-9	0f00dede-1a1f-49e5-ae69-2bc40db635c5	Collection Event Notes: Collector name listed as R/VTANGAROA	134591	S12137	0f00dede-1a1f-49e5-ae69-2bc40db635c5												
2382899843	968dfa3e-3614-4bab-a3b5-e9209bdd6078	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2023-06-03T13:09:42.774+00:00	2024-01-24T22:36:15.046+00:00	159		{}	PRESERVED_SPECIMEN	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-73.248199	178.723999		753.0		{}	2008.0	2.0	19.0	2008-02-19	50.0	50.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_COORDINATE_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-24T22:36:15.046+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			True	[{'identifier': 'OGL_MSC_NortheasternUniversity_S12138'}]	[]	[]	[]	8c116cac-9394-4c4e-be14-06184bdc62bd	False	Claudia Arango		ND	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	CE01732	OGL_MSC_NortheasternUniversity_S12138	urn:lsid:marinespecies.org:taxname:173398	8c116cac-9394-4c4e-be14-06184bdc62bd					2382899843	OGL_MSC_NortheasternUniversity_S12138		S12138	OGL			OGL_MSC_NortheasternUniversity	37026-10; 1823					T02858	Ross Sea				OGL		Ocean Genome Legacy Collection		CL02392		BOLD ID: 37026-10	0f00dede-1a1f-49e5-ae69-2bc40db635c5	Collection Event Notes: Collector name listed as R/VTANGAROA	134591	S12138	0f00dede-1a1f-49e5-ae69-2bc40db635c5												
3466772449	149e44e7-fb0b-4db0-a40a-86e64eb8baf3	3693ff90-4c16-11d8-b290-b8a03c50a862		1cbabffe-9073-4007-ba1e-40ebcda6e302	3693ff90-4c16-11d8-b290-b8a03c50a862	AU	DWC_ARCHIVE	2024-06-23T06:50:21.823+00:00	2024-06-23T06:51:17.432+00:00	273		{}	HUMAN_OBSERVATION	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE				478.61		{}	2007.0	12.0	24.0	2007-12-24	358.0	358.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-23T06:51:17.432+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	Individuals	False	[{'identifier': '304bfd9e-76e1-4b0e-aefa-63f46ca31c58'}]	[]	[]	[]		False					Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	SampleStation_ 29	304bfd9e-76e1-4b0e-aefa-63f46ca31c58	urn:lsid:marinespecies.org:taxname:173398		12/24/2007				3466772449	304bfd9e-76e1-4b0e-aefa-63f46ca31c58					ANTARCTICA	ASAC_3010_0364	IU-2007-177	7000	https://biodiversity.org.au/afd/taxa/6acc6c03-a09e-46b2-9797-3db0020f843b	Species	Nymphon eltaninae	173398																												
3466773028	149e44e7-fb0b-4db0-a40a-86e64eb8baf3	3693ff90-4c16-11d8-b290-b8a03c50a862		1cbabffe-9073-4007-ba1e-40ebcda6e302	3693ff90-4c16-11d8-b290-b8a03c50a862	AU	DWC_ARCHIVE	2024-06-23T06:50:21.823+00:00	2024-06-23T06:51:22.361+00:00	273		{}	HUMAN_OBSERVATION	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE				472.53		{}	2007.0	12.0	23.0	2007-12-23	357.0	357.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-23T06:51:22.361+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	Individuals	False	[{'identifier': '615d71d5-99ee-482c-898f-2a619ad82d1f'}]	[]	[]	[]		False					Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	SampleStation_ 29	615d71d5-99ee-482c-898f-2a619ad82d1f	urn:lsid:marinespecies.org:taxname:173398		12/23/2007				3466773028	615d71d5-99ee-482c-898f-2a619ad82d1f					ANTARCTICA	ASAC_3010_0719	IU-2007-79b	7000	https://biodiversity.org.au/afd/taxa/6acc6c03-a09e-46b2-9797-3db0020f843b	Species	Nymphon eltaninae	173398																												
4462709305	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:53.542+00:00	564		{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1995', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Nymphon;Nymphonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Child, 1995', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|585749', 'http://rs.tdwg.org/dwc/terms/family': 'Nymphonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Nymphon', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'eltaninae', 'http://rs.tdwg.org/dwc/terms/dateIdentified': '2018', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|66693', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arango C.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Nymphon eltaninae Child, 1995'}]}	PRESERVED_SPECIMEN	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-66.056665	143.292288		485.0	14.0	{}	2007.0	12.0		2007-12-23/2007-12-24	357.0	358.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:53.542+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2022-3487'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False	Arango C.			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2022-3487					CEAMARC/29EV55		4462709305	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2022-3487		2022-3487	MNHN											2023-12-06T15:14:34.000+00:00	Terre Adélie		IU			IPEV-AAD-MNHN				0641bf3b-29ad-42c9-b3c7-ffb5a76f6954				10.15468/qgvvhd	1.0											
4399690746	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.113+00:00	69		{}	PRESERVED_SPECIMEN	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-62.5	-56.93				{}	2000.0	4.0	24.0	2000-04-24	115.0	115.0	[]	2024-06-18T12:44:59.113+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode			False	[{'identifier': 'df4b8842-fa48-4659-8981-04ae90ec18e7'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False	Turpaeva, Elena	EtOH 75%	Agassiz Trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Polarstern_cruise ANTXVII/3_st.149-1	df4b8842-fa48-4659-8981-04ae90ec18e7		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86			149-1		4399690746	df4b8842-fa48-4659-8981-04ae90ec18e7		INV0001005	IORAS										Fleet Sea		Bransfield Strait		OBFc			RV Polarstern				fd699988-ab5d-4737-9443-9085cea191d2				fd699988-ab5d-4737-9443-9085cea191d2	18.0	911.0 - 909.0 m	IORAS	cruise ANTXVII/3								
240912345	7b52e794-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.654+00:00	2024-01-24T20:20:48.400+00:00	242		{}	HUMAN_OBSERVATION	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-73.301667	-21.168333		459.0	0.0	{}	1996.0	2.0	13.0	1996-02-13	44.0	44.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:48.400+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2811'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2811	urn:lsid:marinespecies.org:taxname:173398						240912345	urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2811		2811	AWI			IMIS:dasid:2432								2010-05-11T18:09:00.000+00:00	South of Vestkapp		Weddell Sea macrozoobenthos EASIZ I																							
240912346	7b52e794-f762-11e1-a439-00145eb45e9a	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2023-01-08T06:21:55.654+00:00	2024-01-24T20:20:48.400+00:00	242		{}	HUMAN_OBSERVATION	PRESENT	2117752	1	54	354	9477065	2013	2117630	2117752	2117752	Nymphon eltaninae Child, 1995	Nymphon eltaninae Child, 1995	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon eltaninae	Nymphon	eltaninae	SPECIES	ACCEPTED	NE	-73.605	-22.316668		620.0	0.0	{}	1996.0	2.0	14.0	1996-02-14	45.0	45.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-24T20:20:48.400+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2812'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2812	urn:lsid:marinespecies.org:taxname:173398						240912346	urn:catalog:AWI:Weddell Sea macrozoobenthos EASIZ I:2812		2812	AWI			IMIS:dasid:2432								2010-05-11T18:09:00.000+00:00	South of Vestkapp		Weddell Sea macrozoobenthos EASIZ I																							
