key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	elevation	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	nomenclaturalStatus	identifier	combinationAuthors	verbatimScientificName	namePublishedIn	locality	gbifID	occurrenceID	http://unknown.org/verbatimLabel	taxonID	combinationYear	canonicalName	institutionCode	recordedBy	distanceFromCentroidInMeters	coordinateUncertaintyInMeters	datasetID	eventID	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	nameAccordingTo	associatedSequences	catalogNumber	taxonConceptID	occurrenceRemarks
4012366543	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:53.858+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	FEMALE	12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.465	-61.023335	17.0	NORTH_AMERICA	{}	2016.0	9.0	26.0	2016-09-26	270.0	270.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:53.858+00:00	https://treatment.plazi.org/id/03A95E063E12FFBFFD9603270057BA18#3B68E54D3E12FFBCFD0E07AC02FCBA9E	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFD0E07AC02FCBA9E'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFD0E07AC02FCBA9E	Sabroux & Hassanin & Corbari	Ammothella dirbergi	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Grande Anse du Diamant	4012366543	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFD0E07AC02FCBA9E	1 ♀; Grande Anse du Diamant; 14 ° 27.9 ʹ N, 61 ° 01.4 ʹ W; depth 17 m; 26 Sep. 2016; st. AB 358; MNHN-IU- 2016 - 1210	03A95E063E12FFBFFD9603270057BA18.taxon	2022	Ammothella dirbergi																
4012366475	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:53.564+00:00	84	{}	MATERIAL_CITATION	2.0	PRESENT	FEMALE	12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.671667	-60.88	5.0	NORTH_AMERICA	{}	2016.0	9.0	25.0	2016-09-25	269.0	269.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2024-07-19T16:28:53.564+00:00	https://treatment.plazi.org/id/03A95E063E12FFBFFD9603270057BA18#3B68E54D3E12FFBCFD5606690001BBDA	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFD5606690001BBDA'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFD5606690001BBDA	Sabroux & Hassanin & Corbari	Ammothella dirbergi	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Baie du Robert	4012366475	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFD5606690001BBDA	1 ♀ gr., 1 juv.; same collection data as for preceding; MNHN- IU- 2016 - 1275	03A95E063E12FFBFFD9603270057BA18.taxon	2022	Ammothella dirbergi	MNHN-															
4012366801	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.594+00:00	84	{}	MATERIAL_CITATION	7.0	PRESENT	MALE	12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.806666	-60.88	24.0	NORTH_AMERICA	{}	2016.0	9.0	20.0	2016-09-20	264.0	264.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.594+00:00	https://treatment.plazi.org/id/03A95E063E12FFBFFD9603270057BA18#3B68E54D3E12FFBCFDA400C9053CBC7A	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFDA400C9053CBC7A'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFDA400C9053CBC7A	Sabroux & Hassanin & Corbari	Ammothella dirbergi	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Presqu'Ile de la Caravelle	4012366801	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFDA400C9053CBC7A	1 ♂, 3 ♀♀, 2 ♀♀ gr., 1 juv.; Presqu’Île de la Caravelle; 14 ° 48.4 ʹ N, 60 ° 52.8 ʹ W; depth 23 – 25 m; 20 Sep. 2016; st. AB 197; MNHN-IU- 2016 - 577	03A95E063E12FFBFFD9603270057BA18.taxon	2022	Ammothella dirbergi																
4012366478	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:53.574+00:00	84	{}	MATERIAL_CITATION	2.0	PRESENT	FEMALE	12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.671667	-60.88	5.0	NORTH_AMERICA	{}	2016.0	9.0	25.0	2016-09-25	269.0	269.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:53.574+00:00	https://treatment.plazi.org/id/03A95E063E12FFBFFD9603270057BA18#3B68E54D3E12FFBCFDF1060C03F0BB3E	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFDF1060C03F0BB3E'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFDF1060C03F0BB3E	Sabroux & Hassanin & Corbari	Ammothella dirbergi	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Baie du Robert	4012366478	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFDF1060C03F0BB3E	1 ♀, 1 juv.; Baie du Robert; 14 ° 40.3 ʹ N, 60 ° 52.8 ʹ W; depth 1 – 8 m; 25 Sep. 2016; st. AR 455; MNHN-IU- 2016 - 1095	03A95E063E12FFBFFD9603270057BA18.taxon	2022	Ammothella dirbergi																
4012366598	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.028+00:00	84	{}	MATERIAL_CITATION	3.0	PRESENT	MALE	12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.441667	-61.04	24.0	NORTH_AMERICA	{}	2016.0	9.0	14.0	2016-09-14	258.0	258.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.028+00:00	https://treatment.plazi.org/id/03A95E063E12FFBFFD9603270057BA18#3B68E54D3E12FFBCFE1506FC038FBA4E	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFE1506FC038FBA4E'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFE1506FC038FBA4E	Sabroux & Hassanin & Corbari	Ammothella dirbergi	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Rocher du Diamant	4012366598	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFE1506FC038FBA4E	2 ♂♂, 1 ♂ ov.; Rocher du Diamant; 14 ° 26.5 ʹ N, 61 ° 02.4 ʹ W; depth 24 m; 14 Sep. 2016; st. AB 173; MNHN-IU- 2016 - 1158	03A95E063E12FFBFFD9603270057BA18.taxon	2022	Ammothella dirbergi																
4012366799	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.592+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	MALE	12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.458333	-61.048332	3.0	NORTH_AMERICA	{}	2016.0	9.0	15.0	2016-09-15	259.0	259.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.592+00:00	https://treatment.plazi.org/id/03A95E063E12FFBFFD9603270057BA18#3B68E54D3E12FFBCFF17003F032BBD2E	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF17003F032BBD2E'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF17003F032BBD2E	Sabroux & Hassanin & Corbari	Ammothella dirbergi	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	MARTINIQUE	4012366799	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF17003F032BBD2E	Holotype MARTINIQUE • ♂; Pointe du Diamant; 14 ° 27.5 ʹ N, 61 ° 02.9 ʹ W; depth 3 m; 15 Sep. 2016; st. AB 126; MNHN-IU- 2016 - 833 / MK 411148.	03A95E063E12FFBFFD9603270057BA18.taxon	2022	Ammothella dirbergi		Pointe du Diamant														
4012366713	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.347+00:00	84	{}	MATERIAL_CITATION	8.0	PRESENT	MALE	12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.638333	-61.14	12.0	NORTH_AMERICA	{}	2016.0	9.0	8.0	2016-09-08	252.0	252.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.347+00:00	https://treatment.plazi.org/id/03A95E063E12FFBFFD9603270057BA18#3B68E54D3E12FFBCFF1700B0035BBC5E	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF1700B0035BBC5E'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF1700B0035BBC5E	Sabroux & Hassanin & Corbari	Ammothella dirbergi	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Case-Pilote	4012366713	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF1700B0035BBC5E	Paratypes MARTINIQUE • 3 ♂♂; 2 ♀♀, 3 ♀♀ gr.; Case-Pilote; 14 ° 38.3 ʹ N, 61 ° 08.4 ʹ W; depth 12 m; 8 Sep. 2016; st. AB 159; MNHN-IU- 2016 - 554	03A95E063E12FFBFFD9603270057BA18.taxon	2022	Ammothella dirbergi																
4012366427	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:53.351+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	MALE	12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.771667	-60.958332	20.0	NORTH_AMERICA	{}	2016.0	9.0	20.0	2016-09-20	264.0	264.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:53.351+00:00	https://treatment.plazi.org/id/03A95E063E12FFBFFD9603270057BA18#3B68E54D3E12FFBCFF4001F30401BCA8	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF4001F30401BCA8'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF4001F30401BCA8	Sabroux & Hassanin & Corbari	Ammothella dirbergi	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Ste-Marie	4012366427	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF4001F30401BCA8	1 ♂; Ste-Marie; 14 ° 46.3 ʹ N, 60 ° 57.5 ʹ W; depth 20 m; 20 Sep. 2016; st. AB 260; MNHN-IU- 2016 - 1066	03A95E063E12FFBFFD9603270057BA18.taxon	2022	Ammothella dirbergi																
4012366833	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.695+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT		12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.533334	-61.088333	5.0	NORTH_AMERICA	{}	2016.0	9.0	6.0	2016-09-06	250.0	250.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.695+00:00	https://treatment.plazi.org/id/03A95E063E12FFBFFD9603270057BA18#3B68E54D3E12FFBCFF4004560402B9CD	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF4004560402B9CD'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF4004560402B9CD	Sabroux & Hassanin & Corbari	Ammothella dirbergi	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Anse Noire	4012366833	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF4004560402B9CD	1 juv.; Anse Noire; 14 ° 32 ʹ N, 61 ° 05.3 ʹ W; depth 2 – 8 m; 6 Sep. 2016; st. AR 100; MNHN-IU- 2016 - 1286	03A95E063E12FFBFFD9603270057BA18.taxon	2022	Ammothella dirbergi																
4012366628	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.123+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	MALE	12178087	1	54	354	9477065	6313	2118169	12178087	12178087	Ammothella dirbergi Sabroux, 2022	Ammothella dirbergi Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella dirbergi	Ammothella	dirbergi	SPECIES	ACCEPTED	NE	14.775	-60.858334	15.0	NORTH_AMERICA	{}	2016.0	9.0	22.0	2016-09-22	266.0	266.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.123+00:00	https://treatment.plazi.org/id/03A95E063E12FFBFFD9603270057BA18#3B68E54D3E12FFBCFF4004B300ACB987	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF4004B300ACB987'}]	[]	[]	[]	False	WGS84	Pycnogonida	AS	[]	[]	OCEANIA	American Samoa	EUROPE	spec. nov.	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF4004B300ACB987	Sabroux & Hassanin & Corbari	Ammothella dirbergi	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Presqu'Ile de la Caravelle	4012366628	03A95E063E12FFBFFD9603270057BA18.mc.3B68E54D3E12FFBCFF4004B300ACB987	1 ♂ ov.; Presqu’Île de la Caravelle; 14 ° 46.5 ʹ N, 60 ° 51.5 ʹ W; depth 15 m; 22 Sep. 2016; st. AB 350; MNHN-IU- 2016 - 1303	03A95E063E12FFBFFD9603270057BA18.taxon	2022	Ammothella dirbergi																
