key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	isInCluster	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	scientificNameID	verbatimEventDate	footprintWKT	fieldNumber	gbifID	occurrenceRemarks	language	occurrenceID	type	institutionKey	institutionID	catalogNumber	institutionCode	sex	dateIdentified	coordinatePrecision	continent	waterBody	otherCatalogNumbers	recordedBy	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	collectionCode	locationRemarks	taxonConceptID	eventTime	identificationRemarks	http://unknown.org/species	nameAccordingTo	datasetID	recordNumber	identificationQualifier	taxonID	individualCount	collectionKey	locality	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	higherGeography	modified	datasetName	rightsHolder	nomenclaturalCode	locationID	higherClassification	vernacularName	islandGroup	island	bibliographicCitation	originalNameUsage	county	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	http://unknown.org/language
1057223387	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:59.377+00:00	391		{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1969 - 1976: page 43', 'http://purl.org/dc/terms/created': '1187781148000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/ed077e38-0f63-4101-ace4-db7c9221fc81'}]}	PRESERVED_SPECIMEN	PRESENT	2117403	1	54	354	9477065	6316	2117290	2117403	2117403	Anoplodactylus australis (Hodgson, 1914)	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Anoplodactylus	australis	SPECIES	ACCEPTED	NE						{}	1956.0			1956			['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:17:59.377+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '2248605'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1969 - 1976: page 43', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/ed077e38-0f63-4101-ace4-db7c9221fc81'}]	[]	[]	False	W C. Clark				Pycnogonida		[]	[]			EUROPE		2248605				A 47 M41	1057223387			85b2c49c-1623-4d08-929e-5097ba9b7849		1d808a7c-1f9e-4379-9616-edb749ecf10e		1971.272	NHMUK	FEMALE					NHMUK:ecatalogue:2248605				"{""associatedMediaCount"": 1, ""barcode"": ""011057163"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1313135253000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Anoplodactylus australis (Hodgson)"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""Gough Island Survey 1955-1956"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1057223387"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR05"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"		ZOO											1.0		Dell Rocks													Tristan da Cunha	Gough Island							
2237546874	ead6339f-39f8-46be-b059-d1c48d88ab29	a8144f37-5ff7-4137-9400-94b5b2ea4ec4	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '379a0de5-f377-4661-9a30-33dd844e7b9a']	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-24T12:02:01.000+00:00	2024-07-24T12:02:46.344+00:00	2098		{}	PRESERVED_SPECIMEN	PRESENT	2117403	1	54	354	9477065	6316	2117290	2117403	2117403	Anoplodactylus australis (Hodgson, 1914)	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Anoplodactylus	australis	SPECIES	ACCEPTED	NE	-37.1667	-12.5	100000.0			{}	1938.0	1.0	17.0	1938-01-17	17.0	17.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-07-24T12:02:46.344+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:uuid:5BF9E3F1-CA04-4405-B815-5B3BA451ED46'}]	[]	[]	[]	False	J.H. Stock	Ethanol		WGS84	Pycnogonida	SH	[]	[]	AFRICA	Saint Helena, Ascension and Tristan da Cunha	EUROPE		urn:uuid:5BF9E3F1-CA04-4405-B815-5B3BA451ED46					2237546874			urn:uuid:5BF9E3F1-CA04-4405-B815-5B3BA451ED46		aa1e5367-c95e-493f-88cc-a34ccfbf4b36		WET-57221	NTNU-VM							Erling Sivertsen					MI											1.0	be608774-b255-4c8f-90f3-6b6f374c4579		0 m					2006-01-30T00:00:00.000+00:00	Tristan da Cunha archipelago (Marine bunndyr)														
2237547070	ead6339f-39f8-46be-b059-d1c48d88ab29	a8144f37-5ff7-4137-9400-94b5b2ea4ec4	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '379a0de5-f377-4661-9a30-33dd844e7b9a']	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-24T12:02:01.000+00:00	2024-07-24T12:02:42.264+00:00	2098		{}	PRESERVED_SPECIMEN	PRESENT	2117403	1	54	354	9477065	6316	2117290	2117403	2117403	Anoplodactylus australis (Hodgson, 1914)	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Anoplodactylus	australis	SPECIES	ACCEPTED	NE	-37.1667	-12.5	100000.0			{}	1938.0	1.0	15.0	1938-01-15	15.0	15.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-07-24T12:02:42.264+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:uuid:7902EE99-0758-494B-92CB-283A2DBE9B30'}]	[]	[]	[]	False	J.H. Stock	Ethanol		WGS84	Pycnogonida	SH	[]	[]	AFRICA	Saint Helena, Ascension and Tristan da Cunha	EUROPE		urn:uuid:7902EE99-0758-494B-92CB-283A2DBE9B30					2237547070			urn:uuid:7902EE99-0758-494B-92CB-283A2DBE9B30		aa1e5367-c95e-493f-88cc-a34ccfbf4b36		WET-57218	NTNU-VM							Erling Sivertsen					MI											1.0	be608774-b255-4c8f-90f3-6b6f374c4579		0 m					2006-01-30T00:00:00.000+00:00	Tristan da Cunha archipelago (Marine bunndyr)														
2237547258	ead6339f-39f8-46be-b059-d1c48d88ab29	a8144f37-5ff7-4137-9400-94b5b2ea4ec4	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '379a0de5-f377-4661-9a30-33dd844e7b9a']	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-24T12:02:01.000+00:00	2024-07-24T12:02:50.687+00:00	2098		{}	PRESERVED_SPECIMEN	PRESENT	2117403	1	54	354	9477065	6316	2117290	2117403	2117403	Anoplodactylus australis (Hodgson, 1914)	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Anoplodactylus	australis	SPECIES	ACCEPTED	NE	-37.1667	-12.5	100000.0			{}	1937.0	12.0	30.0	1937-12-30	364.0	364.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-07-24T12:02:50.687+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:uuid:AB914712-D051-429A-97C0-CFC2A065ECDF'}]	[]	[]	[]	False	J.H. Stock	Ethanol		WGS84	Pycnogonida	SH	[]	[]	AFRICA	Saint Helena, Ascension and Tristan da Cunha	EUROPE		urn:uuid:AB914712-D051-429A-97C0-CFC2A065ECDF					2237547258			urn:uuid:AB914712-D051-429A-97C0-CFC2A065ECDF		aa1e5367-c95e-493f-88cc-a34ccfbf4b36		WET-57220	NTNU-VM							Erling Sivertsen					MI											1.0	be608774-b255-4c8f-90f3-6b6f374c4579		0 m					2006-01-30T00:00:00.000+00:00	Tristan da Cunha archipelago (Marine bunndyr)														
1211006065	6bf0f3b3-053d-435d-ac96-1074625b937c	fb10a11f-4417-41c8-be6a-13a5c8535122	['8534dd20-c368-4a1f-bdaf-e6b390710f89']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	AQ	EML	2023-01-07T22:57:25.986+00:00	2024-01-24T19:32:48.268+00:00	245		{}	HUMAN_OBSERVATION	PRESENT	2117403	1	54	354	9477065	6316	2117290	2117403	2117403	Anoplodactylus australis (Hodgson, 1914)	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Anoplodactylus	australis	SPECIES	ACCEPTED	NE	-37.116667	-12.283333		0.0	0.0	{'level0': {'gid': 'SHN', 'name': 'Saint Helena, Ascension and Tris'}, 'level1': {'gid': 'SHN.3_1', 'name': 'Tristan da Cunha'}, 'level2': {'gid': 'SHN.3.1_1', 'name': 'Tristan da Cunha'}}	1937.0			1937			['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-24T19:32:48.268+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'BAS_Intertidal_519'}]	[]	[]	[]	False				WGS84	Pycnogonida	SH	[]	[]	AFRICA	Saint Helena, Ascension and Tristan da Cunha	ANTARCTICA		BAS_Intertidal_519					1211006065			BAS_Intertidal_519	Unknown								AFRICA			Norwegian Expedition 1937-38																		Tristan da Cunha					Tristan da Cunha																
1057077904	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:59.622+00:00	391		{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1976 - 1984: page 245', 'http://purl.org/dc/terms/created': '1187783051000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/21f78c9c-0245-49d7-98a8-b14559e7478b'}]}	PRESERVED_SPECIMEN	PRESENT	4338275	1	54	354	9477065	6316	2117290	2117403	2117403	Phoxichilidium australe Hodgson, 1915	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Phoxichilidium	australe	SPECIES	SYNONYM	NE	-61.425	-53.766667		342.0		{}	1927.0	2.0	23.0	1927-02-23	54.0	54.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:18:59.622+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '2234204'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1976 - 1984: page 245', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/21f78c9c-0245-49d7-98a8-b14559e7478b'}]	[]	[]	True	Isabella Gordon			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		2234204				Stn 170	1057077904			95296c00-cafd-4d6d-8eb0-0deb3c059888		1d808a7c-1f9e-4379-9616-edb749ecf10e		1983.197	NHMUK						NHMUK:ecatalogue:2234204				"{""associatedMediaCount"": 1, ""barcode"": ""011063221"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1311782900000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Phoxichilidium australe Hodgson, 1915"", ""determinationTypes"": null, ""donorName"": ""Institute of Oceanographic Sciences"", ""expedition"": ""Discovery Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1057077904"", ""gbifIssue"": [""COORDINATE_ROUNDED"", ""GEODETIC_DATUM_ASSUMED_WGS84"", ""COUNTRY_DERIVED_FROM_COORDINATES""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR06"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": ""Discovery""}"		ZOO											2.0		Cape Bowles, Clarence Island											Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Phoxichilidiidae										
1057420089	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:59.697+00:00	391		{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1976 - 1984: page 245', 'http://purl.org/dc/terms/created': '1187783051000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/21f78c9c-0245-49d7-98a8-b14559e7478b'}]}	PRESERVED_SPECIMEN	PRESENT	4338275	1	54	354	9477065	6316	2117290	2117403	2117403	Phoxichilidium australe Hodgson, 1915	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Phoxichilidium	australe	SPECIES	SYNONYM	NE	-64.808333	-63.525		306.5	47.5	{}	1927.0	2.0	23.0	1927-02-23	54.0	54.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:17:59.697+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '2234205'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1976 - 1984: page 245', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/21f78c9c-0245-49d7-98a8-b14559e7478b'}]	[]	[]	False	Isabella Gordon			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		2234205				Stn 187	1057420089			6cdb201f-52e7-41e8-80c3-b0faecadb148		1d808a7c-1f9e-4379-9616-edb749ecf10e		1983.198	NHMUK				ANTARCTICA		NHMUK:ecatalogue:2234205				"{""associatedMediaCount"": 1, ""barcode"": ""011006158"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1311782904000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Phoxichilidium australe Hodgson, 1915"", ""determinationTypes"": null, ""donorName"": ""Institute of Oceanographic Sciences"", ""expedition"": ""Discovery Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1057420089"", ""gbifIssue"": [""COORDINATE_ROUNDED"", ""GEODETIC_DATUM_ASSUMED_WGS84"", ""COUNTRY_DERIVED_FROM_COORDINATES""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR06"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": ""Discovery""}"		ZOO											2.0		Neumayer Channel, Palmer Archipelago											Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Phoxichilidiidae										
1427444422	96385e98-93b5-4e4a-8081-6e30b738816a	1c9c3bb4-377c-4547-aa79-16ea755d6006	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:11:10.740+00:00	2024-01-29T08:18:03.712+00:00	259		{}	HUMAN_OBSERVATION	PRESENT	4338275	1	54	354	9477065	6316	2117290	2117403	2117403	Phoxichilidium australe Hodgson, 1915	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Phoxichilidium	australe	SPECIES	SYNONYM	NE	-61.425	-53.7667	1000.0	342.0	0.0	{}	1927.0	2.0	23.0	1927-02-23	54.0	54.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-29T08:18:03.712+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '5478'}]	[]	[]	[]	True			Large dredge, heavy pattern, 1.2m in length	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	1	5478	urn:lsid:marinespecies.org:taxname:379455		POINT (-53.7667 -61.425)	Stn 170	1427444422	Large dredge, heavy pattern, 1.2m in length	en	5478				Stn 170 Phoxichilidium australe	NIWA	FEMALE				Southern Ocean							Discovery Reports											2.0		off Cape Bowles, Clarence Island						2019-03-15T00:00:00.000+00:00	Discovery Expedition Biological Reports														
1427444440	96385e98-93b5-4e4a-8081-6e30b738816a	1c9c3bb4-377c-4547-aa79-16ea755d6006	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:11:10.740+00:00	2024-01-29T08:18:03.713+00:00	259		{}	HUMAN_OBSERVATION	PRESENT	4338275	1	54	354	9477065	6316	2117290	2117403	2117403	Phoxichilidium australe Hodgson, 1915	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Phoxichilidium	australe	SPECIES	SYNONYM	NE	-64.8083	-63.525	1000.0	306.5	47.5	{}	1927.0	3.0	18.0	1927-03-18	77.0	77.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-29T08:18:03.713+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '5479'}]	[]	[]	[]	False			Large otter trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	169	5479	urn:lsid:marinespecies.org:taxname:379455		POINT (-63.525 -64.8083)	Stn 187	1427444440	Large otter trawl	en	5479				Stn 187 Phoxichilidium australe	NIWA	MALE			ANTARCTICA	Southern Ocean							Discovery Reports											1.0		Neumayer Channel, Palmer Archipelago						2019-03-15T00:00:00.000+00:00	Discovery Expedition Biological Reports														
1427444393	96385e98-93b5-4e4a-8081-6e30b738816a	1c9c3bb4-377c-4547-aa79-16ea755d6006	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2024-01-26T19:11:10.740+00:00	2024-01-29T08:18:03.713+00:00	259		{}	HUMAN_OBSERVATION	PRESENT	4338275	1	54	354	9477065	6316	2117290	2117403	2117403	Phoxichilidium australe Hodgson, 1915	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Phoxichilidium	australe	SPECIES	SYNONYM	NE	-64.9333	-63.5833	1000.0	311.5	3.5	{}	1927.0	3.0	24.0	1927-03-24	83.0	83.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-29T08:18:03.713+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': '5480'}]	[]	[]	[]	False			Large dredge, heavy pattern, 1.2m in length	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA	2	5480	urn:lsid:marinespecies.org:taxname:379455		POINT (-63.5833 -64.9333)	Stn 190	1427444393	Large dredge, heavy pattern, 1.2m in length	en	5480				Stn 190 Phoxichilidium australe	NIWA				ANTARCTICA	Southern Ocean							Discovery Reports											3.0		Bismark Strait, Palmer Archipelago						2019-03-15T00:00:00.000+00:00	Discovery Expedition Biological Reports														
1100746580	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:53.797+00:00	384		{}	PRESERVED_SPECIMEN	PRESENT	2117403	1	54	354	9477065	6316	2117290	2117403	2117403	Anoplodactylus australis (Hodgson, 1914)	Anoplodactylus australis (Hodgson, 1914)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus australis	Anoplodactylus	australis	SPECIES	ACCEPTED	NE						{}	1914.0	1.0	27.0	1914-01-27	27.0	27.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:53.797+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'c696498c-c91b-444a-a45e-3b085118c8c7'}]	[]	[]	[]	False	Krapp, F.				Pycnogonida		[]	[]			OCEANIA	urn:australianmuseum.net.au:Events:1050775	c696498c-c91b-444a-a45e-3b085118c8c7					1100746580			c696498c-c91b-444a-a45e-3b085118c8c7		9cfe8cbf-35ff-4d93-b932-cb05d91b7922		P.11141	AM	FEMALE	1994-01-01T00:00:00			Davis Sea	ecatalogue.irn:1051348|urn:catalog:AM:Invertebrates - Marine & Other:P.11141	Australasian Antarctic Expedition	Anoplodactylus australis (Hodgson, 1914)	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/2/12}	Davis Sea, Antarctica	Invertebrates - Marine & Other	ecatalogue.LocCollectionEventLocal: [AAE 8] Davis Sea, Davis Sea, Antarctica 27/01/1914 - 27/01/1914;	https://biodiversity.org.au/afd/taxa/26190dde-0810-4f61-b95f-f5f43387836b			Anoplodactylus australis	(Hodgson, 1914)																												
