key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	gbifID	collectionCode	occurrenceID	collectionID	individualCount	sex	elevation	continent	references	combinationAuthors	verbatimScientificName	locality	http://unknown.org/verbatimLabel	taxonID	combinationYear	canonicalName	modified	institutionKey	collectionKey	identifiedBy	institutionCode	fieldNumber	stateProvince	higherGeography	recordedBy	preparations	dynamicProperties	locationID	waterBody	datasetName	institutionID	verbatimEventDate	higherClassification	samplingProtocol	verbatimDepth	ownerInstitutionCode	parentEventID	lifeStage	georeferenceProtocol	verbatimCoordinateSystem	coordinateUncertaintyInMeters	georeferencedBy	otherCatalogNumbers	eventRemarks	language	type	locationAccordingTo	locationRemarks	eventTime	identificationRemarks	georeferencedDate	nomenclaturalCode	footprintWKT	verbatimLocality	organismID	previousIdentifications	identificationQualifier	occurrenceRemarks	accessRights	georeferenceSources	county	habitat	rightsHolder	coordinatePrecision	georeferenceVerificationStatus	disposition	footprintSRS	georeferenceRemarks	organismQuantity	organismQuantityType	verbatimIdentification	typeStatus	typifiedName	http://unknown.org/canonicalName	distanceFromCentroidInMeters	datasetID	http://unknown.org/language	originalNameUsage	associatedReferences	identificationVerificationStatus	nameAccordingTo	http://unknown.org/orders	higherGeographyID	associatedSequences	taxonConceptID
1320503470	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:33.381+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117488	1	54	354	9477065	3254684	2117433	2117488	2117488	Pallenopsis schmitti Hedgpeth, 1943	Pallenopsis schmitti Hedgpeth, 1943	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis schmitti	Pallenopsis	schmitti	SPECIES	ACCEPTED	NE	24.7903	-83.8525	76.1	0.0	{}	1981.0	4.0	25.0	1981-04-25	115.0	115.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:33.381+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3920418d0-758a-42c6-afdc-869b30ec3acf'}]	[]	[]	[]	False	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/3920418d0-758a-42c6-afdc-869b30ec3acf	USNM 273299		1320503470	IZ	http://n2t.net/ark:/65665/3920418d0-758a-42c6-afdc-869b30ec3acf	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0							Off Florida					2018-09-17T12:37:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d		USNM	1/IV-30-TDS-B		North Atlantic Ocean, Gulf of Mexico, United States	Continental Shelf Associates for BLM/ MMS	Alcohol (Ethanol)		30	North Atlantic Ocean, Gulf of Mexico	NMNH Extant Biology	urn:lsid:biocol.org:col:34871	25 APR 1981	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae						unknown, from legacy	Degrees Minutes Seconds																																													
1321028077	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:56.833+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117488	1	54	354	9477065	3254684	2117433	2117488	2117488	Pallenopsis schmitti Hedgpeth, 1943	Pallenopsis schmitti Hedgpeth, 1943	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis schmitti	Pallenopsis	schmitti	SPECIES	ACCEPTED	NE	24.7903	-83.8525	76.1	0.0	{}	1981.0	4.0	25.0	1981-04-25	115.0	115.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:56.833+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a932b571-d967-484d-8acc-c9d5e30da840'}]	[]	[]	[]	False	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/3a932b571-d967-484d-8acc-c9d5e30da840	USNM 241023		1321028077	IZ	http://n2t.net/ark:/65665/3a932b571-d967-484d-8acc-c9d5e30da840	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0							Off Florida					2018-09-17T12:36:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM	1/IV-30-TDS-A		North Atlantic Ocean, Gulf of Mexico, United States	Continental Shelf Associates for BLM/ MMS	Alcohol (Ethanol)		30	North Atlantic Ocean, Gulf of Mexico	NMNH Extant Biology	urn:lsid:biocol.org:col:34871	25 APR 1981	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae						unknown, from legacy	Degrees Minutes Seconds																																													
1321461725	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:38.795+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117488	1	54	354	9477065	3254684	2117433	2117488	2117488	Pallenopsis schmitti Hedgpeth, 1943	Pallenopsis schmitti Hedgpeth, 1943	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis schmitti	Pallenopsis	schmitti	SPECIES	ACCEPTED	NE	25.2814	-83.6297	70.0	0.0	{}	1981.0	4.0	26.0	1981-04-26	116.0	116.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:38.795+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3bc582a08-9821-41b8-b647-d835c498e2a8'}]	[]	[]	[]	False	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/3bc582a08-9821-41b8-b647-d835c498e2a8	USNM 241016		1321461725	IZ	http://n2t.net/ark:/65665/3bc582a08-9821-41b8-b647-d835c498e2a8	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0							Off Florida					2018-09-17T12:36:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Lemaitre, Rafael, Smithsonian Institution, National Museum of Natural History	USNM	1/IV-23-OTH		North Atlantic Ocean, Gulf of Mexico, United States	Continental Shelf Associates for BLM/ MMS	Alcohol (Ethanol)		23	North Atlantic Ocean, Gulf of Mexico	NMNH Extant Biology	urn:lsid:biocol.org:col:34871	26 APR 1981	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae						unknown, from legacy	Degrees Minutes Seconds																																													
1321970383	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:52.055+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117488	1	54	354	9477065	3254684	2117433	2117488	2117488	Pallenopsis schmitti Hedgpeth, 1943	Pallenopsis schmitti Hedgpeth, 1943	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis schmitti	Pallenopsis	schmitti	SPECIES	ACCEPTED	NE	26.2786	-83.7803	77.0	0.0	{}	1981.0	4.0	30.0	1981-04-30	120.0	120.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:52.055+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d2ec220c-cef1-4896-9a94-5eee8411413c'}]	[{'references': 'https://collections.nmnh.si.edu/media/?i=12087151'}]	[]	[]	False	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/3d2ec220c-cef1-4896-9a94-5eee8411413c	USNM 242830		1321970383	IZ	http://n2t.net/ark:/65665/3d2ec220c-cef1-4896-9a94-5eee8411413c	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	2.0							off Florida					2018-09-17T12:36:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d		USNM	MMS-SOFLA/1/IV-11-TDS	Florida	North Atlantic Ocean, Gulf of Mexico, United States, Florida	Continental Shelf Associates for BLM/ MMS	Alcohol (Ethanol)		11	North Atlantic Ocean, Gulf of Mexico	NMNH Extant Biology	urn:lsid:biocol.org:col:34871		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae						unknown, from legacy	Degrees Minutes Seconds																																													
1322782930	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:53.636+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117488	1	54	354	9477065	3254684	2117433	2117488	2117488	Pallenopsis schmitti Hedgpeth, 1943	Pallenopsis schmitti Hedgpeth, 1943	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis schmitti	Pallenopsis	schmitti	SPECIES	ACCEPTED	NE	25.7597	-83.3372	58.5	0.0	{}	1981.0	4.0	29.0	1981-04-29	119.0	119.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:53.636+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3f6e306af-b2f4-41e0-8585-514dffdfd0e3'}]	[]	[]	[]	False	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/3f6e306af-b2f4-41e0-8585-514dffdfd0e3	USNM 241019		1322782930	IZ	http://n2t.net/ark:/65665/3f6e306af-b2f4-41e0-8585-514dffdfd0e3	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0	MALE						Off Florida					2018-09-17T12:36:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM	1/IV-17-TDS-C		North Atlantic Ocean, Gulf of Mexico, United States	Continental Shelf Associates for BLM/ MMS	Alcohol (Ethanol)		17	North Atlantic Ocean, Gulf of Mexico	NMNH Extant Biology	urn:lsid:biocol.org:col:34871	29 APR 1981	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae						unknown, from legacy	Degrees Minutes Seconds																																													
1317727967	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:59.550+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117488	1	54	354	9477065	3254684	2117433	2117488	2117488	Pallenopsis schmitti Hedgpeth, 1943	Pallenopsis schmitti Hedgpeth, 1943	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis schmitti	Pallenopsis	schmitti	SPECIES	ACCEPTED	NE	26.2806	-83.3969	55.5	0.0	{}	1981.0	5.0	4.0	1981-05-04	124.0	124.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:36:59.550+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3173badb2-de4b-4a16-8427-c8e29189402f'}]	[]	[]	[]	False	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/3173badb2-de4b-4a16-8427-c8e29189402f	USNM 236996		1317727967	IZ	http://n2t.net/ark:/65665/3173badb2-de4b-4a16-8427-c8e29189402f	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	5.0							Off Florida					2018-09-17T12:35:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Lemaitre, Rafael, Smithsonian Institution, National Museum of Natural History	USNM	1/IV-09-OTH		North Atlantic Ocean, Gulf of Mexico, United States	Continental Shelf Associates for BLM/ MMS	Alcohol (Ethanol)		09	North Atlantic Ocean, Gulf of Mexico	NMNH Extant Biology	urn:lsid:biocol.org:col:34871	04 MAY 1981	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae						unknown, from legacy	Degrees Minutes Seconds																																													
1319564650	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:19.212+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117488	1	54	354	9477065	3254684	2117433	2117488	2117488	Pallenopsis schmitti Hedgpeth, 1943	Pallenopsis schmitti Hedgpeth, 1943	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis schmitti	Pallenopsis	schmitti	SPECIES	ACCEPTED	NE	31.5367	-79.735	59.0	0.0	{}	1981.0	5.0	4.0	1981-05-04	124.0	124.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:19.212+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/368799b7e-2652-414e-9b48-ae20f8b52503'}]	[]	[]	[]	False	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/368799b7e-2652-414e-9b48-ae20f8b52503	USNM 232736		1319564650	IZ	http://n2t.net/ark:/65665/368799b7e-2652-414e-9b48-ae20f8b52503	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0							off South Carolina					2018-09-17T12:35:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Dojiri, Masahiro	USNM	MMS-LMRS/810168	South Carolina	North Atlantic Ocean, United States, South Carolina	South Carolina Marine Resources For BLM/ MMS	Alcohol (Ethanol)		OS01	North Atlantic Ocean	NMNH Extant Biology	urn:lsid:biocol.org:col:34871		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae						unknown, from legacy	Degrees Minutes Seconds																																													
1320170417	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:03.701+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117488	1	54	354	9477065	3254684	2117433	2117488	2117488	Pallenopsis schmitti Hedgpeth, 1943	Pallenopsis schmitti Hedgpeth, 1943	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis schmitti	Pallenopsis	schmitti	SPECIES	ACCEPTED	NE	26.2806	-83.3969	55.5	0.0	{}	1981.0	5.0	4.0	1981-05-04	124.0	124.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:03.701+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/383471f64-eace-40a3-9bcb-fbc7ae36e15f'}]	[]	[]	[]	False	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/383471f64-eace-40a3-9bcb-fbc7ae36e15f	USNM 241022		1320170417	IZ	http://n2t.net/ark:/65665/383471f64-eace-40a3-9bcb-fbc7ae36e15f	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0							Off Florida					2018-09-17T12:36:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM	1/IV-09-TDS-B		North Atlantic Ocean, Gulf of Mexico, United States	Continental Shelf Associates for BLM/ MMS	Alcohol (Ethanol)		09	North Atlantic Ocean, Gulf of Mexico	NMNH Extant Biology	urn:lsid:biocol.org:col:34871	04 MAY 1981	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae						unknown, from legacy	Degrees Minutes Seconds																																													
1321822098	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:10.099+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117488	1	54	354	9477065	3254684	2117433	2117488	2117488	Pallenopsis schmitti Hedgpeth, 1943	Pallenopsis schmitti Hedgpeth, 1943	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis schmitti	Pallenopsis	schmitti	SPECIES	ACCEPTED	NE	26.2806	-83.3969	55.5	0.0	{}	1981.0	5.0	4.0	1981-05-04	124.0	124.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:10.099+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3cc56c916-8e1f-47e8-b0bc-5eb3c30a5c44'}]	[]	[]	[]	False	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/3cc56c916-8e1f-47e8-b0bc-5eb3c30a5c44	USNM 241021		1321822098	IZ	http://n2t.net/ark:/65665/3cc56c916-8e1f-47e8-b0bc-5eb3c30a5c44	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0							Off Florida					2018-09-17T12:36:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM	1/IV-09-TDS-B		North Atlantic Ocean, Gulf of Mexico, United States	Continental Shelf Associates for BLM/ MMS	Alcohol (Ethanol)		09	North Atlantic Ocean, Gulf of Mexico	NMNH Extant Biology	urn:lsid:biocol.org:col:34871	04 MAY 1981	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae						unknown, from legacy	Degrees Minutes Seconds																																													
1318511008	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:21.152+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117488	1	54	354	9477065	3254684	2117433	2117488	2117488	Pallenopsis schmitti Hedgpeth, 1943	Pallenopsis schmitti Hedgpeth, 1943	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis schmitti	Pallenopsis	schmitti	SPECIES	ACCEPTED	NE	26.2806	-83.3969	55.5	0.0	{}	1981.0	7.0	19.0	1981-07-19	200.0	200.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:21.152+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/339e0f0f4-c0a1-46d0-8773-a9ff94ca8afa'}]	[]	[]	[]	False	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/339e0f0f4-c0a1-46d0-8773-a9ff94ca8afa	USNM 274502		1318511008	IZ	http://n2t.net/ark:/65665/339e0f0f4-c0a1-46d0-8773-a9ff94ca8afa	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0							Off Florida					2018-09-17T12:37:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d		USNM	2/II-09-TDS		North Atlantic Ocean, Gulf of Mexico, United States	Continental Shelf Associates for BLM/ MMS	Alcohol (Ethanol)		09	North Atlantic Ocean, Gulf of Mexico	NMNH Extant Biology	urn:lsid:biocol.org:col:34871	19 JUL 1981	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae						unknown, from legacy	Degrees Minutes Seconds																																													
1320048032	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:05.776+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117488	1	54	354	9477065	3254684	2117433	2117488	2117488	Pallenopsis schmitti Hedgpeth, 1943	Pallenopsis schmitti Hedgpeth, 1943	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis schmitti	Pallenopsis	schmitti	SPECIES	ACCEPTED	NE	26.2786	-83.7803	77.0	0.0	{}	1981.0	7.0	24.0	1981-07-24	205.0	205.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:05.776+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/37ddccee9-aeb2-49ea-afec-ebaddf5714d2'}]	[]	[]	[]	False	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/37ddccee9-aeb2-49ea-afec-ebaddf5714d2	USNM 274543		1320048032	IZ	http://n2t.net/ark:/65665/37ddccee9-aeb2-49ea-afec-ebaddf5714d2	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0							Off Florida					2018-09-17T12:37:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM	2/II-11-OTH		North Atlantic Ocean, Gulf of Mexico, United States	Continental Shelf Associates for BLM/ MMS	Alcohol (Ethanol)		11	North Atlantic Ocean, Gulf of Mexico	NMNH Extant Biology	urn:lsid:biocol.org:col:34871	24 JUL 1981	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae						unknown, from legacy	Degrees Minutes Seconds																																													
