key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	elevation	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	combinationAuthors	verbatimScientificName	locality	gbifID	occurrenceID	http://unknown.org/verbatimLabel	taxonID	combinationYear	canonicalName	networkKeys	depth	modified	institutionKey	collectionKey	identifiedBy	catalogNumber	institutionCode	fieldNumber	verbatimLocality	collectionCode	collectionID	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	depthAccuracy	waterBody	higherGeography	datasetName	locationID	verbatimDepth	stateProvince	lifeStage	georeferenceProtocol	verbatimCoordinateSystem	typeStatus	coordinateUncertaintyInMeters	distanceFromCentroidInMeters	datasetID	eventID	originalNameUsage	county	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	nameAccordingTo	http://unknown.org/language	elevationAccuracy
1318879666	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:46.298+00:00	395	{}	PRESERVED_SPECIMEN	3.0	PRESENT		2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	6.0	13.0	1972-06-13	165.0	165.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:46.298+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/34a2db274-114c-47f2-8c57-9e0fc1de52ed'}]	[]	[]	[]	False	Smithsonian Tropical Research Institute	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/34a2db274-114c-47f2-8c57-9e0fc1de52ed			Galeta Island	1318879666	http://n2t.net/ark:/65665/34a2db274-114c-47f2-8c57-9e0fc1de52ed					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-09-30T11:19:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171990	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	13 JUN 1972	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	20-A	Intertidal	Canal Zone																
1322166520	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:54.229+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	6.0	15.0	1972-06-15	167.0	167.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:54.229+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3db9b0157-50a4-4aad-befd-98b254bdc0de'}]	[]	[]	[]	False	Smithsonian Tropical Research Institute	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3db9b0157-50a4-4aad-befd-98b254bdc0de			Galeta Island	1322166520	http://n2t.net/ark:/65665/3db9b0157-50a4-4aad-befd-98b254bdc0de					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-09-30T11:19:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171978	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	15 JUN 1972	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	17	Intertidal	Canal Zone																
1318793523	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:17.607+00:00	395	{}	PRESERVED_SPECIMEN	3.0	PRESENT	FEMALE	2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	8.0	2.0	1972-08-02	215.0	215.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:17.607+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3465c67e8-5c99-40d7-884e-5d8f9ee8efe0'}]	[]	[]	[]	False	Smithsonian Tropical Research Institute	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3465c67e8-5c99-40d7-884e-5d8f9ee8efe0			Galeta Island	1318793523	http://n2t.net/ark:/65665/3465c67e8-5c99-40d7-884e-5d8f9ee8efe0					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-09-30T11:19:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171995	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	02 AUG 1972	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	12	Intertidal	Canal Zone																
1319747280	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:17.717+00:00	395	{}	PRESERVED_SPECIMEN	3.0	PRESENT		2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	8.0	20.0	1972-08-20	233.0	233.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:17.717+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/37092a8dd-8554-443a-b8cf-5e5983a09608'}]	[]	[]	[]	False	Smithsonian Tropical Research Institute & A. Reimer	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/37092a8dd-8554-443a-b8cf-5e5983a09608			Galeta Island, Reef Flat	1319747280	http://n2t.net/ark:/65665/37092a8dd-8554-443a-b8cf-5e5983a09608					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-09-30T11:23:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171991	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	20 AUG 1972	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	21	Intertidal	Canal Zone																
1322552005	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:33.669+00:00	395	{}	PRESERVED_SPECIMEN	3.0	PRESENT	MALE	2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	8.0	17.0	1972-08-17	230.0	230.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:33.669+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3eca2ab86-fa07-4cff-916d-63657eb86460'}]	[]	[]	[]	False	Smithsonian Tropical Research Institute & A. Reimer	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3eca2ab86-fa07-4cff-916d-63657eb86460			Galeta Island, Reef Flat By Lab	1322552005	http://n2t.net/ark:/65665/3eca2ab86-fa07-4cff-916d-63657eb86460					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-09-30T11:23:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171996	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	17 AUG 1972	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	15	Intertidal	Canal Zone																
1317490165	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:13.152+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	3.0	16.0	1971-03-16	75.0	75.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:13.152+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30cbe9e1e-5ed8-49c2-a0d5-15b9a3febd4b'}]	[]	[]	[]	False	Smithsonian Tropical Research Institute	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/30cbe9e1e-5ed8-49c2-a0d5-15b9a3febd4b			Galeta Island, Reef Flats	1317490165	http://n2t.net/ark:/65665/30cbe9e1e-5ed8-49c2-a0d5-15b9a3febd4b					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-09-30T11:20:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171994	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	16 MAR 1971	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	6	Intertidal	Canal Zone																
1318360248	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:37.947+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	3.0	27.0	1971-03-27	86.0	86.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:37.947+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/33336b307-6358-4262-9146-19122201fe28'}]	[]	[]	[]	False	Smithsonian Tropical Research Institute	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/33336b307-6358-4262-9146-19122201fe28			Galeta Island, Laurencia Zone	1318360248	http://n2t.net/ark:/65665/33336b307-6358-4262-9146-19122201fe28					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-09-30T11:23:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171982	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	27 MAR 1971	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	7	Intertidal	Canal Zone																
1318759345	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:19.140+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT		2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	3.0	2.0	1971-03-02	61.0	61.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:19.140+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/344d95c2d-22ec-4f87-8dd2-0e378a7c0641'}]	[]	[]	[]	False	Smithsonian Tropical Research Institute	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/344d95c2d-22ec-4f87-8dd2-0e378a7c0641			Galeta Island, Laurencia Zone	1318759345	http://n2t.net/ark:/65665/344d95c2d-22ec-4f87-8dd2-0e378a7c0641					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-09-30T11:23:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171968	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	02 MAR 1971	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	7	Intertidal	Canal Zone																
1321048240	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:40.821+00:00	395	{}	PRESERVED_SPECIMEN	6.0	PRESENT		2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1971.0	3.0	3.0	1971-03-03	62.0	62.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:40.821+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3aa184db6-86be-46b5-a23c-589e86372f59'}]	[]	[]	[]	False	Smithsonian Tropical Research Institute	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3aa184db6-86be-46b5-a23c-589e86372f59			Galeta Island, Reef Flat	1321048240	http://n2t.net/ark:/65665/3aa184db6-86be-46b5-a23c-589e86372f59					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-09-30T11:23:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171981	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	03 MAR 1971	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	5	Intertidal	Canal Zone																
1317734912	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:51.825+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	FEMALE	2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4067	-79.8717		NORTH_AMERICA	{}	1971.0	4.0	21.0	1971-04-21	111.0	111.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:51.825+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3178af5ed-5de6-4310-a984-66acd2a5091c'}]	[]	[]	[]	False	M. L. Jones	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3178af5ed-5de6-4310-a984-66acd2a5091c			Galeta Island, Rock Flats around lab	1317734912	http://n2t.net/ark:/65665/3178af5ed-5de6-4310-a984-66acd2a5091c					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-09-30T11:20:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171998	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	21 APR 1971	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	15-3	Intertidal	Canal Zone		unknown, from legacy	Degrees Minutes Seconds													
