key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	verbatimLocality	stateProvince	vernacularName	county	dateIdentified	coordinateUncertaintyInMeters	references	datasetName	rightsHolder	http://unknown.org/nick	verbatimEventDate	taxonID	eventTime	http://unknown.org/captive	identificationID	associatedSequences	taxonConceptID	occurrenceRemarks	higherGeography	preparations	institutionID	nomenclaturalCode	http://unknown.org/taxonRankID	language	type	ownerInstitutionCode	http://unknown.org/species	higherClassification	sex	coordinatePrecision	otherCatalogNumbers	eventID	acceptedNameUsage	dynamicProperties	locationRemarks	nameAccordingTo	samplingProtocol	locationID	originalNameUsage	islandGroup	island	verbatimDepth	infraspecificEpithet	waterBody	habitat	eventRemarks	typeStatus	identificationRemarks	disposition	accessRights	verbatimTaxonRank
4103992874	a004778c-d113-479e-a77f-990041283a51	78678140-1815-11da-9544-b8a03c50a862		c6c9f784-8af9-4631-9912-dde88e38fafb	a86e9e36-12ec-49a4-a94c-c0c981fffb71	US	EML	2024-05-10T21:35:21.339+00:00	2024-05-10T21:41:28.674+00:00	57	{}	PRESERVED_SPECIMEN		PRESENT	2118190	1	54	354	9477065	6313	2118169	2118190	2118190	Ammothella biunguiculata (Dohrn, 1881)	Ammothella biunguiculata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella biunguiculata	Ammothella	biunguiculata	SPECIES	ACCEPTED	NE	33.833333	-118.383333			NORTH_AMERICA	{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.5_1', 'name': 'California'}, 'level2': {'gid': 'USA.5.19_1', 'name': 'Los Angeles'}}	1974.0	2.0		1974-02			['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-05-10T21:41:28.674+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '86c93654-0251-4b1c-a14d-33d7e090efe5'}]	[]	[]	[]	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1		False	Dale Straughan		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	86c93654-0251-4b1c-a14d-33d7e090efe5	687992	SBMNH	Los Angeles County, California, USA		4103992874	IZ	86c93654-0251-4b1c-a14d-33d7e090efe5		King Harbor Benthic survey, Site 10-3	California		Los Angeles County							1974-02									1 Fluid																					Redondo Beach	5-10 m									
1322339508	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:25.413+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	12329240	1	54	354	9477065	6313	2118169	2118190	12329240	Ammothella biunguiculata var. australiensis Williams, 1940	Ammothella biunguiculata var. australiensis Williams, 1940	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella biunguiculata	Ammothella	biunguiculata	VARIETY	DOUBTFUL						OCEANIA	{}	1974.0	6.0	16.0	1974-06-16	167.0	167.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T14:25:00.000+00:00	2024-07-02T12:38:25.413+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3e33f3a79-6265-4722-8754-f490905e517f'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	D. Staples	Staples, D.		Pycnogonida	AU	[]	[]	OCEANIA	Australia	NORTH_AMERICA	http://n2t.net/ark:/65665/3e33f3a79-6265-4722-8754-f490905e517f	USNM 171382	USNM	Western Port Bay, Crawfish Rock		1322339508	IZ	http://n2t.net/ark:/65665/3e33f3a79-6265-4722-8754-f490905e517f	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		Victoria						NMNH Extant Biology			16 JUN 1974								South Pacific Ocean, Australia, Victoria	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871							Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae														Intertidal	australiensis	South Pacific Ocean							
1321761387	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:45.331+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118190	1	54	354	9477065	6313	2118169	2118190	2118190	Ammothella biunguiculata (Dohrn, 1881)	Ammothella biunguiculata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella biunguiculata	Ammothella	biunguiculata	SPECIES	ACCEPTED	NE			11.0	4.0		{}	1973.0	10.0	26.0	1973-10-26	299.0	299.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-02-21T09:35:00.000+00:00	2024-07-02T12:39:45.331+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c9a334db-1ce6-40b3-a070-140841159b07'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	K. Nakamura	Nakamura, K.; Child, C. A.		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3c9a334db-1ce6-40b3-a070-140841159b07	USNM 183878	USNM	Honshu Island, Sagami Bay,Nabeta Bay		1321761387	IZ	http://n2t.net/ark:/65665/3c9a334db-1ce6-40b3-a070-140841159b07	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		Shizuoka						NMNH Extant Biology			26 OCT 1973								North Pacific Ocean, Japan, Shizuoka	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871							Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	FEMALE															North Pacific Ocean							
1100764328	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:00.440+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2118190	1	54	354	9477065	6313	2118169	2118190	2118190	Ammothella biunguiculata (Dohrn, 1881)	Ammothella biunguiculata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella biunguiculata	Ammothella	biunguiculata	SPECIES	ACCEPTED	NE	-34.566	137.883			OCEANIA	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.8_1', 'name': 'South Australia'}, 'level2': {'gid': 'AUS.8.71_1', 'name': 'Yorke Peninsula'}}	1973.0	12.0	23.0	1973-12-23	357.0	357.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:00.440+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1c52ad6d-5b8b-4198-a289-2456c2541982'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		False	Brown, D.|Hoese, D.	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	1c52ad6d-5b8b-4198-a289-2456c2541982	P.44739	AM			1100764328	Invertebrates - Marine & Other	1c52ad6d-5b8b-4198-a289-2456c2541982		Pine Point, 17 km north of Port Vincent	South Australia			2005-01-01T00:00:00												https://biodiversity.org.au/afd/taxa/2e9a18fc-be86-4771-965d-5a603a750aa1						7000				Ammothella biunguiculata		FEMALE	0.001	ecatalogue.irn:1063733|urn:catalog:AM:Invertebrates - Marine & Other:P.44739	urn:australianmuseum.net.au:Events:1032839	Ammothella biunguiculata (Dohru, 1881)	{dcterms:type:PhysicalObject,dcterms:modified:2020/1/30}	ecatalogue.LocCollectionEventLocal: Australia, South Australia, Pine Point, 17 km north of Port Vincent (34° 34' S, 137° 53' E) 23/12/1973 - 23/12/1973;	(Dohru, 1881)															
609336720	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:03.132+00:00	380	{}	PRESERVED_SPECIMEN		PRESENT	2118190	1	54	354	9477065	6313	2118169	2118190	2118190	Ammothella biunguiculata (Dohrn, 1881)	Ammothella biunguiculata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella biunguiculata	Ammothella	biunguiculata	SPECIES	ACCEPTED	NE	35.216667	139.6			ASIA	{}	1972.0	3.0	24.0	1972-03-24	84.0	84.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84']		2024-07-22T23:00:03.132+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:115008'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	F.B. Steiner	C. Allan Child, NMNHIZ	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	urn:catalog:CAS:IZ:115008	115008	CAS	Honshu, Sagami Bay, Miuraga Saki, mid to low tide	000119	609336720	IZ	urn:catalog:CAS:IZ:115008	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470					1998-09-01T00:00:00						24 Mar 1972							Lots split to CASIZ# 116148, CASIZ# 116161.	Asia, North Pacific Ocean	Fluid-75% EtOH(4)	http://grscicoll.org/institution/california-academy-sciences	ICZN		en	Physical Object			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae										05655a68-2598-11ed-aace-005056be1b7a							sand and rocks	Specimen(s) in 5 gal. bucket and in fair condition. See original station file for detailed note from F.B. Steiner.Original accession date 20 Sep 1974.					
1272734796	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:37.843+00:00	381	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118190	1	54	354	9477065	6313	2118169	2118190	2118190	Ammothella biunguiculata (Dohrn, 1881)	Ammothella biunguiculata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella biunguiculata	Ammothella	biunguiculata	SPECIES	ACCEPTED	NE	-38.43	145.07			OCEANIA	{}	1971.0	2.0	21.0	1971-02-21	52.0	52.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2019-11-02T10:54:00.000+00:00	2024-07-02T06:37:37.843+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ad6d4d1c-1119-4ba3-91f0-ab2f0d62751d'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba		False	Nielsen, J. Barbara	W C. Clark	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	ad6d4d1c-1119-4ba3-91f0-ab2f0d62751d	J40082	NMV	Honeysuckle point		1272734796	Invertebrates	ad6d4d1c-1119-4ba3-91f0-ab2f0d62751d		Honeysuckle point	Victoria			1971-01-01T00:00:00				Museums Victoria								https://biodiversity.org.au/afd/taxa/2e9a18fc-be86-4771-965d-5a603a750aa1		Australia|Victoria	Wet|ethanol 70%	urn:lsid:biocol.org:col:34978	ICZN	7000	en	PhysicalObject	NMV	Ammothella biunguiculata	Arthropoda | Chelicerata | Pycnogonida | Ammotheidae	FEMALE																						
609340109	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:01.878+00:00	380	{}	PRESERVED_SPECIMEN		PRESENT	2118190	1	54	354	9477065	6313	2118169	2118190	2118190	Ammothella biunguiculata (Dohrn, 1881)	Ammothella biunguiculata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella biunguiculata	Ammothella	biunguiculata	SPECIES	ACCEPTED	NE					ASIA	{}	1970.0	3.0	31.0	1970-03-31	90.0	90.0	[]		2024-07-22T23:00:01.878+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:80699'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	F.B. Steiner	C. A. Child, NMNHIZ		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	urn:catalog:CAS:IZ:80699	80699	CAS	Honshu, Sagami Bay, Choshaga Saki	001643	609340109	IZ	urn:catalog:CAS:IZ:80699	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470					1998-09-01T00:00:00						31 Mar 1970							Spec. notes: 1; 1 juvenile specimen	Asia, North Pacific Ocean	Fluid-75% EtOH(1)	http://grscicoll.org/institution/california-academy-sciences	ICZN		en	Physical Object			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae										056b2ec9-2598-11ed-aace-005056be1b7a							rocks	Taxa: Gastropoda, Nudibranchia, Bivalvia, Polyplacophora, Annelida, in 24-8 oz. jars and in fair to good condition. Some dry material (shells) included; collected at low tide. Original accession date 16 Feb 1982.					
609339294	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:03.203+00:00	380	{}	PRESERVED_SPECIMEN		PRESENT	2118190	1	54	354	9477065	6313	2118169	2118190	2118190	Ammothella biunguiculata (Dohrn, 1881)	Ammothella biunguiculata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella biunguiculata	Ammothella	biunguiculata	SPECIES	ACCEPTED	NE					ASIA	{}	1970.0	6.0	21.0	1970-06-21	172.0	172.0	[]		2024-07-22T23:00:03.203+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:115009'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	F.B. Steiner	C. A. Child, NMNHIZ		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	urn:catalog:CAS:IZ:115009	115009	CAS	Honshu, Sagami Bay, Choshaga Saki. -0.2 ft low tide	001362	609339294	IZ	urn:catalog:CAS:IZ:115009	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470					1998-09-01T00:00:00						21 Jun 1970							1 male specimen.Split lots to: CASIZ# 116145, CASIZ# 116156.	Asia, North Pacific Ocean	Fluid-75% EtOH(1)	http://grscicoll.org/institution/california-academy-sciences	ICZN		en	Physical Object			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae										0569e182-2598-11ed-aace-005056be1b7a							rocks, sand and mud	Taxa: Gastropoda, Polyplacophora, Amphipoda, Isopoda, endapoda, Porifera, Polychaeta, Bivalvia, Sipuncula, in 1 quart, 20-8 oz., and 1 honey jars, and in OK condition.Original accession date 19 Nov 1980. See also IZ ACC # 8415 = 1362 A.					
609339361	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:04.585+00:00	380	{}	PRESERVED_SPECIMEN		PRESENT	2118190	1	54	354	9477065	6313	2118169	2118190	2118190	Ammothella biunguiculata (Dohrn, 1881)	Ammothella biunguiculata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella biunguiculata	Ammothella	biunguiculata	SPECIES	ACCEPTED	NE			0.24		ASIA	{}	1970.0	6.0	3.0	1970-06-03	154.0	154.0	[]		2024-07-22T23:00:04.585+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:116141'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	F.B. Steiner	C. Allan Child, NMNHIZ		Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	urn:catalog:CAS:IZ:116141	116141	CAS	Honshu, Sagami Bay, Choshaga Saki. lower littoral, tide	001375	609339361	IZ	urn:catalog:CAS:IZ:116141	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470					1998-09-01T00:00:00						3 Jun 1970							Split from CASIZ# 115014. 1 juvenile.	Asia, North Pacific Ocean	Fluid-75% EtOH(1)	http://grscicoll.org/institution/california-academy-sciences	ICZN		en	Physical Object			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae										0569ec7b-2598-11ed-aace-005056be1b7a							rocks and sand	Taxa: Porifera, Cnidaria, Polychaeta, Gastropoda, Bivalvia, Amphipoda, Holothuroidea (?), Platyhelminthes, Decapoda, Cirripedia, Polyplacophora, Ophiuroidea, Byrozoa, Urochordata, Pychogonida, Tanaida, Cumacea; eggs; Nemertea; Nematoda (to U.C. Davis)					
1272734782	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:40.730+00:00	381	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118190	1	54	354	9477065	6313	2118169	2118190	2118190	Ammothella biunguiculata (Dohrn, 1881)	Ammothella biunguiculata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella biunguiculata	Ammothella	biunguiculata	SPECIES	ACCEPTED	NE	-38.42	145.43			OCEANIA	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.10_1', 'name': 'Victoria'}, 'level2': {'gid': 'AUS.10.5_1', 'name': 'Bass Coast'}}	1969.0	12.0	9.0	1969-12-09	343.0	343.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2019-11-02T10:49:00.000+00:00	2024-07-02T06:37:40.730+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'eeaf2db2-8996-4071-8ae6-7c72d5a4c32b'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba		False	Marine Study Group of Victoria	W C. Clark	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	eeaf2db2-8996-4071-8ae6-7c72d5a4c32b	J40081	NMV	Corinella		1272734782	Invertebrates	eeaf2db2-8996-4071-8ae6-7c72d5a4c32b		Corinella	Victoria			1971-01-01T00:00:00				Museums Victoria								https://biodiversity.org.au/afd/taxa/2e9a18fc-be86-4771-965d-5a603a750aa1		Australia|Victoria	Wet|ethanol 70%	urn:lsid:biocol.org:col:34978	ICZN	7000	en	PhysicalObject	NMV	Ammothella biunguiculata	Arthropoda | Chelicerata | Pycnogonida | Ammotheidae																							
4902186239	4ffe66a0-6c8b-11de-8226-b8a03c50a862	8a226609-56b9-4b87-a0a2-767c38edd572	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:23:56.955+00:00	2024-07-02T07:38:52.697+00:00	374	{}	PRESERVED_SPECIMEN		PRESENT	2118190	1	54	354	9477065	6313	2118169	2118190	2118190	Ammothella biunguiculata (Dohrn, 1881)	Ammothella biunguiculata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella biunguiculata	Ammothella	biunguiculata	SPECIES	ACCEPTED	NE	-42.889	147.799			OCEANIA	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.9_1', 'name': 'Tasmania'}, 'level2': {'gid': 'AUS.9.25_1', 'name': 'Sorell'}}	1965.0	6.0	30.0	1965-06-30	181.0	181.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-02T07:38:52.697+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '79146698-170e-4cfb-96cb-4742de825efd'}]	[]	[]	[]	50af0502-76a6-4b30-b9f6-cf317562945f		False	Crofts, L.	D.A. Staples	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	79146698-170e-4cfb-96cb-4742de825efd	J491	TMAG	Dunalley (unlocalised)		4902186239	invertebrates	79146698-170e-4cfb-96cb-4742de825efd			Tasmania				1000.0											https://biodiversity.org.au/afd/taxa/2e9a18fc-be86-4771-965d-5a603a750aa1						7000				Ammothella biunguiculata			0.001							By hand		Ammothella biunguiculata australiensis												
2434400767	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:29.045+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1063/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1063_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1063/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	2118190	1	54	354	9477065	6313	2118169	2118190	2118190	Ammothella biunguiculata (Dohrn, 1881)	Ammothella biunguiculata (Dohrn, 1881)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella biunguiculata	Ammothella	biunguiculata	SPECIES	ACCEPTED	NE						{}	1965.0			1965-01-01/1965-12-31	1.0	365.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:29.045+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1063@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1063_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1063/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False				Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1063@CRS	ZMA.PYC.P.1063		Oahu; Kaimalino Cove		2434400767	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1063			Hawaii							Naturalis Biodiversity Center		1965									WholeOrganism (microscopic slide)	Naturalis Biodiversity Center	ICZN						Animalia	MALE																						
