key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	gadm	year	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	preparations	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	rightsHolder	identifier	catalogNumber	nomenclaturalCode	institutionID	verbatimEventDate	locality	gbifID	collectionCode	occurrenceID	higherClassification	individualCount	decimalLatitude	decimalLongitude	depth	depthAccuracy	stateProvince	waterBody	higherGeography	month	day	collectionKey	datasetName	identifiedBy	geodeticDatum	countryCode	gbifRegion	country	georeferenceProtocol	verbatimCoordinateSystem	fieldNumber	institutionCode	locationID	collectionID	continent	county	lifeStage	habitat	verbatimDepth	organismQuantity	organismQuantityType	otherCatalogNumbers	verbatimLocality	dateIdentified	eventRemarks	language	type	occurrenceRemarks	verbatimIdentification	sex	typeStatus	references	combinationAuthors	verbatimScientificName	http://unknown.org/verbatimLabel	taxonID	combinationYear	http://unknown.org/canonicalName	elevation	municipality	http://unknown.org/occurrenceDetails	elevationAccuracy
4601176534	96cdea48-b78a-4345-ae6d-b2c7c6e0278a	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-06-10T22:12:08.137+00:00	2024-06-11T07:21:18.659+00:00	308	{}	PRESERVED_SPECIMEN	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}	1966.0	1966-02-10	41.0	41.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES']		2024-06-11T07:21:18.659+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3e5a99eb-00cd-4560-8f3b-bbd503ff7d6b'}]	[]	[]	[]	09633165-0280-421e-a3a8-e717231226be	False	LR McCloskey	70% EtOH	Pycnogonida	[]	[]	NORTH_AMERICA		3e5a99eb-00cd-4560-8f3b-bbd503ff7d6b	71463		http://grbio.org/cool/aasf-rm4s	10 Feb 66	Coral, Cape Lookout Jetty, North Carolina	4601176534	NMI	3e5a99eb-00cd-4560-8f3b-bbd503ff7d6b			34.615278	-76.560278	6.0	1.0			Atlantic Ocean	2.0	10.0	40cbd61e-4fa0-48cd-bc19-7ae9fd0fc47d	North Carolina Museum of Natural Sciences Non-molluscan Invertebrates Collection	LR McCloskey	WGS84	US	NORTH_AMERICA	United States of America			DUKE-0030	NCSM		http://grbio.org/cool/xdi0-q18a	NORTH_AMERICA			Marine	5 m	4.0	individuals	DUML  1047	"Coral, C. Lookout Jetty, N.C.  34°36'55"" N, 76°33'37"" W"																			
4536910324	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T22:59:59.683+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{'level0': {'gid': 'ECU', 'name': 'Ecuador'}, 'level1': {'gid': 'ECU.9_1', 'name': 'Galápagos'}, 'level2': {'gid': 'ECU.9.3_1', 'name': 'Santa Cruz'}, 'level3': {'gid': 'ECU.9.3.1_1', 'name': 'Bellavista'}}	1964.0	1964-02-08	39.0	39.0	['GEODETIC_DATUM_ASSUMED_WGS84']	2024-03-08T17:12:29.000+00:00	2024-07-22T22:59:59.683+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:10261'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	False	Robert O. Schuster	Fluid-75% EtOH(1)	Pycnogonida	[]	[]	NORTH_AMERICA		urn:catalog:CAS:IZ:10261	10261	ICZN	http://grscicoll.org/institution/california-academy-sciences	08 Feb 1964	Isla Santa Cruz, Jensen, Bahia Academy	4536910324	IZ	urn:catalog:CAS:IZ:10261	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Pycnogonoidea, Pycnogonidae		-0.71667	-90.33333			Galapagos islands		South America, Pacific Ocean, Ecuador	2.0	8.0	5d4a63d3-e994-4b19-b592-e853a8e3b470		C.A. Child	WGS84	EC	LATIN_AMERICA	Ecuador			160830	CAS	21f72ca1-592f-4e05-886d-2c13335876d8	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470	SOUTH_AMERICA			Among barnacles						1979-11-01T00:00:00	Collected with 24- mesh screen. Data transcribed from catalogue card by Notes from Nature volunteers via Zooniverse.	en	Physical Object	1 female specimen, Galapagos International Scientific Project														
4601180098	96cdea48-b78a-4345-ae6d-b2c7c6e0278a	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-06-10T22:12:08.137+00:00	2024-06-11T07:21:12.956+00:00	308	{}	PRESERVED_SPECIMEN	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}	1964.0	1964-03-08	68.0	68.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES']		2024-06-11T07:21:12.956+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '567e2dcf-3ea4-49dc-af27-801a222aae83'}]	[]	[]	[]	09633165-0280-421e-a3a8-e717231226be	False	LR McCloskey	70% EtOH	Pycnogonida	[]	[]	NORTH_AMERICA		567e2dcf-3ea4-49dc-af27-801a222aae83	71462		http://grbio.org/cool/aasf-rm4s	8 Mar 64	Coral, Cape Lookout Jetty, North Carolina	4601180098	NMI	567e2dcf-3ea4-49dc-af27-801a222aae83			34.615278	-76.560278	5.0				Atlantic Ocean	3.0	8.0	40cbd61e-4fa0-48cd-bc19-7ae9fd0fc47d	North Carolina Museum of Natural Sciences Non-molluscan Invertebrates Collection	LR McCloskey	WGS84	US	NORTH_AMERICA	United States of America			DUKE-0055	NCSM		http://grbio.org/cool/xdi0-q18a	NORTH_AMERICA			Marine		3.0	individuals	DUML  948	"Coral, C. Lookout Jetty, N.C. 34° 36' 55"" N, 76° 33' 37"" W"						Pycnogonum cessaci													
2434362440	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:22.627+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}	1964.0	1964-11-20	325.0	325.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:22.627+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.3477@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False		WholeOrganism (wet specimen)	Pycnogonida	[]	[]	EUROPE	Naturalis Biodiversity Center	ZMA.PYC.3477@CRS	ZMA.PYC.3477	ICZN	Naturalis Biodiversity Center	20 nov 1964		2434362440	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.3477	Animalia|Pycnogonidae	37.0								11.0	20.0			Stock J.H.		BR	LATIN_AMERICA	Brazil							SOUTH_AMERICA																											
1317353161	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:47.742+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}	1963.0	1963-03-29	88.0	88.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-08-03T13:04:00.000+00:00	2024-07-02T12:36:47.742+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/306a970fb-b5ca-4d3e-a43c-5f5c6727cab3'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False		Alcohol (Ethanol)	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/306a970fb-b5ca-4d3e-a43c-5f5c6727cab3	USNM 113825		urn:lsid:biocol.org:col:34871	29 MAR 1963	Cape Lookout, Jetty	1317353161	IZ	http://n2t.net/ark:/65665/306a970fb-b5ca-4d3e-a43c-5f5c6727cab3	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pycnogonidae	12.0	34.6153	-76.5603	6.0	3.0	North Carolina	North Atlantic Ocean	North Atlantic Ocean, United States, North Carolina	3.0	29.0	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Mccloskey, L. R.	WGS84	US	NORTH_AMERICA	United States of America	unknown, from legacy	Degrees Minutes Seconds		USNM		urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	NORTH_AMERICA																											
4601188439	96cdea48-b78a-4345-ae6d-b2c7c6e0278a	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-06-10T22:12:08.137+00:00	2024-06-11T07:21:16.058+00:00	308	{}	PRESERVED_SPECIMEN	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}	1963.0	1963-07-05	186.0	186.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES']		2024-06-11T07:21:16.058+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3f472860-30f0-4705-a78f-0a4d0d6c1457'}]	[]	[]	[]	09633165-0280-421e-a3a8-e717231226be	False	LR McCloskey	70% EtOH	Pycnogonida	[]	[]	NORTH_AMERICA		3f472860-30f0-4705-a78f-0a4d0d6c1457	71459		http://grbio.org/cool/aasf-rm4s	5 Jul 63 | VII:5:63	Coral, Cape Lookout Jetty, North Carolina	4601188439	NMI	3f472860-30f0-4705-a78f-0a4d0d6c1457			34.615278	-76.560278	6.0	1.0			Atlantic Ocean	7.0	5.0	40cbd61e-4fa0-48cd-bc19-7ae9fd0fc47d	North Carolina Museum of Natural Sciences Non-molluscan Invertebrates Collection	JW Hedgpeth	WGS84	US	NORTH_AMERICA	United States of America			DUKE-0024	NCSM		http://grbio.org/cool/xdi0-q18a	NORTH_AMERICA			Marine	5 m	1.0	individuals	DUML  950	"Coral, C. Lookout Jetty, N.C.  34°36'55"" N, 76°33'37"" W"																			
4601178898	96cdea48-b78a-4345-ae6d-b2c7c6e0278a	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-06-10T22:12:08.137+00:00	2024-06-11T07:21:19.431+00:00	308	{}	PRESERVED_SPECIMEN	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}	1963.0	1963-07-05	186.0	186.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES']		2024-06-11T07:21:19.431+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '5e2b2f61-485e-4987-8fe1-2e3ad55e14c1'}]	[]	[]	[]	09633165-0280-421e-a3a8-e717231226be	False	LR McCloskey	70% EtOH	Pycnogonida	[]	[]	NORTH_AMERICA		5e2b2f61-485e-4987-8fe1-2e3ad55e14c1	71460		http://grbio.org/cool/aasf-rm4s	5 Jul 63 | VII:5:63	Coral, Cape Lookout Jetty, North Carolina	4601178898	NMI	5e2b2f61-485e-4987-8fe1-2e3ad55e14c1			34.615278	-76.560278	6.0	1.0			Atlantic Ocean	7.0	5.0	40cbd61e-4fa0-48cd-bc19-7ae9fd0fc47d	North Carolina Museum of Natural Sciences Non-molluscan Invertebrates Collection	JW Hedgpeth	WGS84	US	NORTH_AMERICA	United States of America			DUKE-0024	NCSM		http://grbio.org/cool/xdi0-q18a	NORTH_AMERICA			Marine	5 m	12.0	individuals	DUML  949	"Coral, C. Lookout Jetty, N.C.  34°36'55"" N, 76°33'37"" W"																			
4601180351	96cdea48-b78a-4345-ae6d-b2c7c6e0278a	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-06-10T22:12:08.137+00:00	2024-06-11T07:21:13.035+00:00	308	{}	PRESERVED_SPECIMEN	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}	1963.0	1963-10-06	279.0	279.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES']		2024-06-11T07:21:13.035+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'b2bcce55-01f8-4c5d-9811-41684dd14496'}]	[]	[]	[]	09633165-0280-421e-a3a8-e717231226be	False	LR McCloskey	70% EtOH	Pycnogonida	[]	[]	NORTH_AMERICA		b2bcce55-01f8-4c5d-9811-41684dd14496	71461		http://grbio.org/cool/aasf-rm4s	6 Oct 63 | X:6:63	Coral, Cape Lookout Jetty, North Carolina	4601180351	NMI	b2bcce55-01f8-4c5d-9811-41684dd14496			34.615278	-76.560278	6.0	1.0			Atlantic Ocean	10.0	6.0	40cbd61e-4fa0-48cd-bc19-7ae9fd0fc47d	North Carolina Museum of Natural Sciences Non-molluscan Invertebrates Collection	LR McCloskey	WGS84	US	NORTH_AMERICA	United States of America			DUKE-0028	NCSM		http://grbio.org/cool/xdi0-q18a	NORTH_AMERICA			Marine	5 m	9.0	individuals	DUML  966	"Coral, C. Lookout Jetty, N.C.; 34° 36' 55' N, 76° 33' 37"" W"																			
4601182937	96cdea48-b78a-4345-ae6d-b2c7c6e0278a	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-06-10T22:12:08.137+00:00	2024-06-11T07:21:20.415+00:00	308	{}	PRESERVED_SPECIMEN	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}	1963.0	1963-12-22	356.0	356.0	['GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES']		2024-06-11T07:21:20.415+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '40cf4276-906a-480e-be55-180f7725d264'}]	[]	[]	[]	09633165-0280-421e-a3a8-e717231226be	False	LR McCloskey	70% EtOH	Pycnogonida	[]	[]	NORTH_AMERICA		40cf4276-906a-480e-be55-180f7725d264	70383		http://grbio.org/cool/aasf-rm4s	22 Dec 63	Coral, Cape Lookout Jetty, North Carolina	4601182937	NMI	40cf4276-906a-480e-be55-180f7725d264			34.615278	-76.560278	6.0				Atlantic Ocean	12.0	22.0	40cbd61e-4fa0-48cd-bc19-7ae9fd0fc47d	North Carolina Museum of Natural Sciences Non-molluscan Invertebrates Collection	LR McCloskey	WGS84	US	NORTH_AMERICA	United States of America			DUKE-0027	NCSM		http://grbio.org/cool/xdi0-q18a	NORTH_AMERICA			Marine		28.0	individuals	DUML  947	"Coral, C. Lookout Jetty, N.C. 34° 36' 55"" N, 76° 33' 37"" W"																			
4601182388	96cdea48-b78a-4345-ae6d-b2c7c6e0278a	69e7f900-ed5b-11dd-ac7e-b8a03c50a862		a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-06-10T22:12:08.137+00:00	2024-06-11T07:21:13.799+00:00	308	{}	PRESERVED_SPECIMEN	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}	1963.0	1963-12-22	356.0	356.0	['GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES']		2024-06-11T07:21:13.799+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '6171e7fc-710a-49a3-b0b2-e3352a96c001'}]	[]	[]	[]	09633165-0280-421e-a3a8-e717231226be	False	LR McCloskey	70% EtOH	Pycnogonida	[]	[]	NORTH_AMERICA		6171e7fc-710a-49a3-b0b2-e3352a96c001	71011		http://grbio.org/cool/aasf-rm4s	22 Dec 63	Coral, Cape Lookout Jetty, North Carolina	4601182388	NMI	6171e7fc-710a-49a3-b0b2-e3352a96c001			34.615278	-76.560278	6.0				Atlantic Ocean	12.0	22.0	40cbd61e-4fa0-48cd-bc19-7ae9fd0fc47d	North Carolina Museum of Natural Sciences Non-molluscan Invertebrates Collection	LR McCloskey	WGS84	US	NORTH_AMERICA	United States of America			DUKE-0027	NCSM		http://grbio.org/cool/xdi0-q18a	NORTH_AMERICA			Marine		3.0	individuals	DUML  946	"Coral, C. Lookout Jetty, N.C. 34° 36' 55"" N, 76° 33' 37"" W"																			
2434401201	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:25.232+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1449/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1449_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1449/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}	1949.0	1949-05-01/1949-05-31	121.0	151.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:25.232+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1449@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1449_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1449/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False		WholeOrganism (microscopic slide)	Pycnogonida	[]	[]	EUROPE	Naturalis Biodiversity Center	ZMA.PYC.P.1449@CRS	ZMA.PYC.P.1449	ICZN	Naturalis Biodiversity Center	V.1949	La Pecha	2434401201	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1449	Animalia						(Los Frailes)			5.0						VE	LATIN_AMERICA	Venezuela (Bolivarian Republic of)																						MALE												
2434401533	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:40.195+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1438/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1438_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1438/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2117270	1	54	354	9477065	2014	2117211	2117270	2117270	Pycnogonum cessaci Bouvier, 1911	Pycnogonum cessaci Bouvier, 1911	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum cessaci	Pycnogonum	cessaci	SPECIES	ACCEPTED	NE	{}	1936.0	1936-06-19	171.0	171.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:40.195+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1438@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1438_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1438/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False		WholeOrganism (microscopic slide)	Pycnogonida	[]	[]	EUROPE	Naturalis Biodiversity Center	ZMA.PYC.P.1438@CRS	ZMA.PYC.P.1438	ICZN	Naturalis Biodiversity Center	19.VI.1936	La Pecha	2434401533	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1438	Animalia						(Los Frailes)			6.0	19.0																																									
