key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	institutionID	institutionCode	ownerInstitutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	verbatimDepth	continent	islandGroup	typeStatus	nameAccordingTo	verbatimIdentification	depth	stateProvince	datasetID	datasetName	rightsHolder	nomenclaturalCode	verbatimEventDate	language	type	eventTime	occurrenceRemarks	georeferenceSources	dateIdentified	modified	county	locationID	bibliographicCitation	higherClassification	coordinateUncertaintyInMeters	higherGeography	recordNumber	georeferenceProtocol	municipality	sex	parentEventID	eventRemarks	lifeStage	habitat	georeferenceRemarks	verbatimCoordinateSystem	depthAccuracy	vernacularName	references	associatedSequences
4406604310	062b1492-5e8a-4b56-89f9-300bc06bba5d	9abe4949-29aa-450e-b767-b2788f66e04d		da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-04-16T14:00:19.862+00:00	2024-04-16T14:00:44.183+00:00	141	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118436	1	54	354	9477065	6313	2118396	2118436	2118436	Achelia alaskensis (Cole, 1904)	Achelia alaskensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia alaskensis	Achelia	alaskensis	SPECIES	ACCEPTED	NE	49.4915774	153.8734843	{}	Sea of Okhotsk	1987.0	8.0	21.0	1987-08-21	233.0	233.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED', 'TAXON_MATCH_HIGHERRANK']	2024-04-16T14:00:44.183+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'b398712c-3b91-4d41-92af-ed6646db4afa'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0001679label.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0001679.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Tihookeanskii	Turpaeva, Elena	EtOH 75%	Dredge	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Tihookeanskii__st.317	b398712c-3b91-4d41-92af-ed6646db4afa	INV0001679	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	IORAS	IORAS	Lovushki Rocks	317	4406604310	OBFc	b398712c-3b91-4d41-92af-ed6646db4afa	fd699988-ab5d-4737-9443-9085cea191d2	100.0 m		Kuril Islands	PARATYPE	Turpaeva, E.P. (2007). Shallow water sea spiders (Pycnogonida) from the Kuril, Commander, and Yamskii Islands. 5. Ammotheidae family. Zoologicheskii Zhurnal 86(9): 1039-1056																																			
4399690775	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.120+00:00	69	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118436	1	54	354	9477065	6313	2118396	2118436	2118436	Achelia alaskensis (Cole, 1904)	Achelia alaskensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia alaskensis	Achelia	alaskensis	SPECIES	ACCEPTED	NE	49.4915774	153.8734843	{}	Sea of Okhotsk	1987.0	8.0	21.0	1987-08-21	233.0	233.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED', 'TAXON_MATCH_HIGHERRANK']	2024-06-18T12:44:59.120+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'b398712c-3b91-4d41-92af-ed6646db4afa'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0001679.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0001679label.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Tihookeanskii	Turpaeva, Elena	EtOH 75%	Dredge	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Tihookeanskii__st.317	b398712c-3b91-4d41-92af-ed6646db4afa	INV0001679	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	IORAS	IORAS	Lovushki Rocks	317	4399690775	OBFc	b398712c-3b91-4d41-92af-ed6646db4afa	fd699988-ab5d-4737-9443-9085cea191d2	100.0 m		Kuril Islands	PARATYPE	Turpaeva, E.P. (2007). Shallow water sea spiders (Pycnogonida) from the Kuril, Commander, and Yamskii Islands. 5. Ammotheidae family. Zoologicheskii Zhurnal 86(9): 1039-1056.																																			
4399690979	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.879+00:00	69	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118436	1	54	354	9477065	6313	2118396	2118436	2118436	Achelia alaskensis (Cole, 1904)	Achelia alaskensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia alaskensis	Achelia	alaskensis	SPECIES	ACCEPTED	NE	47.494882	152.8333856	{}	Pacific Ocean	1987.0	8.0	18.0	1987-08-18	230.0	230.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_HIGHERRANK']	2024-06-18T12:44:58.879+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'd52bea96-5d72-4d2e-8493-3e6ece57a954'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0001681.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0001681label.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Tihookeanskii	Turpaeva, Elena	EtOH 75%		WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Tihookeanskii__st.298	d52bea96-5d72-4d2e-8493-3e6ece57a954	INV0001681	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	IORAS	IORAS	Rikord Strait, Kurile Isls.	298	4399690979	OBFc	d52bea96-5d72-4d2e-8493-3e6ece57a954	fd699988-ab5d-4737-9443-9085cea191d2	100.0 m	ASIA	Kuril Islands	PARATYPE	Turpaeva, E.P. (2007). Shallow water sea spiders (Pycnogonida) from the Kuril, Commander, and Yamskii Islands. 5. Ammotheidae family. Zoologicheskii Zhurnal 86(9): 1039-1056.																																			
4406604343	062b1492-5e8a-4b56-89f9-300bc06bba5d	9abe4949-29aa-450e-b767-b2788f66e04d		da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-04-16T14:00:19.862+00:00	2024-04-16T14:00:38.409+00:00	141	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118436	1	54	354	9477065	6313	2118396	2118436	2118436	Achelia alaskensis (Cole, 1904)	Achelia alaskensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia alaskensis	Achelia	alaskensis	SPECIES	ACCEPTED	NE	47.494882	152.8333856	{}		1987.0	8.0	18.0	1987-08-18	230.0	230.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_HIGHERRANK']	2024-04-16T14:00:38.409+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'd52bea96-5d72-4d2e-8493-3e6ece57a954'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0001681.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0001681label.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Tihookeanskii	Turpaeva, Elena	EtOH 75%		WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Tihookeanskii__st.298	d52bea96-5d72-4d2e-8493-3e6ece57a954	INV0001681	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	IORAS	IORAS	Rikord Strait, Kurile Isls.	298	4406604343	OBFc	d52bea96-5d72-4d2e-8493-3e6ece57a954	fd699988-ab5d-4737-9443-9085cea191d2	100.0 m	ASIA	Kuril Islands	PARATYPE	Turpaeva, E.P. (2007). Shallow water sea spiders (Pycnogonida) from the Kuril, Commander, and Yamskii Islands. 5. Ammotheidae family. Zoologicheskii Zhurnal 86(9): 1039-1056																																			
4399690365	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.036+00:00	69	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118436	1	54	354	9477065	6313	2118396	2118436	2118436	Achelia alaskensis (Cole, 1904)	Achelia alaskensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia alaskensis	Achelia	alaskensis	SPECIES	ACCEPTED	NE	47.2632157	152.4700357	{}	Pacific Ocean	1987.0	8.0	17.0	1987-08-17	229.0	229.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_HIGHERRANK']	2024-06-18T12:44:59.036+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'e8eb8d91-ec6d-4f5e-8b9e-91f38fb77e86'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Tihookeanskii	Turpaeva, Elena	EtOH 75%		WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Tihookeanskii__st.289	e8eb8d91-ec6d-4f5e-8b9e-91f38fb77e86	INV0001685	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	IORAS	IORAS	Diana Strait, Kuril Isls.	289	4399690365	OBFc	e8eb8d91-ec6d-4f5e-8b9e-91f38fb77e86	fd699988-ab5d-4737-9443-9085cea191d2	75.0 m	ASIA	Kuril Islands																																					
115710750	83c964d4-f762-11e1-a439-00145eb45e9a	09a9c196-cb5b-4fa1-afc2-3499b868b225	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	600df7c6-f762-11e1-a439-00145eb45e9a	0e0fc0f0-828e-11d8-b7ed-b8a03c50a862	CA	DWC_ARCHIVE	2024-07-02T02:48:55.594+00:00	2024-07-02T02:49:19.898+00:00	302	{}	OCCURRENCE		PRESENT	2118436	1	54	354	9477065	6313	2118396	2118436	2118436	Achelia alaskensis (Cole, 1904)	Achelia alaskensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia alaskensis	Achelia	alaskensis	SPECIES	ACCEPTED	NE	53.55	-131.33	{}		1985.0	9.0	26.0	1985-09-26	269.0	269.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']	2024-07-02T02:49:19.898+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '115710750'}]	[]	[]	[]			False					WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA			3183-9494		BIO		Area B-The Shellground		115710750	GHI									29.0																																	
1898307250	34fbcf59-d9bb-47e7-9672-99e13ea8c736	cc6110c7-f75c-47c8-8931-f7dd3f324777		7c519b4c-1100-4f39-a95a-9b679b4542e4	ff7bd5db-b724-4932-b496-10ea298851f9	CA	EML	2024-06-21T13:37:21.363+00:00	2024-06-21T13:38:07.447+00:00	279	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118437	1	54	354	9477065	6313	2118396	2118436	2118436	Achelia nudiuscula (Hall, 1913)	Achelia alaskensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia alaskensis	Achelia	nudiuscula	SPECIES	SYNONYM	NE	49.055	-122.896667	{}	Strait of Georgia	1984.0	11.0	14.0	1984-11-14	319.0	319.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'IDENTIFIED_DATE_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-06-21T13:38:07.447+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ba6f2ac8-bac3-4c8e-80c1-3764dfcce5f5'}]	[]	[]	[]	4f726767-5e64-48a1-8178-98e298794cbd	1391a9ef-5ae7-489c-b498-dca9249d0d12	False		William Austin	Specimen Nature: Wet|Preservative: Isopropanol - 60%|Fixative: formalin - 10%; rose bengal		WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		ba6f2ac8-bac3-4c8e-80c1-3764dfcce5f5	990-00896-010	http://grbio.org/cool/gayt-20cg	RBCM	RBCM		BO	1898307250	RBCM Invertebrates	ba6f2ac8-bac3-4c8e-80c1-3764dfcce5f5	https://registry.gbif.org/collection/1391a9ef-5ae7-489c-b498-dca9249d0d12	9 m	NORTH_AMERICA					9.0	British Columbia	doi:10.5886/zh7n1e	Royal BC Museum - Invertebrates Collection	Royal BC Museum	ICZN	84-11-14	en	PhysicalObject	1500 PST	*** SPECIMEN MISSING FROM VIAL ***	Invertebrate Zoology Data Conversion																						
1804341493	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862		1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:25.960+00:00	337	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118436	1	54	354	9477065	6313	2118396	2118436	2118436	Achelia alaskensis (Cole, 1904)	Achelia alaskensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia alaskensis	Achelia	alaskensis	SPECIES	ACCEPTED	NE	57.4783	-135.973	{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.2_1', 'name': 'Alaska'}, 'level2': {'gid': 'USA.2.20_1', 'name': 'Sitka'}}		1980.0	7.0	27.0	1980-07-27	209.0	209.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:25.960+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b84795e7-5657-6574-958e-925b444458e5'}]	[]	[]	[]	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	False	Bousfield, Dr. Edward L.	Bamber, Roger N.	fluid		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		b84795e7-5657-6574-958e-925b444458e5	CMNC 1994-0103	http://biocol.org/urn:lsid:biocol.org:col:34935	CMN		NW of Pt. Slocum, Potato Patch Pt., inner beach		1804341493	CMNC	b84795e7-5657-6574-958e-925b444458e5	http://grbio.org/cool/sjd8-70zp		NORTH_AMERICA						Alaska (State)		Crustacea	Canadian Museum of Nature		1980-07-27	en	PhysicalObject				1993-09-15T00:00:00	2021-05-28T20:25:00.000+00:00	Sitka (Borough)	ELB 1980 S04B01	(CMNC 1994-0103)	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae; Achelia;																
4399690978	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.877+00:00	69	{}	PRESERVED_SPECIMEN		PRESENT	2118436	1	54	354	9477065	6313	2118396	2118436	2118436	Achelia alaskensis (Cole, 1904)	Achelia alaskensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia alaskensis	Achelia	alaskensis	SPECIES	ACCEPTED	NE	54.6467033	167.7705334	{}	Pacific Ocean	1973.0	9.0	11.0	1973-09-11	254.0	254.0	['COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:58.877+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'c8318dfc-f238-4c5d-9d6e-5b574ad45119'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV SRTM Rakitnoe	Turpaeva, Elena	EtOH 75%		WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV SRTM Rakitnoe__st.113	c8318dfc-f238-4c5d-9d6e-5b574ad45119	INV0001676	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	IORAS	IORAS	Medny Is. Vodopadsky cape	113	4399690978	OBFc	c8318dfc-f238-4c5d-9d6e-5b574ad45119	fd699988-ab5d-4737-9443-9085cea191d2	5.0 m	ASIA	Commander Islands			Ammothea kamtschatica																																		
4399690452	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.756+00:00	69	{}	PRESERVED_SPECIMEN		PRESENT	2118436	1	54	354	9477065	6313	2118396	2118436	2118436	Achelia alaskensis (Cole, 1904)	Achelia alaskensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia alaskensis	Achelia	alaskensis	SPECIES	ACCEPTED	NE	54.8247332	167.566457	{}	Pacific Ocean	1972.0	7.0	10.0	1972-07-10	192.0	192.0	['COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:58.756+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '1f5c345b-b2da-4033-9231-2cc589e80d23'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Krylatka	Turpaeva, Elena	EtOH 75%		WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Krylatka__st.6	1f5c345b-b2da-4033-9231-2cc589e80d23	INV0001677	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	IORAS	IORAS	Peschany cape, Medny Is.	6	4399690452	OBFc	1f5c345b-b2da-4033-9231-2cc589e80d23	fd699988-ab5d-4737-9443-9085cea191d2	10.0 m	ASIA	Commander Islands			Ammothea kamtschatica																																		
609447259	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:04.665+00:00	380	{}	PRESERVED_SPECIMEN		PRESENT	2118436	1	54	354	9477065	6313	2118396	2118436	2118436	Achelia alaskensis (Cole, 1904)	Achelia alaskensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia alaskensis	Achelia	alaskensis	SPECIES	ACCEPTED	NE	37.72501	-122.36376	{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.5_1', 'name': 'California'}, 'level2': {'gid': 'USA.5.38_1', 'name': 'San Francisco'}}		1972.0	8.0		1972-08			['GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T23:00:04.665+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:142570'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	C. Newcombe, S.F. Marine Research Center	P. Krammer, K. Myers	Fluid-75% EtOH(1)		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		urn:catalog:CAS:IZ:142570	142570	http://grscicoll.org/institution/california-academy-sciences	CAS		San Francisco Estuary, San Francisco Bay, Hunters Point	060484	609447259	IZ	urn:catalog:CAS:IZ:142570	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470		NORTH_AMERICA						California				ICZN	Aug 1972	en	Physical Object				1972-08-01T00:00:00			0669aad5-2598-11ed-aace-005056be1b7a		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae	3031.0	North America, North Pacific Ocean, United States														
1804312469	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862		1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:21.407+00:00	337	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2118436	1	54	354	9477065	6313	2118396	2118436	2118436	Achelia alaskensis (Cole, 1904)	Achelia alaskensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia alaskensis	Achelia	alaskensis	SPECIES	ACCEPTED	NE	51.48	179.138	{}		1971.0	8.0	14.0	1971-08-14	226.0	226.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:21.407+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '3c83a0fa-5010-0104-9fa7-5453196b7170'}]	[]	[]	[]	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	False	O\'Clair, Charles E.	Bamber, Roger N.	fluid		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		3c83a0fa-5010-0104-9fa7-5453196b7170	CMNC 1994-0112	http://biocol.org/urn:lsid:biocol.org:col:34935	CMN		Banjo Pt.		1804312469	CMNC	3c83a0fa-5010-0104-9fa7-5453196b7170	http://grbio.org/cool/sjd8-70zp		NORTH_AMERICA						Alaska (State)		Crustacea	Canadian Museum of Nature		1971-08-14	en	PhysicalObject		2 gravid females, 1 subadult; 2 gravid females, 1 subadult\nPrior Description: false		1993-09-15T00:00:00	2021-05-28T20:25:00.000+00:00	Aleutians West Census Area	CMNC 1989-0042	(CMNC 1994-0112)	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae; Achelia;			BiG 1													
609445781	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:03.875+00:00	380	{}	PRESERVED_SPECIMEN		PRESENT	2118436	1	54	354	9477065	6313	2118396	2118436	2118436	Achelia alaskensis (Cole, 1904)	Achelia alaskensis (Cole, 1904)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia alaskensis	Achelia	alaskensis	SPECIES	ACCEPTED	NE	37.806667	-122.438889	{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.5_1', 'name': 'California'}, 'level2': {'gid': 'USA.5.38_1', 'name': 'San Francisco'}}		1971.0	11.0	1.0	1971-11-01	305.0	305.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T23:00:03.875+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:137694'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	Resources and Ecology Projects, Inc.		Fluid-75% EtOH(1)		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		urn:catalog:CAS:IZ:137694	137694	http://grscicoll.org/institution/california-academy-sciences	CAS		off Marina Green	060244	609445781	IZ	urn:catalog:CAS:IZ:137694	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470		NORTH_AMERICA						California				ICZN	01 Nov 1971	en	Physical Object						San Francisco County	0659dadf-2598-11ed-aace-005056be1b7a		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Ascorhynchoidea, Ammotheidae		North America, North Pacific Ocean, United States, California, San Francisco Estuary, San Francisco Bay		MAP												
