key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	http://unknown.org/language	footprintWKT	originalNameUsage	locality	county	identificationVerificationStatus	gbifID	nameAccordingTo	occurrenceID	taxonID	networkKeys	individualCount	depth	modified	institutionKey	collectionKey	catalogNumber	institutionCode	fieldNumber	collectionCode	collectionID	datasetName	scientificNameID	previousIdentifications	identificationQualifier	ownerInstitutionCode	language	type	institutionID	stateProvince	taxonConceptID	http://unknown.org/rightsHolder	islandGroup	island	georeferenceRemarks	municipality	organismQuantityType	informationWithheld	verbatimDepth	locationRemarks	samplingProtocol	http://unknown.org/license	distanceFromCentroidInMeters	parentEventID	waterBody	georeferencedBy	preparations	georeferencedDate	georeferenceProtocol	verbatimLocality	disposition	georeferenceSources	dateIdentified	depthAccuracy	occurrenceRemarks	sex	rightsHolder	nomenclaturalCode	verbatimEventDate	higherClassification	higherGeography	otherCatalogNumbers	dynamicProperties	associatedReferences	http://unknown.org/orders	elevation	elevationAccuracy	lifeStage	organismQuantity	recordNumber	parentNameUsage	materialEntityID	acceptedNameUsage	namePublishedInYear	originalNameUsageID	taxonRemarks	acceptedNameUsageID	namePublishedIn	bibliographicCitation	locationID
1056195413	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:00.024+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1969 - 1976: page 44', 'http://purl.org/dc/terms/created': '1187781153000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/c2111dd0-4e8c-438a-9278-81fdc08fea59'}]}	PRESERVED_SPECIMEN	PRESENT	2117418	1	54	354	9477065	6316	2117290	2117418	2117418	Anoplodactylus virescens (Hodge, 1864)	Anoplodactylus virescens (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus virescens	Anoplodactylus	virescens	SPECIES	ACCEPTED	NE				EUROPE	{}							['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:00.024+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '2248622'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1969 - 1976: page 44', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/c2111dd0-4e8c-438a-9278-81fdc08fea59'}]	[]	[]	False		G L. Boag	W C. Clark		Pycnogonida	ES	[]	[]	EUROPE	Spain	EUROPE		2248622				Aguilas, Murcia			1056195413		076301cf-6ed8-4589-ba90-d5d963cad692		['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	4.0			1d808a7c-1f9e-4379-9616-edb749ecf10e		1971.287	NHMUK		ZOO																																				MALE					Europe; Spain	NHMUK:ecatalogue:2248622	"{""associatedMediaCount"": 1, ""barcode"": ""011109028"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1313135343000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Anoplodactylus virescens (Hodge, 1864)"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056195413"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR05"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"																	
3935072670	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:36.809+00:00	10	{}	HUMAN_OBSERVATION	PRESENT	2117418	1	54	354	9477065	6316	2117290	2117418	2117418	Anoplodactylus virescens (Hodge, 1864)	Anoplodactylus virescens (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus virescens	Anoplodactylus	virescens	SPECIES	ACCEPTED	NE	-49.13558	68.66923	1105902.0		{}							['COUNTRY_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-26T10:11:36.809+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '3d9b52a1-b37e-4083-8ac9-6c98fc9494ba'}]	[]	[]	[]	False	D2B0CE86-7C29-1275-E053-5514A8C0FBF9			WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	3d9b52a1-b37e-4083-8ac9-6c98fc9494ba	3d9b52a1-b37e-4083-8ac9-6c98fc9494ba			Anoplodactylus virescens (Hodge, 1864)		TAAF : Îles sub-antarctiques	Probable	3935072670	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	3d9b52a1-b37e-4083-8ac9-6c98fc9494ba	359994																																																						TaxREF	Pantopoda															
4548048342	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:28.198+00:00	57	{}	HUMAN_OBSERVATION	PRESENT	2117418	1	54	354	9477065	6316	2117290	2117418	2117418	Anoplodactylus virescens (Hodge, 1864)	Anoplodactylus virescens (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus virescens	Anoplodactylus	virescens	SPECIES	ACCEPTED	NE	-49.13558	68.66923	1105902.0		{}							['COUNTRY_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-03-21T10:14:28.198+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f975741c-1cfd-4e9e-9673-001c4954b45e'}]	[]	[]	[]	False	EB6380B5-80AF-5935-E053-0514A8C08744			WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	f975741c-1cfd-4e9e-9673-001c4954b45e	f975741c-1cfd-4e9e-9673-001c4954b45e	fr | en		Anoplodactylus virescens (Hodge, 1864)		TAAF : Îles sub-antarctiques	Probable	4548048342	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	f975741c-1cfd-4e9e-9673-001c4954b45e	359994																																																						TaxREF																
667736674	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:54.924+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1864', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Anoplodactylus;Phoxichilidiidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Hodge, 1864)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|130792', 'http://rs.tdwg.org/dwc/terms/family': 'Phoxichilidiidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Anoplodactylus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'virescens', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|18298', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus virescens (Hodge, 1864)'}]}	PRESERVED_SPECIMEN	PRESENT	2117418	1	54	354	9477065	6316	2117290	2117418	2117418	Anoplodactylus virescens (Hodge, 1864)	Anoplodactylus virescens (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus virescens	Anoplodactylus	virescens	SPECIES	ACCEPTED	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:54.924+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-1962'}]	[]	[]	[]	False			Arnaud F.		Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-1962							667736674		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-1962		['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	2.0		2016-06-29T17:13:09.000+00:00	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	2009-1962	MNHN	No data	IU	10.15468/qgvvhd																																																											
774192698	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:35.113+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1864', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Anoplodactylus;Phoxichilidiidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Hodge, 1864)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|167270', 'http://rs.tdwg.org/dwc/terms/family': 'Phoxichilidiidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Anoplodactylus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'virescens', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|18298', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus virescens (Hodge, 1864)'}]}	PRESERVED_SPECIMEN	PRESENT	2117418	1	54	354	9477065	6316	2117290	2117418	2117418	Anoplodactylus virescens (Hodge, 1864)	Anoplodactylus virescens (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus virescens	Anoplodactylus	virescens	SPECIES	ACCEPTED	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:35.113+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2700'}]	[]	[]	[]	False					Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2700							774192698		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2700		['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	1.0		2015-06-19T19:23:01.000+00:00	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	2009-2700	MNHN		IU	10.15468/qgvvhd																																																											
774192919	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:35.213+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1864', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Anoplodactylus;Phoxichilidiidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Hodge, 1864)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|169906', 'http://rs.tdwg.org/dwc/terms/family': 'Phoxichilidiidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Anoplodactylus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'virescens', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|18298', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus virescens (Hodge, 1864)'}]}	PRESERVED_SPECIMEN	PRESENT	2117418	1	54	354	9477065	6316	2117290	2117418	2117418	Anoplodactylus virescens (Hodge, 1864)	Anoplodactylus virescens (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus virescens	Anoplodactylus	virescens	SPECIES	ACCEPTED	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:35.213+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2882'}]	[]	[]	[]	False			Arnaud F.		Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2882							774192919		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2882		['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	1.0		2016-06-29T17:13:18.000+00:00	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	2009-2882	MNHN		IU	10.15468/qgvvhd																																																											
1019678774	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:39.982+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1864', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Anoplodactylus;Phoxichilidiidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Hodge, 1864)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|214999', 'http://rs.tdwg.org/dwc/terms/family': 'Phoxichilidiidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Anoplodactylus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'virescens', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|18298', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus virescens (Hodge, 1864)'}]}	PRESERVED_SPECIMEN	PRESENT	2117418	1	54	354	9477065	6316	2117290	2117418	2117418	Anoplodactylus virescens (Hodge, 1864)	Anoplodactylus virescens (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus virescens	Anoplodactylus	virescens	SPECIES	ACCEPTED	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:39.982+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4399'}]	[]	[]	[]	False			Arnaud F.		Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4399							1019678774		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4399		['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	1.0		2016-06-29T17:13:15.000+00:00	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	2009-4399	MNHN		IU	10.15468/qgvvhd																																																											
1019678607	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:39.940+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1864', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Anoplodactylus;Phoxichilidiidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Hodge, 1864)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|217408', 'http://rs.tdwg.org/dwc/terms/family': 'Phoxichilidiidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Anoplodactylus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'virescens', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|18298', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus virescens (Hodge, 1864)'}]}	PRESERVED_SPECIMEN	PRESENT	2117418	1	54	354	9477065	6316	2117290	2117418	2117418	Anoplodactylus virescens (Hodge, 1864)	Anoplodactylus virescens (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus virescens	Anoplodactylus	virescens	SPECIES	ACCEPTED	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:39.940+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4637'}]	[]	[]	[]	False			Arnaud F.		Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4637							1019678607		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4637		['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	1.0		2016-06-29T17:13:11.000+00:00	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	2009-4637	MNHN		IU	10.15468/qgvvhd																																																											
1019678632	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:39.940+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1864', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Anoplodactylus;Phoxichilidiidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Hodge, 1864)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|217409', 'http://rs.tdwg.org/dwc/terms/family': 'Phoxichilidiidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Anoplodactylus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'virescens', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|18298', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus virescens (Hodge, 1864)'}]}	PRESERVED_SPECIMEN	PRESENT	2117418	1	54	354	9477065	6316	2117290	2117418	2117418	Anoplodactylus virescens (Hodge, 1864)	Anoplodactylus virescens (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus virescens	Anoplodactylus	virescens	SPECIES	ACCEPTED	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:39.940+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4638'}]	[]	[]	[]	False			Arnaud F.		Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4638							1019678632		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4638		['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	3.0		2022-02-16T21:21:52.000+00:00	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	2009-4638	MNHN		IU	10.15468/qgvvhd																																																											
1019678656	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:39.941+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1864', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Anoplodactylus;Phoxichilidiidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Hodge, 1864)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|217411', 'http://rs.tdwg.org/dwc/terms/family': 'Phoxichilidiidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Anoplodactylus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'virescens', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|18298', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus virescens (Hodge, 1864)'}]}	PRESERVED_SPECIMEN	PRESENT	2117418	1	54	354	9477065	6316	2117290	2117418	2117418	Anoplodactylus virescens (Hodge, 1864)	Anoplodactylus virescens (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus virescens	Anoplodactylus	virescens	SPECIES	ACCEPTED	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:39.941+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4639'}]	[]	[]	[]	False			Arnaud F.		Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4639							1019678656		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4639		['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	1.0		2019-11-18T12:21:02.000+00:00	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	2009-4639	MNHN		IU	10.15468/qgvvhd																																																											
