key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	acceptedNameUsage	institutionID	locality	collectionCode	gbifID	occurrenceID	parentNameUsageID	institutionCode	acceptedNameUsageID	higherClassification	collectionID	parentNameUsage	coordinateUncertaintyInMeters	stateProvince	recordNumber	eventID	informationWithheld	habitat	footprintWKT	identificationVerificationStatus	taxonID	verbatimDepth	taxonConceptID	http://unknown.org/rightsHolder	continent	http://unknown.org/license	organismQuantity	georeferenceVerificationStatus	locationRemarks	depth	samplingProtocol	networkKeys	datasetID	datasetName	scientificNameID	previousIdentifications	identificationQualifier	ownerInstitutionCode	language	parentEventID	type	elevation	organismQuantityType	geologicalContextID	catalogNumber	nomenclaturalCode	verbatimEventDate	otherCatalogNumbers	dynamicProperties	fieldNumber	higherGeography	collectionKey	depthAccuracy	waterBody	municipality	taxonRemarks	disposition	vernacularName	occurrenceRemarks	bibliographicCitation	accessRights	county	eventRemarks	verbatimIdentification	footprintSRS	typeStatus	coordinatePrecision	georeferencedBy	georeferenceProtocol	georeferenceRemarks	verbatimCoordinateSystem	verbatimLocality	identificationRemarks	georeferenceSources
2933428194	139a966c-22d5-486b-bff2-cfcbccd6fdfc	bb108780-00da-49a7-ba12-40a25192a626	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-21T16:38:02.564+00:00	2024-07-21T16:46:54.582+00:00	326	{}	HUMAN_OBSERVATION		PRESENT	8016634	1	54	354	9477065	2013	2117630	8016634	8016634	Nymphon hirtum Fabricius, 1780	Nymphon hirtum Fabricius, 1780	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtum	Nymphon	hirtum	SPECIES	ACCEPTED	NE		54.119623	-0.002544	{}	1993.0	7.0	22.0	1993-07-22	203.0	203.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-21T16:46:54.582+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '73623b2c-c31f-4522-8614-fa47efab1c20'}]	[]	[]	[]		False	UNKNOWN OR ANONYMOUS			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE		73623b2c-c31f-4522-8614-fa47efab1c20			Offshore Flamborough Head (Flamborough Head)	JNCCMNCR10000461	2933428194	18435869							70.7	England	T-JNCCMNCR10679489	NBN-GA000190-JNCCMNCR10000461-2143924	OSGB Grid Reference TA306711	Sublittoral	POLYGON((-0.00333 54.11919,-0.00333 54.12006,-0.00176 54.12006,-0.00176 54.11919,-0.00333 54.11919))	Accepted	NBNSYS0000176761	Unknown	NBNSYS0000176761	Joint Nature Conservation Committee			2.0																																															
2934275954	139a966c-22d5-486b-bff2-cfcbccd6fdfc	bb108780-00da-49a7-ba12-40a25192a626	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-21T16:38:02.564+00:00	2024-07-21T16:46:53.286+00:00	326	{}	HUMAN_OBSERVATION		PRESENT	8016634	1	54	354	9477065	2013	2117630	8016634	8016634	Nymphon hirtum Fabricius, 1780	Nymphon hirtum Fabricius, 1780	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtum	Nymphon	hirtum	SPECIES	ACCEPTED	NE		53.933268	-3.117167	{}	1993.0	9.0	27.0	1993-09-27	270.0	270.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-21T16:46:53.286+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '72e8d022-5108-47af-8647-0b5d734ca04f'}]	[]	[]	[]		False				WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE		72e8d022-5108-47af-8647-0b5d734ca04f			Rossal Point to Lune Deep. (Fylde Coast.)	JNCCMNCR10000476	2934275954	18616768							70.7	England	T-JNCCMNCR10342300	NBN-GA000190-JNCCMNCR10000476-2144826	OSGB Grid Reference SD267491	Sublittoral	POLYGON((-3.11792 53.93281,-3.11792 53.93372,-3.11642 53.93372,-3.11642 53.93281,-3.11792 53.93281))	Accepted	NBNSYS0000176761	Unknown	NBNSYS0000176761	Joint Nature Conservation Committee																																																		
2934091087	139a966c-22d5-486b-bff2-cfcbccd6fdfc	bb108780-00da-49a7-ba12-40a25192a626	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-21T16:38:02.564+00:00	2024-07-21T16:46:48.613+00:00	326	{}	HUMAN_OBSERVATION		PRESENT	8016634	1	54	354	9477065	2013	2117630	8016634	8016634	Nymphon hirtum Fabricius, 1780	Nymphon hirtum Fabricius, 1780	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtum	Nymphon	hirtum	SPECIES	ACCEPTED	NE		52.031488	-5.517029	{}	1991.0	8.0	1.0	1991-08-01	213.0	213.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-21T16:46:48.613+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '34b568c3-4388-4629-8b23-d48b9cc8c6e2'}]	[]	[]	[]		False	Mackie, A. Andrew			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE		34b568c3-4388-4629-8b23-d48b9cc8c6e2			St. Georges Channel, W of Strumble Head. (St. Geor	JNCCMNCR10000634	2934091087	18369948							70.7	Wales	T-JNCCMNCR10694294	NBN-GA000190-JNCCMNCR10000634-2146386	OSGB Grid Reference SM588428	Sublittoral	POLYGON((-5.51772 52.03102,-5.51772 52.03196,-5.51634 52.03196,-5.51634 52.03102,-5.51772 52.03102))	Accepted	NBNSYS0000176761	-95 to -95 m	NBNSYS0000176761	Joint Nature Conservation Committee			5.0																																															
3035133349	686c1b9b-5f29-4e1f-8c28-f9779d264579	f0a23325-1a1d-4b4c-a192-63765963d0a4	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:47:35.083+00:00	2024-07-23T03:47:55.374+00:00	306	{}	MATERIAL_SAMPLE		PRESENT	8016634	1	54	354	9477065	2013	2117630	8016634	8016634	Nymphon hirtum Fabricius, 1780	Nymphon hirtum Fabricius, 1780	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtum	Nymphon	hirtum	SPECIES	ACCEPTED	NE		55.273337	-1.341662	{}	1989.0	7.0	20.0	1989-07-20	201.0	201.0	['COORDINATE_ROUNDED', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_NONE']		2024-07-23T03:47:55.374+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '100e29ac-2bef-4148-8379-fe3c5554b688'}]	[]	[]	[]		True	Porcupine Marine Natural History Society	Porcupine Marine Natural History Society		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE		100e29ac-2bef-4148-8379-fe3c5554b688					3035133349	MRPMN00100000924		PNHS					70.1	England		MRPMN0010000004D.01				Accepted - considered correct			NBNSYS0000176761	Porcupine Natural History Society		https://creativecommons.org/licenses/by/4.0/legalcode				60.0	MRPMN00100000023_METH_002																																											
2933681132	139a966c-22d5-486b-bff2-cfcbccd6fdfc	bb108780-00da-49a7-ba12-40a25192a626	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-21T16:38:02.564+00:00	2024-07-21T16:46:59.828+00:00	326	{}	HUMAN_OBSERVATION		PRESENT	8016634	1	54	354	9477065	2013	2117630	8016634	8016634	Nymphon hirtum Fabricius, 1780	Nymphon hirtum Fabricius, 1780	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtum	Nymphon	hirtum	SPECIES	ACCEPTED	NE		52.168734	-5.385114	{}	1989.0	7.0	12.0	1989-07-12	193.0	193.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-21T16:46:59.828+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'cb4d34d2-496d-42f0-9273-c3859b6e3f7f'}]	[]	[]	[]		False	Mackie, A. Andrew			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE		cb4d34d2-496d-42f0-9273-c3859b6e3f7f			St. Georges Channel, NW of Strumble Head (St. Geor	JNCCMNCR10000634	2933681132	18374070							70.7	Wales	T-JNCCMNCR10696588	NBN-GA000190-JNCCMNCR10000634-2146422	OSI Grid Reference T789050	Sublittoral	POLYGON((-5.38518 52.16802,-5.38518 52.16896,-5.38379 52.16896,-5.38379 52.16802,-5.38518 52.16802))	Accepted	NBNSYS0000176761	-120 to -120 m	NBNSYS0000176761	Joint Nature Conservation Committee			1.0																																															
4140384809	4e934fdd-4774-4a2e-b695-fc675ba82f5e	f6b48504-1651-4a49-a88d-c2bc6178694d	b968184d-9a9f-4e9b-b035-caaf09f46db5	f6b48504-1651-4a49-a88d-c2bc6178694d	GB	EML	2024-03-05T12:33:42.130+00:00	2024-03-05T12:34:01.778+00:00	36	{}	MATERIAL_SAMPLE		PRESENT	8016634	1	54	354	9477065	2013	2117630	8016634	8016634	Nymphon hirtum Fabricius, 1780	Nymphon hirtum Fabricius, 1780	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtum	Nymphon	hirtum	SPECIES	ACCEPTED	NE		55.273337	-1.341662	{}	1989.0	7.0	20.0	1989-07-20	201.0	201.0	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']		2024-03-05T12:34:01.778+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'MRPMN00100000924'}]	[]	[]	[]		True	Porcupine Marine Natural History Society	Porcupine Marine Natural History Society		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE		MRPMN00100000924					4140384809	MRPMN00100000924		DASSH								MRPMN0010000004D.01															MRPMN00100000023_METH_002	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	dassh.ac.uk:DASSHDT00000459	Porcupine Marine Natural History Society dataset snapshot	urn:lsid:marinespecies.org:taxname:134691	Nymphon hirtum	original name: Nymphon hirtum	5319: Porcupine Marine Natural History Society	en	MRPMN0010000004D	sample																																	
344705613	712244c2-f762-11e1-a439-00145eb45e9a	d5778510-eb28-11da-8629-b8a03c50a862	600586fe-f762-11e1-a439-00145eb45e9a	d5778510-eb28-11da-8629-b8a03c50a862	DE	DWC_ARCHIVE	2024-03-15T13:55:54.916+00:00	2024-03-15T13:56:15.439+00:00	250	{}	HUMAN_OBSERVATION		PRESENT	8016634	1	54	354	9477065	2013	2117630	8016634	8016634	Nymphon hirtum Fabricius, 1780	Nymphon hirtum Fabricius, 1780	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtum	Nymphon	hirtum	SPECIES	ACCEPTED	NE		57.6933	1.505	{}	1987.0	1.0	29.0	1987-01-29T00:40	29.0	29.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2017-03-21T12:51:25.000+00:00	2024-03-15T13:56:15.439+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '3_196'}]	[]	[]	[]		False	Heyer, Karin			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE		3_196				doi:10.1594/PANGAEA.717138	344705613	3_196		Pangaea																			1.0						https://doi.org/10.1594/PANGAEA.717138									-95.0	individuals	http://purl.obolibrary.org/obo/ENVO_00002007	10784713_3																													
344705612	712244c2-f762-11e1-a439-00145eb45e9a	d5778510-eb28-11da-8629-b8a03c50a862	600586fe-f762-11e1-a439-00145eb45e9a	d5778510-eb28-11da-8629-b8a03c50a862	DE	DWC_ARCHIVE	2024-03-15T13:55:54.916+00:00	2024-03-15T13:56:15.366+00:00	250	{}	HUMAN_OBSERVATION		PRESENT	8016634	1	54	354	9477065	2013	2117630	8016634	8016634	Nymphon hirtum Fabricius, 1780	Nymphon hirtum Fabricius, 1780	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtum	Nymphon	hirtum	SPECIES	ACCEPTED	NE		57.4733	2.315	{}	1987.0	3.0	5.0	1987-03-05T12:51	64.0	64.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2017-03-21T12:51:25.000+00:00	2024-03-15T13:56:15.366+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '113_196'}]	[]	[]	[]		False	Heyer, Karin			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		113_196				doi:10.1594/PANGAEA.717138	344705612	113_196		Pangaea																			1.0						https://doi.org/10.1594/PANGAEA.717138									-80.0	individuals	http://purl.obolibrary.org/obo/ENVO_00002007	10784713_113																													
344710020	7120fc8e-f762-11e1-a439-00145eb45e9a	d5778510-eb28-11da-8629-b8a03c50a862	600586fe-f762-11e1-a439-00145eb45e9a	d5778510-eb28-11da-8629-b8a03c50a862	DE	DWC_ARCHIVE	2024-03-15T13:55:56.055+00:00	2024-03-15T13:56:29.375+00:00	246	{}	HUMAN_OBSERVATION		PRESENT	8016634	1	54	354	9477065	2013	2117630	8016634	8016634	Nymphon hirtum Fabricius, 1780	Nymphon hirtum Fabricius, 1780	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtum	Nymphon	hirtum	SPECIES	ACCEPTED	NE		56.15	1.3417	{}	1986.0	5.0	12.0	1986-05-12T11:06	132.0	132.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2017-03-21T12:51:25.000+00:00	2024-03-15T13:56:29.375+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '24_196'}]	[]	[]	[]		False	Heyer, Karin			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE		24_196				doi:10.1594/PANGAEA.717137	344710020	24_196		Pangaea																			1.0						https://doi.org/10.1594/PANGAEA.717137									-79.0	individuals	http://purl.obolibrary.org/obo/ENVO_00002007	10784396_24																													
344710021	7120fc8e-f762-11e1-a439-00145eb45e9a	d5778510-eb28-11da-8629-b8a03c50a862	600586fe-f762-11e1-a439-00145eb45e9a	d5778510-eb28-11da-8629-b8a03c50a862	DE	DWC_ARCHIVE	2024-03-15T13:55:56.055+00:00	2024-03-15T13:56:29.436+00:00	246	{}	HUMAN_OBSERVATION		PRESENT	8016634	1	54	354	9477065	2013	2117630	8016634	8016634	Nymphon hirtum Fabricius, 1780	Nymphon hirtum Fabricius, 1780	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtum	Nymphon	hirtum	SPECIES	ACCEPTED	NE		57.1483	5.0167	{}	1986.0	6.0	3.0	1986-06-03T12:10	154.0	154.0	['COUNTRY_DERIVED_FROM_COORDINATES']	2017-03-21T12:51:25.000+00:00	2024-03-15T13:56:29.436+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '74_196'}]	[]	[]	[]		False	Heyer, Karin			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		74_196				doi:10.1594/PANGAEA.717137	344710021	74_196		Pangaea																			5.0						https://doi.org/10.1594/PANGAEA.717137									-70.0	individuals	http://purl.obolibrary.org/obo/ENVO_00002007	10784396_74																													
2434367775	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:36.749+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT	8016634	1	54	354	9477065	2013	2117630	8016634	8016634	Nymphon hirtum Fabricius, 1780	Nymphon hirtum Fabricius, 1780	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtum	Nymphon	hirtum	SPECIES	ACCEPTED	NE				{}	1978.0	8.0	18.0	1978-08-18	230.0	230.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:36.749+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.428@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	exc. R.M.N.H.		WholeOrganism (alcohol)		Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Naturalis Biodiversity Center	RMNH.PYC.428@CRS		Naturalis Biodiversity Center		Chelicerata and Myriapoda	2434367775	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.428				Animalia|Nymphonidae															EUROPE							['17abcf75-2f1e-46dd-bf75-a5b21dd02655']													RMNH.PYC.428	ICZN	18 aug. 1978																											
2434366896	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:35.958+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT	8016634	1	54	354	9477065	2013	2117630	8016634	8016634	Nymphon hirtum Fabricius, 1780	Nymphon hirtum Fabricius, 1780	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtum	Nymphon	hirtum	SPECIES	ACCEPTED	NE				{}	1978.0	8.0	22.0	1978-08-22	234.0	234.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-10-08T00:00:00.000+00:00	2024-07-23T00:33:35.958+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.429@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	exc. R.M.N.H.		WholeOrganism (alcohol)		Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Naturalis Biodiversity Center	RMNH.PYC.429@CRS		Naturalis Biodiversity Center		Chelicerata and Myriapoda	2434366896	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.429				Animalia|Nymphonidae															EUROPE							['17abcf75-2f1e-46dd-bf75-a5b21dd02655']													RMNH.PYC.429	ICZN	22 aug. 1978																											
1055895121	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:59.403+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1976 - 1984: page 46', 'http://purl.org/dc/terms/created': '1187782177000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/bd6611ba-06b2-48d6-8e98-d2572a9f0675'}]}	PRESERVED_SPECIMEN	5.0	PRESENT	8016634	1	54	354	9477065	2013	2117630	8016634	8016634	Nymphon hirtum Fabricius, 1780	Nymphon hirtum Fabricius, 1780	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtum	Nymphon	hirtum	SPECIES	ACCEPTED	NE		74.75	18.283333	{}	1954.0	5.0	16.0	1954-05-16	136.0	136.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-23T06:17:59.403+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '2231615'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1976 - 1984: page 46', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/bd6611ba-06b2-48d6-8e98-d2572a9f0675'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False				WGS84	Pycnogonida	SJ	[]	[]	EUROPE	Svalbard and Jan Mayen	EUROPE		2231615				ZOO	1055895121	2adceacb-ce26-43c7-a391-40aaef6072d4		NHMUK		Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae																						['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']													1977.229			NHMUK:ecatalogue:2231615	"{""associatedMediaCount"": 1, ""barcode"": ""011164144"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1311253436000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": [""Nymphon hirtum (Fabricius, 1780)"", ""Nymphon hirtipes Bell, 1855""], ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1055895121"", ""gbifIssue"": [""COORDINATE_ROUNDED"", ""GEODETIC_DATUM_ASSUMED_WGS84"", ""COUNTRY_DERIVED_FROM_COORDINATES""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR06"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": ""RV Ernest Holt""}"	Stn 72																								
