key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	geodeticDatum	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	identifier	combinationAuthors	verbatimScientificName	locality	gbifID	occurrenceID	http://unknown.org/verbatimLabel	taxonID	combinationYear	http://unknown.org/canonicalName	sex	institutionKey	catalogNumber	institutionCode	canonicalName	networkKeys	depth	depthAccuracy	continent	higherGeography	georeferencedBy	modified	identifiedBy	preparations	samplingProtocol	countryCode	gbifRegion	country	rightsHolder	eventID	institutionID	nomenclaturalCode	georeferenceProtocol	http://unknown.org/taxonRankID	fieldNumber	collectionCode	language	type	locationID	taxonConceptID	ownerInstitutionCode	http://unknown.org/species	higherClassification	georeferenceSources	projectId	programmeAcronym	waterBody	datasetName	scientificNameID	dateIdentified	elevation	elevationAccuracy	datasetID	verbatimSRS	verbatimCoordinateSystem	county	occurrenceRemarks	verbatimEventDate	collectionKey	collectionID	coordinatePrecision	coordinateUncertaintyInMeters	otherCatalogNumbers	acceptedNameUsage	dynamicProperties	verbatimLocality	locationRemarks	nameAccordingTo	habitat	verbatimDepth	lifeStage	georeferenceRemarks	eventRemarks	island	disposition	accessRights	verbatimTaxonRank	typeStatus	http://unknown.org/occurrenceDetails	distanceFromCentroidInMeters	originalNameUsage	identificationVerificationStatus	namePublishedInYear	bibliographicCitation	parentNameUsage	identificationID	http://unknown.org/language	associatedReferences	http://unknown.org/orders	fieldNotes
1317835025	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:07.366+00:00	395	{}	PRESERVED_SPECIMEN	4.0	PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE	25.7267	-80.1483	Florida	{}	1965.0			1965			['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:07.366+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/31bf892e6-9e61-4d47-99ed-ebaf91df6954'}]	[]	[]	[]	False	D. Kirtley	WGS84	Pycnogonida	[]	[]	NORTH_AMERICA	http://n2t.net/ark:/65665/31bf892e6-9e61-4d47-99ed-ebaf91df6954			Miami, Virginia Key, N Of Bear Cut	1317835025	http://n2t.net/ark:/65665/31bf892e6-9e61-4d47-99ed-ebaf91df6954					MALE	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	USNM 125478	USNM		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	1.0	NORTH_AMERICA	North Atlantic Ocean, United States, Florida, Dade County		2014-10-20T11:51:00.000+00:00	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		US	NORTH_AMERICA	United States of America			urn:lsid:biocol.org:col:34871		unknown, from legacy			IZ			FLA-1				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchoidea				North Atlantic Ocean	NMNH Extant Biology							Degrees Minutes Seconds	Dade County		-- --- 1965	0174f5b3-da29-4967-b8dc-ce75ed53e35d	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6																														
1090212425	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:04.974+00:00	336	{}	PRESERVED_SPECIMEN		PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE	21.2828	-157.841		{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.12_1', 'name': 'Hawaii'}, 'level2': {'gid': 'USA.12.2_1', 'name': 'Honolulu'}}							['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'PRESUMED_NEGATED_LONGITUDE', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-03-22T16:08:04.974+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '011a5b4a-58c5-4bfc-aff7-3749ab1162c8'}]	[]	[]	[]	False	R.C. DeFelice and S.L. Coles	WGS84	Pycnogonida	[]	[]	NORTH_AMERICA	011a5b4a-58c5-4bfc-aff7-3749ab1162c8			Ala Wai Harbor; Hilton Lagoon discharge pipe	1090212425	011a5b4a-58c5-4bfc-aff7-3749ab1162c8						fdee1b94-e933-4a6e-9a85-05cc39a085a6	12764	BPBM		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	2.0	2.0	OCEANIA			2002-07-02T00:00:00.000+00:00			Hand grab	US	NORTH_AMERICA	United States of America	Bernice Pauahi Bishop Museum			ICZN				S	en	PhysicalObject			BPBM						Pacific Ocean	Bishop Museum Marine Invertebrates Specimens										30 July 1998	28544472-b10d-4071-969a-16da31c43e72				HH-2368			Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu; Ala Wai Harbor; Hilton Lagoon discharge pipe  (21.28283°, 157.8409°)				0.00-4.00				Oahu	in collection	http://www.vertnet.org/resources/norms.html	Species													
1272747164	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:16.607+00:00	381	{}	PRESERVED_SPECIMEN	9.0	PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE	-23.85	151.27	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:16.607+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '08441c3f-4e36-4a2b-9d8f-03cba1bebad3'}]	[]	[]	[]	False	Queensland Electricity Generation Board	WGS84	Pycnogonida	[]	[]	OCEANIA	08441c3f-4e36-4a2b-9d8f-03cba1bebad3			Gladstone, Calliope River	1272747164	08441c3f-4e36-4a2b-9d8f-03cba1bebad3						22c8fe88-400b-4e8a-92cd-f1c76683f5ba	J5251	NMV		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']			OCEANIA	Australia|Queensland		2019-10-25T16:16:00.000+00:00	D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		AU	OCEANIA	Australia	Museums Victoria		urn:lsid:biocol.org:col:34978	ICZN		7000		Invertebrates	en	PhysicalObject		https://biodiversity.org.au/afd/taxa/edd9f8e8-c2e2-4c67-b667-6f84cb733fb7	NMV	Pigrogromitus timsanus	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae							1981-01-01T00:00:00																Gladstone, Calliope River																								
1090273474	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:05.534+00:00	336	{}	PRESERVED_SPECIMEN		PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE	21.2828	-157.841		{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.12_1', 'name': 'Hawaii'}, 'level2': {'gid': 'USA.12.2_1', 'name': 'Honolulu'}}							['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'PRESUMED_NEGATED_LONGITUDE', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-03-22T16:08:05.534+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '0e2daa05-3892-4143-bb20-7f7e73478113'}]	[]	[]	[]	False	R.C. DeFelice and S.L. Coles	WGS84	Pycnogonida	[]	[]	NORTH_AMERICA	0e2daa05-3892-4143-bb20-7f7e73478113			Ala Wai Harbor; Hilton Lagoon discharge pipe	1090273474	0e2daa05-3892-4143-bb20-7f7e73478113						fdee1b94-e933-4a6e-9a85-05cc39a085a6	12770	BPBM		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	4.0		OCEANIA			2002-07-02T00:00:00.000+00:00			Hand grab	US	NORTH_AMERICA	United States of America	Bernice Pauahi Bishop Museum			ICZN				S	en	PhysicalObject			BPBM						Pacific Ocean	Bishop Museum Marine Invertebrates Specimens										30 July 1998	28544472-b10d-4071-969a-16da31c43e72				HH-2370			Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu; Ala Wai Harbor; Hilton Lagoon discharge pipe  (21.28283°, 157.8409°)							sediment	Oahu	in collection	http://www.vertnet.org/resources/norms.html	Species													
1056531577	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:55.447+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 164', 'http://purl.org/dc/terms/created': '1187778401000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/1eed16c1-5207-42ae-9241-fd93d301e4ed'}]}	PRESERVED_SPECIMEN		PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE				{}							['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:17:55.447+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1222529'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 164', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/1eed16c1-5207-42ae-9241-fd93d301e4ed'}]	[]	[]	False			Pycnogonida	[]	[]	EUROPE	1222529			Lake Timsah	1056531577	6210ee1a-2a51-4282-966d-3b1c8209306c						1d808a7c-1f9e-4379-9616-edb749ecf10e	1926.7.19.15-17	NHMUK		['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']			AFRICA	Africa; Egypt						EG	AFRICA	Egypt								ZOO							Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda																				NHMUK:ecatalogue:1222529		"{""associatedMediaCount"": 1, ""barcode"": ""011134789"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1295529258000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Pigrogromitus timsanus Calman, 1927"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""Suez Canal Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056531577"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"													SYNTYPE												
36064363	b929f23d-290f-4e85-8f17-764c55b3b284	90cc71b0-055b-11d8-b84e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-22T15:54:55.313+00:00	2024-03-22T16:08:06.195+00:00	336	{}	PRESERVED_SPECIMEN	1.0	PRESENT	4338612	1	54	354	9477065	2011	2117981	2117982	2117982	Clotenopsa prima Hilton, 1942	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Clotenopsa	prima	SPECIES	SYNONYM	NE				{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-03-22T16:08:06.195+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '15618445-8913-4440-9c62-9f2e46a19225'}]	[]	[]	[]	False	C.H. Edmondson		Pycnogonida	[]	[]	NORTH_AMERICA	15618445-8913-4440-9c62-9f2e46a19225			Black Point	36064363	15618445-8913-4440-9c62-9f2e46a19225						fdee1b94-e933-4a6e-9a85-05cc39a085a6	4704	BPBM		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']						2009-06-16T00:00:00.000+00:00	Dr. Hilton	1 alcoholic		US	NORTH_AMERICA	United States of America	Bernice Pauahi Bishop Museum			ICZN				S	en	PhysicalObject			BPBM						Pacific Ocean	Bishop Museum Marine Invertebrates Specimens										1 December 1930-31 December 1930	28544472-b10d-4071-969a-16da31c43e72							Pacific Ocean; North Subtropical Oceania; Hawaiian Islands; Oahu; Black Point								Oahu	in collection	http://www.vertnet.org/resources/norms.html	Species	TYPE												
1914268687	96771fb8-f762-11e1-a439-00145eb45e9a	c76cf030-2a95-11da-9cc1-b8a03c50a862	60383ab8-f762-11e1-a439-00145eb45e9a	c76cf030-2a95-11da-9cc1-b8a03c50a862	DE	BIOCASE	2024-07-23T05:19:40.345+00:00	2024-07-23T05:19:49.193+00:00	300	{}	PRESERVED_SPECIMEN		PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE				{}							['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T05:19:49.193+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1733'}]	[]	[]	[]	False			Pycnogonida	[]	[]	EUROPE	1733			Flughafen Santa Marta, Punta brava	1914268687							16946ec1-8db3-45b8-b084-7644384cc5f5	1733	SMF		['17abcf75-2f1e-46dd-bf75-a5b21dd02655']										CO	LATIN_AMERICA	Colombia								Collection Pantopoda							Callipallenidae															18.09.1985																					http://sesam.senckenberg.de/page/index.asp?objekt_id=1271226&sprache_kurz=en											
1272747170	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:22.663+00:00	381	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE	-23.85	151.27	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:22.663+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1d32b610-fa21-49ab-86f2-96db9857a79a'}]	[]	[]	[]	False	Queensland Electricity Generation Board	WGS84	Pycnogonida	[]	[]	OCEANIA	1d32b610-fa21-49ab-86f2-96db9857a79a			Gladstone, Calliope River	1272747170	1d32b610-fa21-49ab-86f2-96db9857a79a						22c8fe88-400b-4e8a-92cd-f1c76683f5ba	J5257	NMV		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']			OCEANIA	Australia|Queensland		2019-10-25T16:17:00.000+00:00	D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		AU	OCEANIA	Australia	Museums Victoria		urn:lsid:biocol.org:col:34978	ICZN		7000		Invertebrates	en	PhysicalObject		https://biodiversity.org.au/afd/taxa/edd9f8e8-c2e2-4c67-b667-6f84cb733fb7	NMV	Pigrogromitus timsanus	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae							1981-01-01T00:00:00																Gladstone, Calliope River																								
1272747155	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:20.813+00:00	381	{}	PRESERVED_SPECIMEN	5.0	PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE	-23.85	151.27	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:20.813+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '20649794-0d47-4421-a520-b27364df3522'}]	[]	[]	[]	False	Queensland Electricity Generation Board	WGS84	Pycnogonida	[]	[]	OCEANIA	20649794-0d47-4421-a520-b27364df3522			Gladstone, Calliope River	1272747155	20649794-0d47-4421-a520-b27364df3522						22c8fe88-400b-4e8a-92cd-f1c76683f5ba	J5252	NMV		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']			OCEANIA	Australia|Queensland		2019-10-25T16:18:00.000+00:00	D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		AU	OCEANIA	Australia	Museums Victoria		urn:lsid:biocol.org:col:34978	ICZN		7000		Invertebrates	en	PhysicalObject		https://biodiversity.org.au/afd/taxa/edd9f8e8-c2e2-4c67-b667-6f84cb733fb7	NMV	Pigrogromitus timsanus	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae							1981-01-01T00:00:00																Gladstone, Calliope River																								
1272747153	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:21.000+00:00	381	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE	-23.85	151.27	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.27_1', 'name': 'Gladstone'}}							['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:21.000+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '21c3961b-b64d-43cb-976b-36370e4d6503'}]	[]	[]	[]	False	Queensland Electricity Generation Board	WGS84	Pycnogonida	[]	[]	OCEANIA	21c3961b-b64d-43cb-976b-36370e4d6503			Gladstone, Calliope River	1272747153	21c3961b-b64d-43cb-976b-36370e4d6503						22c8fe88-400b-4e8a-92cd-f1c76683f5ba	J5261	NMV		['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']			OCEANIA	Australia|Queensland		2019-10-25T16:16:00.000+00:00	D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%		AU	OCEANIA	Australia	Museums Victoria		urn:lsid:biocol.org:col:34978	ICZN		7000		Invertebrates	en	PhysicalObject		https://biodiversity.org.au/afd/taxa/edd9f8e8-c2e2-4c67-b667-6f84cb733fb7	NMV	Pigrogromitus timsanus	Arthropoda | Chelicerata | Pycnogonida | Callipallenidae							1981-01-01T00:00:00																Gladstone, Calliope River																								
1056762386	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:01.649+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1969 - 1976: page 43', 'http://purl.org/dc/terms/created': '1187781148000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/ed077e38-0f63-4101-ace4-db7c9221fc81'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117982	1	54	354	9477065	2011	2117981	2117982	2117982	Pigrogromitus timsanus Calman, 1927	Pigrogromitus timsanus Calman, 1927	Animalia	Arthropoda	Pantopoda	Callipallenidae	Pigrogromitus	Pigrogromitus timsanus	Pigrogromitus	timsanus	SPECIES	ACCEPTED	NE				{}							['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:18:01.649+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '2248608'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1969 - 1976: page 43', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/ed077e38-0f63-4101-ace4-db7c9221fc81'}]	[]	[]	False	L F. Brown		Pycnogonida	[]	[]	EUROPE	2248608			Mombasa, East Africa	1056762386	97337b4c-814e-4105-b060-c57a863189ab					MALE	1d808a7c-1f9e-4379-9616-edb749ecf10e	1971.275	NHMUK		['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']							W C. Clark													ZOO							Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda																				NHMUK:ecatalogue:2248608		"{""associatedMediaCount"": 1, ""barcode"": ""011091279"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1313135276000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Pigrogromitus timsanus Calman, 1927"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056762386"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR05"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"																									
