key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	locationID	footprintWKT	eventTime	gbifID	occurrenceID	institutionKey	datasetID	datasetName	rightsHolder	scientificNameID	institutionID	fieldNumber	materialSampleID	language	collectionCode	type	taxonID	verbatimIdentification	catalogNumber	institutionCode	waterBody	locality	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	modified	identifiedBy	fieldNotes	county	municipality	associatedReferences	dateIdentified	references	preparations	acceptedNameUsage	parentNameUsageID	acceptedNameUsageID	verbatimElevation	higherClassification	collectionID	parentNameUsage	infraspecificEpithet	collectionKey	verbatimDepth	ownerInstitutionCode	parentEventID	sampleSizeUnit	samplingEffort	footprintSRS	previousIdentifications	organismQuantityType	organismQuantity	islandGroup	dynamicProperties	occurrenceRemarks	higherGeography	otherCatalogNumbers	verbatimEventDate	http://unknown.org/recordID	rights	http://unknown.org/recordEnteredBy	locationRemarks	bibliographicCitation	georeferenceProtocol	verbatimCoordinateSystem	coordinatePrecision	locationAccordingTo	identificationRemarks	georeferencedBy	nomenclaturalCode	georeferenceVerificationStatus	georeferenceRemarks	verbatimLocality	higherGeographyID	disposition	georeferenceSources	recordNumber	sex	habitat	lifeStage	materialEntityID	eventRemarks	taxonRemarks	vernacularName	georeferencedDate	accessRights	dataGeneralizations	establishmentMeans
3025741309	8138eb72-f762-11e1-a439-00145eb45e9a	e88c96a3-5884-4e51-a580-e417ca4c9eed	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	712ce2e3-1409-45c1-9bd4-904991c8aa19	e88c96a3-5884-4e51-a580-e417ca4c9eed	BE	EML	2024-01-29T10:56:16.469+00:00	2024-01-29T14:51:02.583+00:00	274		{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number of individuals in container', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/a4f9ae33-5805-41b5-829c-ed64652e0b01', 'http://rs.tdwg.org/dwc/terms/measurementType': 'count'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/LSTAGE01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S11/current/S1152', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/a4f9ae33-5805-41b5-829c-ed64652e0b01', 'http://rs.tdwg.org/dwc/terms/measurementType': 'lifestage'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/ENTSEX01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S10/current/S104', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/a4f9ae33-5805-41b5-829c-ed64652e0b01', 'http://rs.tdwg.org/dwc/terms/measurementType': 'sex'}]}	PRESERVED_SPECIMEN		PRESENT	4338467	1	54	354	9477065	2013	2117630	2117813	2117813	Chaetonymphon hirtipes Bell, 1853	Nymphon hirtipes Bell, 1855	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtipes	Chaetonymphon	hirtipes	SPECIES	SYNONYM	NE	70.416667	57.933333			{}	1907.0			1907			['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'TYPE_STATUS_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-29T14:51:02.583+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'https://darwin.naturalsciences.be/uri/object/a4f9ae33-5805-41b5-829c-ed64652e0b01'}]	[]	[]	[]	True			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE		https://darwin.naturalsciences.be/uri/object/a4f9ae33-5805-41b5-829c-ed64652e0b01	http://www.geonames.org/1504324			3025741309	https://darwin.naturalsciences.be/uri/object/a4f9ae33-5805-41b5-829c-ed64652e0b01		be_rbins_darwin	Royal Belgian Institute of Natural Sciences Collection	Royal Belgian Institute of Natural Sciences	urn:lsid:marinespecies.org:taxname:254700	https://www.wikidata.org/wiki/Q222297	8719/St.153		en	urn:catalog:RBINS:Pycnogonida	PhysicalObject	https://www.gbif.org/species/4338467		INV.69117	RBINS-Scientific Heritage	Cara See	Cara See	1.0					2021-01-04T12:41:30.105+00:00	Giltay L.B. (Dr.)					1931-01-01T00:00:00		container type: vial; preservation method: alcohol						http://collections.naturalsciences.be/113	Chaetonymphon Sars, 1888				RBINS						SpecimensInContainer	1.0					urn:catalog:RBINS:IG:8719													ICZN			Kara Sea		Present					Unknown								
3024487640	e3992de2-60bf-4cdf-9bc5-3e4525d017d6	e88c96a3-5884-4e51-a580-e417ca4c9eed	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	712ce2e3-1409-45c1-9bd4-904991c8aa19	e88c96a3-5884-4e51-a580-e417ca4c9eed	BE	EML	2024-07-17T09:07:44.666+00:00	2024-07-17T09:08:08.275+00:00	174		{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number of individuals in container', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/OCOUNT01', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/a4f9ae33-5805-41b5-829c-ed64652e0b01', 'http://rs.tdwg.org/dwc/terms/measurementType': 'count'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/LSTAGE01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S11/current/S1152', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/a4f9ae33-5805-41b5-829c-ed64652e0b01', 'http://rs.tdwg.org/dwc/terms/measurementType': 'lifestage'}, {'http://rs.tdwg.org/dwc/terms/measurementValue': 'unknown', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'vocab.nerc.ac.uk/collection/P01/current/ENTSEX01', 'http://rs.iobis.org/obis/terms/measurementValueID': 'http://vocab.nerc.ac.uk/collection/S10/current/S104', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'https://darwin.naturalsciences.be/uri/object/a4f9ae33-5805-41b5-829c-ed64652e0b01', 'http://rs.tdwg.org/dwc/terms/measurementType': 'sex'}]}	PRESERVED_SPECIMEN		PRESENT	4338467	1	54	354	9477065	2013	2117630	2117813	2117813	Chaetonymphon hirtipes Bell, 1853	Nymphon hirtipes Bell, 1855	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtipes	Chaetonymphon	hirtipes	SPECIES	SYNONYM	NE	70.416667	57.933333			{}	1907.0			1907			['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-17T09:08:08.275+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'https://darwin.naturalsciences.be/uri/object/a4f9ae33-5805-41b5-829c-ed64652e0b01'}]	[]	[]	[]	True			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE		https://darwin.naturalsciences.be/uri/object/a4f9ae33-5805-41b5-829c-ed64652e0b01	http://www.geonames.org/1504324			3024487640	https://darwin.naturalsciences.be/uri/object/a4f9ae33-5805-41b5-829c-ed64652e0b01	c2bfdeef-9c03-435e-8465-c483dadd6995	be_rbins_invertebrates_cheliceratamarine		Royal Belgian Institute of Natural Sciences	urn:lsid:marinespecies.org:taxname:254700	https://ror.org/02y22ws83	8719/St.153			INV-OTH				INV.69117	RBINS	Cara See	Cara See	1.0					2021-01-04T12:41:30.105+00:00	Giltay L.B. (Dr.)					1931-01-01T00:00:00		container type: vial; preservation method: alcohol						f68566db-1ecc-4dd1-9743-fa7035a413ec	Chaetonymphon Sars, 1888		f68566db-1ecc-4dd1-9743-fa7035a413ec		RBINS						SpecimensInContainer	1.0																		ICZN			Kara Sea		Present		urn:catalog:RBINS:IG:8719			Unknown	a4f9ae33-5805-41b5-829c-ed64652e0b01							
3302785629	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.925+00:00	187		{}	PRESERVED_SPECIMEN	3.0	PRESENT	2117813	1	54	354	9477065	2013	2117630	2117813	2117813	Nymphon hirtipes Bell, 1855	Nymphon hirtipes Bell, 1855	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtipes	Nymphon	hirtipes	SPECIES	ACCEPTED	NE					{}	1904.0	8.0		1904-08			['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-01T00:01:27.925+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-508'}]	[]	[]	[]	False	Hans Larsen Norberg			Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE		urn:catalog:TSZ:EVERT:Ch-508				3302785629	urn:catalog:TSZ:EVERT:Ch-508	41930fa9-e6da-4351-bc6e-59dfaca3be7d					https://ror.org/00wge5k78				EVERT			Nymphon hirtipes	Ch-508	TSZ		Novaja Zemlja (Novaya Zemlya)						2021-02-03T00:00:00.000+00:00	Nils Knaben|Knud Stephensen							Ethanol						db9c8f41-0c88-465b-8f49-5e30583fe517			db9c8f41-0c88-465b-8f49-5e30583fe517														CECDFE40-D6A2-0FA3-E053-A876F0814F62																															
3302785644	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.927+00:00	187		{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117813	1	54	354	9477065	2013	2117630	2117813	2117813	Nymphon hirtipes Bell, 1855	Nymphon hirtipes Bell, 1855	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtipes	Nymphon	hirtipes	SPECIES	ACCEPTED	NE					{}	1904.0	8.0		1904-08			['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-01T00:01:27.927+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-514'}]	[]	[]	[]	False	Hans Larsen Norberg			Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:TSZ:EVERT:Ch-514				3302785644	urn:catalog:TSZ:EVERT:Ch-514	41930fa9-e6da-4351-bc6e-59dfaca3be7d					https://ror.org/00wge5k78				EVERT			Nymphon hirtipes	Ch-514	TSZ		Hopen				EUROPE	Svalbard	2021-02-03T00:00:00.000+00:00	Nils Knaben|Knud Stephensen							Ethanol						db9c8f41-0c88-465b-8f49-5e30583fe517			db9c8f41-0c88-465b-8f49-5e30583fe517														CECDFE40-D6A8-0FA3-E053-A876F0814F62																															
3302786224	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:28.033+00:00	187		{}	PRESERVED_SPECIMEN	3.0	PRESENT	2117813	1	54	354	9477065	2013	2117630	2117813	2117813	Nymphon hirtipes Bell, 1855	Nymphon hirtipes Bell, 1855	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtipes	Nymphon	hirtipes	SPECIES	ACCEPTED	NE					{}	1904.0	8.0		1904-08			['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-01T00:01:28.033+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-8'}]	[]	[]	[]	False	Hans Larsen Norberg			Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:TSZ:EVERT:Ch-8				3302786224	urn:catalog:TSZ:EVERT:Ch-8	41930fa9-e6da-4351-bc6e-59dfaca3be7d					https://ror.org/00wge5k78				EVERT			Nymphon hirtipes	Ch-8	TSZ		Hopen				EUROPE	Svalbard	2021-02-03T00:00:00.000+00:00	Nils Knaben|Knud Stephensen							Ethanol						db9c8f41-0c88-465b-8f49-5e30583fe517			db9c8f41-0c88-465b-8f49-5e30583fe517														CECDFE40-D4AE-0FA3-E053-A876F0814F62																															
3302786243	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:28.039+00:00	187		{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117813	1	54	354	9477065	2013	2117630	2117813	2117813	Nymphon hirtipes Bell, 1855	Nymphon hirtipes Bell, 1855	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtipes	Nymphon	hirtipes	SPECIES	ACCEPTED	NE					{}	1902.0	4.0	15.0	1902-04-15	105.0	105.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-01T00:01:28.039+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-1'}]	[]	[]	[]	False	Hans Kiær			Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:TSZ:EVERT:Ch-1				3302786243	urn:catalog:TSZ:EVERT:Ch-1	41930fa9-e6da-4351-bc6e-59dfaca3be7d					https://ror.org/00wge5k78				EVERT			Nymphon hirtipes	Ch-1	TSZ		Skattøra				EUROPE	Troms og Finnmark	2021-02-03T00:00:00.000+00:00	Nils Knaben|Knud Stephensen		Tromsø					Ethanol						db9c8f41-0c88-465b-8f49-5e30583fe517			db9c8f41-0c88-465b-8f49-5e30583fe517														CECDFE40-D4A7-0FA3-E053-A876F0814F62																															
3302785846	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.966+00:00	187		{}	PRESERVED_SPECIMEN	3.0	PRESENT	2117813	1	54	354	9477065	2013	2117630	2117813	2117813	Nymphon hirtipes Bell, 1855	Nymphon hirtipes Bell, 1855	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtipes	Nymphon	hirtipes	SPECIES	ACCEPTED	NE					{}	1902.0	4.0	15.0	1902-04-15	105.0	105.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-01T00:01:27.966+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-137'}]	[]	[]	[]	False				Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:TSZ:EVERT:Ch-137				3302785846	urn:catalog:TSZ:EVERT:Ch-137	41930fa9-e6da-4351-bc6e-59dfaca3be7d					https://ror.org/00wge5k78				EVERT			Nymphon hirtipes	Ch-137	TSZ		Skattøra				EUROPE	Troms og Finnmark	2021-02-03T00:00:00.000+00:00	Nils Knaben		Tromsø					Ethanol						db9c8f41-0c88-465b-8f49-5e30583fe517			db9c8f41-0c88-465b-8f49-5e30583fe517														CECDFE40-D52F-0FA3-E053-A876F0814F62																															
4078761050	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862		c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:16.780+00:00	17		{}	PRESERVED_SPECIMEN		PRESENT	4338467	1	54	354	9477065	2013	2117630	2117813	2117813	Chaetonymphon hirtipes Bell, 1853	Nymphon hirtipes Bell, 1855	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtipes	Chaetonymphon	hirtipes	SPECIES	SYNONYM	NE	76.6	-88.51	23.5	4.5	{}	1902.0	8.0	4.0	1902-08-04	216.0	216.0	[]	2024-01-26T11:58:16.780+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F24632'}]	[]	[]	[]	False	Fram 2 ekspedisjonen		WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	EUROPE		urn:catalog:nhmo:F24632				4078761050	urn:catalog:nhmo:F24632	a9ab29d6-f380-4193-967f-15a64abc09e7		Crustacea Collection at NHM (Oslo)			https://ror.org/01xtthb56				ZMO-Crustacea				F24632	UiO		Gaasefj. N.f. Halvøen	10000.0			NORTH_AMERICA		2018-10-24T00:00:00.000+00:00	Knaben, N.													urn:uuid:35701276-4341-4879-a5ba-b503de15e45b			35701276-4341-4879-a5ba-b503de15e45b											{Medium:Ethanol},{Expedition:Fram 2 ekspedisjonen}																																		
3302785847	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.966+00:00	187		{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117813	1	54	354	9477065	2013	2117630	2117813	2117813	Nymphon hirtipes Bell, 1855	Nymphon hirtipes Bell, 1855	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtipes	Nymphon	hirtipes	SPECIES	ACCEPTED	NE	69.9333	18.5			{}	1902.0	8.0	5.0	1902-08-05	217.0	217.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-01T00:01:27.966+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-138'}]	[]	[]	[]	False	Hans Kiær		WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:TSZ:EVERT:Ch-138				3302785847	urn:catalog:TSZ:EVERT:Ch-138	41930fa9-e6da-4351-bc6e-59dfaca3be7d					https://ror.org/00wge5k78				EVERT			Nymphon hirtipes	Ch-138	TSZ		Lyngøya				EUROPE	Troms og Finnmark	2021-02-03T00:00:00.000+00:00	Nils Knaben		Tromsø					Ethanol						db9c8f41-0c88-465b-8f49-5e30583fe517			db9c8f41-0c88-465b-8f49-5e30583fe517														CECDFE40-D530-0FA3-E053-A876F0814F62															OR																
4078761049	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862		c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:16.780+00:00	17		{}	PRESERVED_SPECIMEN		PRESENT	4338467	1	54	354	9477065	2013	2117630	2117813	2117813	Chaetonymphon hirtipes Bell, 1853	Nymphon hirtipes Bell, 1855	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtipes	Chaetonymphon	hirtipes	SPECIES	SYNONYM	NE					{}	1901.0	7.0	8.0	1901-07-08	189.0	189.0	[]	2024-01-26T11:58:16.780+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F24631'}]	[]	[]	[]	False	Fram 2 ekspedisjonen			Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	EUROPE		urn:catalog:nhmo:F24631				4078761049	urn:catalog:nhmo:F24631	a9ab29d6-f380-4193-967f-15a64abc09e7		Crustacea Collection at NHM (Oslo)			https://ror.org/01xtthb56				ZMO-Crustacea				F24631	UiO		Renbugten, Ellesmere Land	10000.0			NORTH_AMERICA		2018-10-24T00:00:00.000+00:00	Knaben, N.													urn:uuid:35701276-4341-4879-a5ba-b503de15e45b			35701276-4341-4879-a5ba-b503de15e45b											{Medium:Ethanol},{Expedition:Fram 2 ekspedisjonen}																																		
4078761051	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862		c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:16.779+00:00	17		{}	PRESERVED_SPECIMEN		PRESENT	4338467	1	54	354	9477065	2013	2117630	2117813	2117813	Chaetonymphon hirtipes Bell, 1853	Nymphon hirtipes Bell, 1855	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtipes	Chaetonymphon	hirtipes	SPECIES	SYNONYM	NE					{}	1901.0	7.0	8.0	1901-07-08	189.0	189.0	[]	2024-01-26T11:58:16.779+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F24633'}]	[]	[]	[]	False	Fram 2 ekspedisjonen			Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	EUROPE		urn:catalog:nhmo:F24633				4078761051	urn:catalog:nhmo:F24633	a9ab29d6-f380-4193-967f-15a64abc09e7		Crustacea Collection at NHM (Oslo)			https://ror.org/01xtthb56				ZMO-Crustacea				F24633	UiO		Renbugten	10000.0			NORTH_AMERICA		2018-10-24T00:00:00.000+00:00	Knaben, N.													urn:uuid:35701276-4341-4879-a5ba-b503de15e45b			35701276-4341-4879-a5ba-b503de15e45b											{Medium:Ethanol},{Expedition:Fram 2 ekspedisjonen}																																		
3302785624	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.922+00:00	187		{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117813	1	54	354	9477065	2013	2117630	2117813	2117813	Nymphon hirtipes Bell, 1855	Nymphon hirtipes Bell, 1855	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtipes	Nymphon	hirtipes	SPECIES	ACCEPTED	NE					{}	1901.0	7.0		1901-07			['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-01T00:01:27.922+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-506'}]	[]	[]	[]	False				Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:TSZ:EVERT:Ch-506				3302785624	urn:catalog:TSZ:EVERT:Ch-506	41930fa9-e6da-4351-bc6e-59dfaca3be7d					https://ror.org/00wge5k78				EVERT			Nymphon hirtipes	Ch-506	TSZ		Finneset, Kvaløya				EUROPE	Troms og Finnmark	2021-02-03T00:00:00.000+00:00			Tromsø					Ethanol						db9c8f41-0c88-465b-8f49-5e30583fe517			db9c8f41-0c88-465b-8f49-5e30583fe517														CECDFE40-D6A0-0FA3-E053-A876F0814F62																															
3302785869	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.972+00:00	187		{}	PRESERVED_SPECIMEN	5.0	PRESENT	2117813	1	54	354	9477065	2013	2117630	2117813	2117813	Nymphon hirtipes Bell, 1855	Nymphon hirtipes Bell, 1855	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon hirtipes	Nymphon	hirtipes	SPECIES	ACCEPTED	NE					{}	1901.0	8.0	14.0	1901-08-14	226.0	226.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-01T00:01:27.972+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-142'}]	[]	[]	[]	False	Hans Kiær			Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:TSZ:EVERT:Ch-142				3302785869	urn:catalog:TSZ:EVERT:Ch-142	41930fa9-e6da-4351-bc6e-59dfaca3be7d					https://ror.org/00wge5k78				EVERT			Nymphon hirtipes	Ch-142	TSZ		Finneset, Kvaløya				EUROPE	Troms og Finnmark	2021-02-03T00:00:00.000+00:00	Nils Knaben		Tromsø					Ethanol						db9c8f41-0c88-465b-8f49-5e30583fe517			db9c8f41-0c88-465b-8f49-5e30583fe517														CECDFE40-D534-0FA3-E053-A876F0814F62																															
