key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	elevation	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	acceptedNameUsage	institutionID	locality	collectionCode	gbifID	occurrenceID	parentNameUsageID	institutionCode	acceptedNameUsageID	higherClassification	collectionID	parentNameUsage	recordedBy	previousIdentifications	identificationQualifier	identificationRemarks	verbatimElevation	depth	depthAccuracy	datasetID	datasetName	scientificNameID	fieldNumber	language	type	taxonID	verbatimIdentification	catalogNumber	networkKeys	waterBody	collectionKey	samplingProtocol	eventID	verbatimDepth	ownerInstitutionCode	parentEventID	projectId	programmeAcronym	locationRemarks	verbatimSRS	verbatimCoordinateSystem	eventRemarks	infraspecificEpithet	recordNumber	dynamicProperties	occurrenceRemarks	coordinatePrecision	higherGeography	georeferencedBy	nomenclaturalCode	verbatimEventDate	georeferenceProtocol	georeferenceVerificationStatus	georeferenceRemarks	verbatimLocality	higherGeographyID	disposition	georeferenceSources	otherCatalogNumbers	georeferencedDate	locationAccordingTo	organismID	eventTime	accessRights	stateProvince	habitat	locationID	sex	coordinateUncertaintyInMeters	footprintWKT	county	bibliographicCitation	municipality	associatedReferences	taxonRemarks	vernacularName	typeStatus	nameAccordingTo	lifeStage	organismQuantity	organismQuantityType	islandGroup	materialEntityID	footprintSRS	dataGeneralizations
4444205834	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.183+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		61.9159182	-5.819227			{}	1958.0	10.0	24.0	1958-10-24	297.0	297.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']		2024-06-18T12:44:59.183+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '8edffe11-430a-4e01-a32b-5c77d0dfa5d5'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False	Turpaeva, Elena	EtOH 75%	WGS84	Pycnogonida	FO	[]	[]	EUROPE	Faroe Islands	EUROPE		8edffe11-430a-4e01-a32b-5c77d0dfa5d5		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	north Atlantics	OBFc	4444205834	8edffe11-430a-4e01-a32b-5c77d0dfa5d5		IORAS			fd699988-ab5d-4737-9443-9085cea191d2		RV Sevastopol										1793					INV0003076	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Atlantic Ocean	fd699988-ab5d-4737-9443-9085cea191d2	Sigsbee Trawl	RV Sevastopol_cruise 10_st.1793	265.0 m	IORAS	cruise 10																																																	
3302786128	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:28.018+00:00	187	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		70.1278	25.1514		EUROPE	{}	1956.0	8.0	10.0	1956-08-10	223.0	223.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-02-03T00:00:00.000+00:00	2024-07-01T00:01:28.018+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-200'}]	[]	[]	[]	41930fa9-e6da-4351-bc6e-59dfaca3be7d	False	Nils Knaben	Ethanol	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:TSZ:EVERT:Ch-200		https://ror.org/00wge5k78	Lonkeneset, Porsangerfjorden	EVERT	3302786128	urn:catalog:TSZ:EVERT:Ch-200		TSZ			db9c8f41-0c88-465b-8f49-5e30583fe517		Bengt Christiansen														Nymphon longitarse	Ch-200	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']		db9c8f41-0c88-465b-8f49-5e30583fe517	Dredge																						OR					CECDFE40-D56E-0FA3-E053-A876F0814F62						Troms og Finnmark	mud, stones					Porsanger														
3302785464	060eecc9-75b0-4952-bb48-e400d3ad7771	689b40c4-ff31-4cd0-83a5-a7a828f1cd92	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-01T00:01:18.482+00:00	2024-07-01T00:01:27.877+00:00	187	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		67.0847	14.4417		EUROPE	{'level0': {'gid': 'NOR', 'name': 'Norway'}, 'level1': {'gid': 'NOR.10_1', 'name': 'Nordland'}, 'level2': {'gid': 'NOR.10.4_1', 'name': 'Beiarn'}}	1955.0	8.0	2.0	1955-08-02	214.0	214.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-02-03T00:00:00.000+00:00	2024-07-01T00:01:27.877+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:TSZ:EVERT:Ch-248'}]	[]	[]	[]	41930fa9-e6da-4351-bc6e-59dfaca3be7d	False	Nils Knaben	Ethanol	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		urn:catalog:TSZ:EVERT:Ch-248		https://ror.org/00wge5k78	Ferrisundet, Beiarfjorden (Beiarn)	EVERT	3302785464	urn:catalog:TSZ:EVERT:Ch-248		TSZ			db9c8f41-0c88-465b-8f49-5e30583fe517		Tron Soot-Ryen														Nymphon longitarse	Ch-248	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']		db9c8f41-0c88-465b-8f49-5e30583fe517																							OR					CECDFE40-D59E-0FA3-E053-A876F0814F62						Nordland	Sabella, Porifera					Beiarn														
4444206081	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.024+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	6471626	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse brevicollis Losina-Losinsky, 1929	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SUBSPECIES	SYNONYM			53.2166384	155.4186886			{}	1952.0	9.0	29.0	1952-09-29	273.0	273.0	['COORDINATE_REPROJECTED']		2024-06-18T12:44:59.024+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '90dcfe1c-e09f-4415-9b4c-ae213ec96d07'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False	Turpaeva, Elena	EtOH 75%	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE		90dcfe1c-e09f-4415-9b4c-ae213ec96d07		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	northwest Pacific	OBFc	4444206081	90dcfe1c-e09f-4415-9b4c-ae213ec96d07		IORAS			fd699988-ab5d-4737-9443-9085cea191d2		RV Vityaz										1749					INV0002665	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Pacific Ocean	fd699988-ab5d-4737-9443-9085cea191d2	Beam Trawl	RV Vityaz_cruise 12_st.1749	101.0 m	IORAS	cruise 12							brevicollis																																										
4399691511	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.243+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		56.5000772	153.5521545			{}	1952.0	10.0	3.0	1952-10-03	277.0	277.0	['COORDINATE_REPROJECTED']		2024-06-18T12:44:59.243+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '3a950847-d31c-4dc9-ac83-8c5c03c031c5'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False	Turpaeva, Elena	EtOH 75%	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE		3a950847-d31c-4dc9-ac83-8c5c03c031c5		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Sea of Okhotsk	OBFc	4399691511	3a950847-d31c-4dc9-ac83-8c5c03c031c5		IORAS			fd699988-ab5d-4737-9443-9085cea191d2		RV Vityaz										1780					INV0001266	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Sea of Okhotsk	fd699988-ab5d-4737-9443-9085cea191d2	Sigsbee Trawl	RV Vityaz_cruise 12_st.1780	1100.0 m	IORAS	cruise 12																																																	
4399691080	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.900+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE						{}	1952.0	10.0	3.0	1952-10-03	277.0	277.0	[]		2024-06-18T12:44:58.900+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '4d240b22-f307-4224-afba-40a21934b736'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False	Turpaeva, Elena	EtOH 75%		Pycnogonida		[]	[]			EUROPE		4d240b22-f307-4224-afba-40a21934b736		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Sea of Okhotsk	OBFc	4399691080	4d240b22-f307-4224-afba-40a21934b736		IORAS			fd699988-ab5d-4737-9443-9085cea191d2		RV Vityaz										1779					INV0001264	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Sea of Okhotsk	fd699988-ab5d-4737-9443-9085cea191d2	Sigsbee Trawl	RV Vityaz_cruise 12_st.1779	450.0 m	IORAS	cruise 12																																																	
1317581826	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:51.322+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE					NORTH_AMERICA	{}	1951.0	7.0	5.0	1951-07-05	186.0	186.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T11:59:00.000+00:00	2024-07-02T12:38:51.322+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/310c97555-ddbc-4410-8594-f56eeef67e2d'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		http://n2t.net/ark:/65665/310c97555-ddbc-4410-8594-f56eeef67e2d		urn:lsid:biocol.org:col:34871	Labrador, Hamilton Inlet, Lake Melville, Cullinghams Cove	IZ	1317581826	http://n2t.net/ark:/65665/310c97555-ddbc-4410-8594-f56eeef67e2d		USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6							27.0	0.0		NMNH Extant Biology							USNM 128262	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	North Atlantic Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d																	North Atlantic Ocean, Canada, Newfoundland			05 JUL 1951														Newfoundland		BLD-51-10																		
1319038877	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:49.836+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		53.9417	-58.97		NORTH_AMERICA	{}	1950.0	7.0	23.0	1950-07-23	204.0	204.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2020-03-02T14:00:00.000+00:00	2024-07-02T12:38:49.836+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/35138206d-2ffd-43e0-9787-81d67f0a4a8f'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		http://n2t.net/ark:/65665/35138206d-2ffd-43e0-9787-81d67f0a4a8f		urn:lsid:biocol.org:col:34871	Labrador, Lake Melville, Off St. John Island	IZ	1319038877	http://n2t.net/ark:/65665/35138206d-2ffd-43e0-9787-81d67f0a4a8f		USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		D. Nutt					64.0	0.0		NMNH Extant Biology							USNM 128264	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	North Atlantic Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d										Degrees Minutes Seconds							North Atlantic Ocean, Canada, Newfoundland			23 JUL 1950	unknown, from legacy													Newfoundland		BLD 50-7	MALE																	
1317622325	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:56.957+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		59.4	-64.02		NORTH_AMERICA	{}	1950.0	8.0	8.0	1950-08-08	220.0	220.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T11:59:00.000+00:00	2024-07-02T12:36:56.957+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/31291dd59-308b-4d2c-bd2b-068c512f1170'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		http://n2t.net/ark:/65665/31291dd59-308b-4d2c-bd2b-068c512f1170		urn:lsid:biocol.org:col:34871	Labrador, Kongulaksiarvik	IZ	1317622325	http://n2t.net/ark:/65665/31291dd59-308b-4d2c-bd2b-068c512f1170		USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6							55.0	0.0		NMNH Extant Biology							USNM 128263	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	North Atlantic Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d										Degrees Minutes Seconds							North Atlantic Ocean, Canada, Newfoundland			08 AUG 1950	unknown, from legacy													Newfoundland		BLD-50-4																		
1320398283	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:39.182+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		53.48	-59.9917			{}	1950.0	8.0	19.0	1950-08-19	231.0	231.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T12:00:00.000+00:00	2024-07-02T12:37:39.182+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/38d5f0cc9-fd0a-4f96-8a8a-998b508f8ae2'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA		http://n2t.net/ark:/65665/38d5f0cc9-fd0a-4f96-8a8a-998b508f8ae2		urn:lsid:biocol.org:col:34871	Labrador, Lake Melville, W End	IZ	1320398283	http://n2t.net/ark:/65665/38d5f0cc9-fd0a-4f96-8a8a-998b508f8ae2		USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		D. Nutt					27.0	0.0		NMNH Extant Biology							USNM 128265	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	North Atlantic Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d										Degrees Minutes Seconds							North Atlantic Ocean, Canada, Newfoundland			19 AUG 1950	unknown, from legacy													Newfoundland		BLD 50-11																		
1146406627	80ebe7f9-00ee-4fe3-80f6-303729cf5bac	d9699a79-4736-45c2-925c-f4033ac67d52	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-07-02T00:02:22.306+00:00	2024-07-02T00:02:47.854+00:00	437	{}	PRESERVED_SPECIMEN		PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE	1949-09-26T00:00:00					{}	1949.0	9.0	26.0	1949-09-26	269.0	269.0	['AMBIGUOUS_INSTITUTION']	2024-06-17T01:00:00.017+00:00	2024-07-02T00:02:47.854+00:00	http://arctos.database.museum/guid/UAM:Inv:16294	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://arctos.database.museum/guid/UAM:Inv:16294?seid=2705125'}]	[]	[]	[]		False	Joel Walker Hedgpeth	whole organism (isopropanol)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://arctos.database.museum/guid/UAM:Inv:16294?seid=2705125		UAM	Point Barrow base, Barrow Quad	Inv	1146406627	http://arctos.database.museum/guid/UAM:Inv:16294?seid=2705125		UAM		Animalia, Arthropoda, Pycnogonida, Pantopoda, Nymphonidae, Nymphon,	https://arctos.database.museum/collection/UAM:Inv		Collector(s): George E. MacGinitie, Naval Arctic Research Laboratory	"[{""idby"": ""Joel Walker Hedgpeth"", ""made_date"": ""1949-09-26"", ""concept_label"": null, ""short_citation"": null, ""scientific_name"": ""Nymphon longitarse"", ""sensu_publication"": null, ""identification_taxa"": [{""taxon"": {""ftn"": ""Animalia, Arthropoda, Pycnogonida, Pantopoda, Nymphonidae, Nymphon, Nymphon longitarse"", ""name"": ""Nymphon longitarse"", ""ctrms"": [{""psn"": 1, ""typ"": ""kingdom"", ""term"": ""Animalia""}, {""psn"": 2, ""typ"": ""phylum"", ""term"": ""Arthropoda""}, {""psn"": 3, ""typ"": ""class"", ""term"": ""Pycnogonida""}, {""psn"": 4, ""typ"": ""order"", ""term"": ""Pantopoda""}, {""psn"": 5, ""typ"": ""family"", ""term"": ""Nymphonidae""}, {""psn"": 6, ""typ"": ""genus"", ""term"": ""Nymphon""}, {""psn"": 7, ""typ"": ""species"", ""term"": ""Nymphon longitarse""}], ""nctrms"": [{""typ"": ""display_name"", ""term"": ""<i>Nymphon longitarse</i>""}, {""typ"": ""nomenclatural_code"", ""term"": ""ICZN""}, {""typ"": ""remark"", ""term"": ""Imported from ITIS 6 Feb 2007""}, {""typ"": ""scientific_name"", ""term"": ""Nymphon longitarse""}, {""typ"": ""source_authority"", ""term"": ""ITIS""}, {""typ"": ""taxon_status"", ""term"": ""valid""}], ""source"": ""Arctos"", ""classification_id"": ""https://arctos.database.museum/name/Nymphon longitarse#Arctos""}, ""taxon_id"": ""https://arctos.database.museum/name/Nymphon longitarse"", ""variable"": ""A""}], ""identification_order"": 1, ""identification_agents"": [{""agent_name"": ""Joel Walker Hedgpeth"", ""agent_identifier"": ""https://arctos.database.museum/agent/21293807"", ""identifier_order"": 1}], ""identification_remarks"": ""Former nature_of_id: legacy."", ""identification_attributes"": null}]"	A	Former nature_of_id: legacy.												UAM:Inv:16294	['1f2c0cbe-40df-43f6-ba07-e76133e78c31']																	3 male		United States, Alaska	Angela R. Gastaldi	ICZN	9/26/1949				Point Barrow base				"[{""remarks"": null, ""issued_by"": null, ""identifier"": ""Arctic Research Laboratory #230A"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""identifier""}, {""remarks"": null, ""issued_by"": null, ""identifier"": ""U.S.N.M Acc. No. 187053"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""identifier""}]"	2015-09-14 00:00:00	Angela R. Gastaldi	http://arctos.database.museum/guid/UAM:Inv:16294	1949-09-26	http://vertnet.org/resources/norms.html	Alaska																				
4444205837	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.183+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		60.4184368	156.8691717			{}	1948.0	8.0	21.0	1948-08-21	234.0	234.0	['COORDINATE_REPROJECTED']		2024-06-18T12:44:59.183+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '679bb677-69b6-4f49-99bd-7747f1264003'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False	Turpaeva, Elena	EtOH 75%	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE		679bb677-69b6-4f49-99bd-7747f1264003		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	nortwest Pacific	OBFc	4444205837	679bb677-69b6-4f49-99bd-7747f1264003		IORAS			fd699988-ab5d-4737-9443-9085cea191d2		RV Vityaz										39					INV0002654	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Pacific Ocean	fd699988-ab5d-4737-9443-9085cea191d2	Beam Trawl	RV Vityaz_cruise 2_st.39	122.0 m	IORAS	cruise 2																																																	
