key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	locality	verbatimLocality	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	sex	continent	waterBody	higherGeography	datasetName	georeferenceProtocol	verbatimCoordinateSystem	locationID	stateProvince	otherCatalogNumbers	dynamicProperties	typeStatus	acceptedNameUsage	occurrenceRemarks	coordinateUncertaintyInMeters	datasetID	fieldNotes	eventID	originalNameUsage	county	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	nameAccordingTo	taxonID	http://unknown.org/language
1057358997	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:11.926+00:00	391	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117476	1	54	354	9477065	3254684	4338408	4338429	4338429	Pallenopsis scoparia Fage, 1956	Bathypallenopsis scoparia (Fage, 1956)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Bathypallenopsis	Bathypallenopsis scoparia	Pallenopsis	scoparia	SPECIES	SYNONYM	NE	55.0167	-11.5667			{}	1973.0	11.0	2.0	1973-11-02	306.0	306.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-23T06:18:11.926+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3673113'}]	[]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e		False	J Mauchline	Dr Roger Bamber	WGS84	Pycnogonida	IE	[]	[]	EUROPE	Ireland	EUROPE	3673113	2001.320	NHMUK	Sample No. 55	1057358997	ZOO	4d1300c8-e613-4498-9df7-5b998a94ace5		Northeastern Atlantic Ocean.							Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Eupantopodida; Nymphonoidea; Pallenopsidae			Northeast Atlantic Ocean, Northeast Atlantic Ocean; Northeast Atlantic Ocean;Northeast Atlantic Ocean							NHMUK:ecatalogue:3673113	"{""associatedMediaCount"": null, ""barcode"": ""011003097"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180305350000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Pallenopsis scoparia Fage, 1956"", ""determinationTypes"": null, ""donorName"": ""J Mauchline"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1057358997"", ""gbifIssue"": [""GEODETIC_DATUM_ASSUMED_WGS84"", ""COUNTRY_DERIVED_FROM_COORDINATES""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS 80%"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Minor phyla"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"															
1055726475	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:11.886+00:00	391	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117476	1	54	354	9477065	3254684	4338408	4338429	4338429	Pallenopsis scoparia Fage, 1956	Bathypallenopsis scoparia (Fage, 1956)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Bathypallenopsis	Bathypallenopsis scoparia	Pallenopsis	scoparia	SPECIES	SYNONYM	NE			834.0		{}	1972.0	7.0	19.0	1972-07-19	201.0	201.0	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-23T06:18:11.886+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3666090'}]	[]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e		False		Dr Roger Bamber		Pycnogonida		[]	[]			EUROPE	3666090	1998.1233	NHMUK	Station 7975	1055726475	ZOO	d3310ee0-89f0-4c39-aaeb-c3fd03eb88d8									Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Eupantopodida; Nymphonoidea; Pallenopsidae										NHMUK:ecatalogue:3666090	"{""associatedMediaCount"": null, ""barcode"": ""011047397"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180304620000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Pallenopsis scoparia Fage, 1956"", ""determinationTypes"": null, ""donorName"": ""Dr Roger Bamber"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1055726475"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Minor phyla"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"															
1318981796	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:30.746+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117476	1	54	354	9477065	3254684	4338408	4338429	4338429	Pallenopsis scoparia Fage, 1956	Bathypallenopsis scoparia (Fage, 1956)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Bathypallenopsis	Bathypallenopsis scoparia	Pallenopsis	scoparia	SPECIES	SYNONYM	NE	26.3	-96.13	732.0	0.0	{}	1968.0	11.0	15.0	1968-11-15	320.0	320.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T08:04:00.000+00:00	2024-07-02T12:37:30.746+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/34eb5d966-334e-4e1e-9c15-382ddeb5636e'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False		Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/34eb5d966-334e-4e1e-9c15-382ddeb5636e	USNM 213711	USNM		1318981796	IZ	http://n2t.net/ark:/65665/34eb5d966-334e-4e1e-9c15-382ddeb5636e	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6			Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	15 NOV 1968	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae	FEMALE		North Atlantic Ocean, Gulf of Mexico	North Atlantic Ocean, Gulf of Mexico, United States, Texas	NMNH Extant Biology	unknown, from legacy	Degrees Minutes Seconds	68-A-13-8	Texas																	
2434399406	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:29.813+00:00	393	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117476	1	54	354	9477065	3254684	4338408	4338429	4338429	Pallenopsis scoparia Fage, 1956	Bathypallenopsis scoparia (Fage, 1956)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Bathypallenopsis	Bathypallenopsis scoparia	Pallenopsis	scoparia	SPECIES	SYNONYM	NE	6.333333	75.25			{}	1964.0	4.0	30.0	1964-04-30	121.0	121.0	['COORDINATE_ROUNDED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:29.813+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.200850@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False		Stock J.H.	WGS84	Pycnogonida	MV	[]	[]	ASIA	Maldives	EUROPE	ZMA.PYC.200850@CRS	ZMA.PYC.200850			2434399406	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.200850				WholeOrganism (wet specimen)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	30 apr 1964	Animalia|Pallenopsidae																										
2012925744	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:20:56.638+00:00	275	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Fage, L', 'http://purl.org/dc/terms/date': '1956', 'http://purl.org/dc/terms/source': 'Galathea Report', 'http://purl.org/dc/terms/title': 'Les Pycnogonides (excl. le genre Nymphon)'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'holotype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': 'a862ec31-4500-557e-98fb-126edb8c111d', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Pallenopsis scoparia Fage, 1956'}]}	PRESERVED_SPECIMEN		PRESENT	2117476	1	54	354	9477065	3254684	4338408	4338429	4338429	Pallenopsis scoparia Fage, 1956	Bathypallenopsis scoparia (Fage, 1956)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Bathypallenopsis	Bathypallenopsis scoparia	Pallenopsis	scoparia	SPECIES	SYNONYM	NE	-4.0	41.45			{}	1951.0	3.0	15.0	1951-03-15	74.0	74.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID']	2012-03-19T00:00:00.000+00:00	2024-07-21T10:20:56.638+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f02c6d18-e7e4-429c-8822-258b0ed97656'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	e4cac6b7-41e4-404d-b9b2-ea507703f671	True			WGS84	Pycnogonida	KE	[]	[]	AFRICA	Kenya	EUROPE	f02c6d18-e7e4-429c-8822-258b0ed97656	NHMD110698	NHMD		2012925744	IV	f02c6d18-e7e4-429c-8822-258b0ed97656		Off Kenya		various			http://grbio.org/cool/mci8-ehqk						Western Indian Ocean	Natural History Museum Denmark Invertebrate Zoology					PYC-008041		HOLOTYPE	Pallenopsis scoparia	Type status checked 2003-2011, but may need reconfirmation. Galathea Report 2: 167-182. Labelled with correct number Mar. 2012.												
43716183	84c333ce-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56		6aca019f-ee9d-4088-859b-5a601d4b093f	299958e0-4c06-11d8-b290-b8a03c50a862	DK	EML	2023-01-08T13:17:14.590+00:00	2024-01-24T21:19:36.886+00:00	217	{}	PRESERVED_SPECIMEN		PRESENT	2117476	1	54	354	9477065	3254684	4338408	4338429	4338429	Pallenopsis scoparia Fage, 1956	Bathypallenopsis scoparia (Fage, 1956)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Bathypallenopsis	Bathypallenopsis scoparia	Pallenopsis	scoparia	SPECIES	SYNONYM	NE	-4.0	41.450001	1520.0	0.0	{}	1951.0	3.0	15.0	1951-03-15T00:00	74.0	74.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2009-09-30T00:00:00.000+00:00	2024-01-24T21:19:36.886+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:ZMUC:Galathea II:Gal-II-262'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d		True	Galathea II Danish Deep Sea Expedition 1950-52		WGS84	Pycnogonida	KE	[]	[]	AFRICA	Kenya	EUROPE	urn:catalog:ZMUC:Galathea II:Gal-II-262	Gal-II-262	ZMUC		43716183	Galathea II	urn:catalog:ZMUC:Galathea II:Gal-II-262		Off Kenya																						1750.0	37	L'animal a perdu les trois paires de pattes postÃ©									
1056716983	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:11.965+00:00	391	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117476	1	54	354	9477065	3254684	4338408	4338429	4338429	Pallenopsis scoparia Fage, 1956	Bathypallenopsis scoparia (Fage, 1956)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Bathypallenopsis	Bathypallenopsis scoparia	Pallenopsis	scoparia	SPECIES	SYNONYM	NE					{}	1931.0	6.0	19.0	1931-06-19	170.0	170.0	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-23T06:18:11.965+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3671437'}]	[]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e		False		Dr Roger Bamber		Pycnogonida		[]	[]			EUROPE	3671437	2000.1473	NHMUK	Station 638	1056716983	ZOO	43190f60-aeeb-4df1-ae8e-acd4608843ff									Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Eupantopodida; Nymphonoidea; Pallenopsidae	MALE									NHMUK:ecatalogue:3671437	"{""associatedMediaCount"": null, ""barcode"": ""011006272"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180305177000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Pallenopsis scoparia Fage, 1956"", ""determinationTypes"": null, ""donorName"": ""Institute of Oceanographic Sciences"", ""expedition"": ""Discovery Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056716983"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS 80%"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Minor phyla"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"															
3935127740	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:37.446+00:00	10	{}	HUMAN_OBSERVATION		PRESENT	4338429	1	54	354	9477065	3254684	4338408	4338429	4338429	Bathypallenopsis scoparia (Fage, 1956)	Bathypallenopsis scoparia (Fage, 1956)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Bathypallenopsis	Bathypallenopsis scoparia	Bathypallenopsis	scoparia	SPECIES	ACCEPTED	NE					{}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-26T10:11:37.446+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5b1c6a53-4349-4500-8c33-b1e1c0d78835'}]	[]	[]	[]			False				Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	5b1c6a53-4349-4500-8c33-b1e1c0d78835				3935127740		5b1c6a53-4349-4500-8c33-b1e1c0d78835											OCEANIA														D2B0CE86-7C29-1275-E053-5514A8C0FBF9		5b1c6a53-4349-4500-8c33-b1e1c0d78835	Bathypallenopsis scoparia (Fage, 1956)	Province Nord|Province Sud|Îles Loyauté	TaxREF	Probable	Pantopoda	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	530021	
3847023905	6ed43f52-25d1-4d56-a821-63a8564b81f6	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-23T18:06:52.356+00:00	2024-01-26T10:23:26.829+00:00	20	{}	HUMAN_OBSERVATION		PRESENT	4338429	1	54	354	9477065	3254684	4338408	4338429	4338429	Bathypallenopsis scoparia (Fage, 1956)	Bathypallenopsis scoparia (Fage, 1956)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Bathypallenopsis	Bathypallenopsis scoparia	Bathypallenopsis	scoparia	SPECIES	ACCEPTED	NE					{}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-26T10:23:26.829+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '924b669a-0fc3-4073-bebc-3c3b9dbdc0c8'}]	[]	[]	[]			False				Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	924b669a-0fc3-4073-bebc-3c3b9dbdc0c8				3847023905		924b669a-0fc3-4073-bebc-3c3b9dbdc0c8											OCEANIA														B6BB40E7-FCE6-5E23-E053-5014A8C0B867		924b669a-0fc3-4073-bebc-3c3b9dbdc0c8	Bathypallenopsis scoparia (Fage, 1956)	Province Nord|Province Sud|Îles Loyauté		Invalid		Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	530021	
4549072858	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:27.521+00:00	57	{}	HUMAN_OBSERVATION		PRESENT	4338429	1	54	354	9477065	3254684	4338408	4338429	4338429	Bathypallenopsis scoparia (Fage, 1956)	Bathypallenopsis scoparia (Fage, 1956)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Bathypallenopsis	Bathypallenopsis scoparia	Bathypallenopsis	scoparia	SPECIES	ACCEPTED	NE					{}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-03-21T10:14:27.521+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'c61cf563-a301-4e0d-9329-a11e8fca9def'}]	[]	[]	[]			False				Pycnogonida	NC	[]	[]	OCEANIA	New Caledonia	EUROPE	c61cf563-a301-4e0d-9329-a11e8fca9def				4549072858		c61cf563-a301-4e0d-9329-a11e8fca9def											OCEANIA														EB6380B5-80AF-5935-E053-0514A8C08744		c61cf563-a301-4e0d-9329-a11e8fca9def	Bathypallenopsis scoparia (Fage, 1956)	Province Nord|Province Sud|Îles Loyauté	TaxREF	Probable		Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	530021	fr | en
1019678888	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:42.950+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1956', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Bathypallenopsis;Pallenopsidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Fage, 1956)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|231537', 'http://rs.tdwg.org/dwc/terms/family': 'Pallenopsidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Bathypallenopsis', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'scoparia', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|13704', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Bathypallenopsis scoparia (Fage, 1956)'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	4338429	1	54	354	9477065	3254684	4338408	4338429	4338429	Bathypallenopsis scoparia (Fage, 1956)	Bathypallenopsis scoparia (Fage, 1956)	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Bathypallenopsis	Bathypallenopsis scoparia	Bathypallenopsis	scoparia	SPECIES	ACCEPTED	NE					{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2022-05-27T18:43:37.000+00:00	2024-07-24T12:24:42.950+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5476'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False		Arnaud F.		Pycnogonida		[]	[]			EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5476	2009-5476	MNHN		1019678888	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5476	10.15468/qgvvhd																																		
