key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	eventTime	locality	fieldNumber	gbifID	collectionCode	occurrenceID	networkKeys	modified	datasetID	individualCount	dateIdentified	coordinatePrecision	coordinateUncertaintyInMeters	otherCatalogNumbers	recordedBy	identifiedBy	preparations	verbatimEventDate	http://unknown.org/taxonRankID	verbatimLocality	type	taxonConceptID	http://unknown.org/species	higherGeography	collectionKey	institutionID	georeferenceProtocol	verbatimCoordinateSystem	locationID	higherClassification	collectionID	recordNumber	verbatimDepth	continent	dynamicProperties	occurrenceRemarks	rightsHolder	language	taxonID	verbatimIdentification	lifeStage	organismQuantity	organismQuantityType	nomenclaturalCode	disposition	ownerInstitutionCode	parentNameUsage	materialEntityID	stateProvince	establishmentMeans	county	typeStatus	http://unknown.org/language	originalNameUsage	associatedReferences	identificationVerificationStatus	nameAccordingTo	http://unknown.org/orders
1019678538	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:39.989+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1875', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Nymphon;Nymphonidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Miers, 1875', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|214287', 'http://rs.tdwg.org/dwc/terms/family': 'Nymphonidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Nymphon', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'gracilipes', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22421', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Nymphon gracilipes Miers, 1875'}]}	PRESERVED_SPECIMEN	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE					{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:39.989+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4345'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False				Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4345	2009-4345		MNHN				KERGUELEN 1974/NO DATA	1019678538	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4345	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	2015-11-27T12:13:34.000+00:00		1.0					Desbruyère & Guille	Arnaud F.									0641bf3b-29ad-42c9-b3c7-ffb5a76f6954						10.15468/qgvvhd																											
231045201	6197c830-d9c7-11de-b793-b8a03c50a862	2e4af590-37d0-11d9-8439-b8a03c50a862	9a6d3561-e96b-4e60-9a44-e42140d510b3	2e4af590-37d0-11d9-8439-b8a03c50a862	AR	EML	2023-01-08T06:32:11.642+00:00	2024-01-24T18:52:12.447+00:00	274	{}	PRESERVED_SPECIMEN	PRESENT	4338515	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon fuscum Hoek, 1881	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	fuscum	SPECIES	SYNONYM	NE					{}								['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-01-24T18:52:12.447+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'MACN:MACN-In:7165'}]	[]	[]	[]	8c4ae816-dfd9-4bc8-a2fd-f25a56bf82e9	False				Pycnogonida		[]	[]			LATIN_AMERICA		MACN:MACN-In:7165	7165		MACN					231045201	MACN-In	MACN:MACN-In:7165		2020-02-15T00:00:00.000+00:00																Antártida, Orcadas del Sur						Animalia | Arthropoda (Chelicerata) | Pycnogonida | Pantopoda | Nymphonidae | Nymphon				ANTARCTICA										ICZN	Ubicado				Orcadas del Sur									
318007567	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.819+00:00	124	{}	OCCURRENCE	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-73.2567	-21.46	1704.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.819+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:21477'}]	[]	[]	[]		False			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			21477		BAS					318007567	SOMBASE Pycnogonids																																																					
318007568	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.820+00:00	124	{}	OCCURRENCE	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-71.525	-12.425	504.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.820+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:21478'}]	[]	[]	[]		False			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			21478		BAS					318007568	SOMBASE Pycnogonids																																																					
318007690	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.159+00:00	124	{}	OCCURRENCE	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-52.7166	75.1333	380.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.159+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23009'}]	[]	[]	[]		False			WGS84	Pycnogonida	HM	[]	[]	ANTARCTICA	Heard Island and McDonald Islands	EUROPE			23009		BAS					318007690	SOMBASE Pycnogonids																																																					
318007691	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.144+00:00	124	{}	OCCURRENCE	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-52.2	72.6666	430.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.144+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23010'}]	[]	[]	[]		False			WGS84	Pycnogonida	HM	[]	[]	ANTARCTICA	Heard Island and McDonald Islands	EUROPE			23010		BAS					318007691	SOMBASE Pycnogonids																																																					
318007919	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.319+00:00	124	{}	OCCURRENCE	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-46.7166	37.95	387.5	387.5	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.319+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:33994'}]	[]	[]	[]		False			WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	EUROPE			33994		BAS					318007919	SOMBASE Pycnogonids																													ANTARCTICA																								
318008023	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.817+00:00	124	{}	OCCURRENCE	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-49.8333	69.55	150.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.817+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34783'}]	[]	[]	[]		False			WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE			34783		BAS					318008023	SOMBASE Pycnogonids																																																					
318008024	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.816+00:00	124	{}	OCCURRENCE	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-49.5916	70.05	25.0	5.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.816+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34784'}]	[]	[]	[]		False			WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE			34784		BAS					318008024	SOMBASE Pycnogonids																													ANTARCTICA																								
318008025	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.825+00:00	124	{}	OCCURRENCE	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-49.4916	69.8125	17.5	2.5	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.825+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34785'}]	[]	[]	[]		False			WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE			34785		BAS					318008025	SOMBASE Pycnogonids																													ANTARCTICA																								
318008026	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.817+00:00	124	{}	OCCURRENCE	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-49.5	70.0666	50.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.817+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34786'}]	[]	[]	[]		False			WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE			34786		BAS					318008026	SOMBASE Pycnogonids																													ANTARCTICA																								
318008027	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.818+00:00	124	{}	OCCURRENCE	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-49.4666	70.2	47.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.818+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34787'}]	[]	[]	[]		False			WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE			34787		BAS					318008027	SOMBASE Pycnogonids																													ANTARCTICA																								
318008028	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.818+00:00	124	{}	OCCURRENCE	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-66.75	62.05	219.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.818+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34788'}]	[]	[]	[]		False			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			34788		BAS					318008028	SOMBASE Pycnogonids																																																					
318008068	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.943+00:00	124	{}	OCCURRENCE	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-49.5333	70.0	72.5	36.5	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.943+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34956'}]	[]	[]	[]		False			WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE			34956		BAS					318008068	SOMBASE Pycnogonids																													ANTARCTICA																								
318008097	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.201+00:00	124	{}	OCCURRENCE	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-49.5	69.5	75.0	47.0	{'level0': {'gid': 'ATF', 'name': 'French Southern Territories'}, 'level1': {'gid': 'ATF.4_1', 'name': 'Kerguelen'}}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.201+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37274'}]	[]	[]	[]		False			WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE			37274		BAS					318008097	SOMBASE Pycnogonids																													ANTARCTICA																								
318008101	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.450+00:00	124	{}	OCCURRENCE	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-49.645	70.7283	141.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.450+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37346'}]	[]	[]	[]		False			WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE			37346		BAS					318008101	SOMBASE Pycnogonids																																																					
318008102	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.452+00:00	124	{}	OCCURRENCE	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-49.54	70.375	59.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.452+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37348'}]	[]	[]	[]		False			WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE			37348		BAS					318008102	SOMBASE Pycnogonids																													ANTARCTICA																								
318008106	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.474+00:00	124	{}	OCCURRENCE	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-53.125	71.815	120.0	20.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.474+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37392'}]	[]	[]	[]		False			WGS84	Pycnogonida	HM	[]	[]	ANTARCTICA	Heard Island and McDonald Islands	EUROPE			37392		BAS					318008106	SOMBASE Pycnogonids																																																					
318008108	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.368+00:00	124	{}	OCCURRENCE	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-65.8833	114.0166	548.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.368+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37407'}]	[]	[]	[]		False			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE			37407		BAS					318008108	SOMBASE Pycnogonids																																																					
318008125	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.163+00:00	124	{}	OCCURRENCE	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-49.8333	67.7833	450.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.163+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37660'}]	[]	[]	[]		False			WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE			37660		BAS					318008125	SOMBASE Pycnogonids																																																					
318008155	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.912+00:00	124	{}	OCCURRENCE	PRESENT	2117770	1	54	354	9477065	2013	2117630	2117770	2117770	Nymphon gracilipes Miers, 1875	Nymphon gracilipes Miers, 1875	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon gracilipes	Nymphon	gracilipes	SPECIES	ACCEPTED	NE	-46.6033	50.6683	280.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.912+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37844'}]	[]	[]	[]		False			WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE			37844		BAS					318008155	SOMBASE Pycnogonids																																																					
