key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	countryCode	gbifRegion	country	modified	rightsHolder	nomenclaturalCode	verbatimEventDate	higherClassification	sex	depth	depthAccuracy	otherCatalogNumbers	dynamicProperties	higherGeography	datasetName	georeferenceProtocol	verbatimCoordinateSystem	locationID	taxonID	stateProvince	recordNumber	occurrenceRemarks	typeStatus
1321443168	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:54.355+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117909	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta longituberculata (Turpaeva, 1955)	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	longituberculata	SPECIES	ACCEPTED	NE	8.9667	-54.0717	{}	North Atlantic Ocean	1972.0	2.0	27.0	1972-02-27	58.0	58.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:54.355+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3bb8796b5-be9d-4260-a32c-801ec90f44c1'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False		Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/3bb8796b5-be9d-4260-a32c-801ec90f44c1	urn:lsid:biocol.org:col:34871	Guiana Basin, N Of Surinam		IZ	1321443168	http://n2t.net/ark:/65665/3bb8796b5-be9d-4260-a32c-801ec90f44c1		USNM 181013	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	SR	LATIN_AMERICA	Suriname	2014-10-20T15:09:00.000+00:00			27 FEB 1972	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Austrodecidae	FEMALE	1487.0	31.0			North Atlantic Ocean	NMNH Extant Biology	unknown, from legacy	Degrees Minutes Seconds	25-293					
1319717397	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:22.611+00:00	395	{}	PRESERVED_SPECIMEN	3.0	PRESENT	2117909	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta longituberculata (Turpaeva, 1955)	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	longituberculata	SPECIES	ACCEPTED	NE	8.48	-56.075	{}	North Atlantic Ocean	1972.0	3.0	1.0	1972-03-01	61.0	61.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:22.611+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/36f37a976-c63e-4402-996d-fdff2d15f59e'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False		Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/36f37a976-c63e-4402-996d-fdff2d15f59e	urn:lsid:biocol.org:col:34871	Guiana Basin, N Of Surinam		IZ	1319717397	http://n2t.net/ark:/65665/36f37a976-c63e-4402-996d-fdff2d15f59e		USNM 181015	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	SR	LATIN_AMERICA	Suriname	2014-10-20T15:09:00.000+00:00			01 MAR 1972	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Austrodecidae	FEMALE	2847.5	5.5			North Atlantic Ocean	NMNH Extant Biology	unknown, from legacy	Degrees Minutes Seconds	25-303					
1319048240	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:07.544+00:00	395	{}	PRESERVED_SPECIMEN	7.0	PRESENT	2117909	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta longituberculata (Turpaeva, 1955)	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	longituberculata	SPECIES	ACCEPTED	NE	-52.3933	-37.6133	{}	South Atlantic Ocean	1971.0	3.0	14.0	1971-03-14	73.0	73.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'PRESUMED_SWAPPED_COORDINATE', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:07.544+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/351a2a75e-5dc4-4aae-838b-4f7d5ca747aa'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/351a2a75e-5dc4-4aae-838b-4f7d5ca747aa	urn:lsid:biocol.org:col:34871	Argentine Basin		IZ	1319048240	http://n2t.net/ark:/65665/351a2a75e-5dc4-4aae-838b-4f7d5ca747aa		USNM 181022	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	AR	LATIN_AMERICA	Argentina	2017-10-11T14:28:00.000+00:00				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Austrodecidae		3818.5	3.5			South Atlantic Ocean, Argentina	NMNH Extant Biology		Degrees Minutes Seconds	243					
1319109126	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:11.759+00:00	395	{}	PRESERVED_SPECIMEN	4.0	PRESENT	2117909	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta longituberculata (Turpaeva, 1955)	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	longituberculata	SPECIES	ACCEPTED	NE	-38.4967	-52.1517	{}	South Atlantic Ocean	1971.0	3.0	22.0	1971-03-22	81.0	81.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:11.759+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/35455b847-6001-4213-b205-3ff7495d2119'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/35455b847-6001-4213-b205-3ff7495d2119	urn:lsid:biocol.org:col:34871	Argentine Basin, Off Rio De La Plata		IZ	1319109126	http://n2t.net/ark:/65665/35455b847-6001-4213-b205-3ff7495d2119		USNM 181023	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				2014-10-20T15:09:00.000+00:00			22 MAR 1971	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Austrodecidae		4435.0	0.0			South Atlantic Ocean	NMNH Extant Biology	unknown, from legacy	Degrees Minutes Seconds	252					
1321504895	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:55.180+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117909	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta longituberculata (Turpaeva, 1955)	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	longituberculata	SPECIES	ACCEPTED	NE	-36.0867	-52.2983	{}	South Atlantic Ocean	1971.0	3.0	27.0	1971-03-27	86.0	86.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:55.180+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3be41857f-619f-42a6-8c2e-bc12de3a685d'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/3be41857f-619f-42a6-8c2e-bc12de3a685d	urn:lsid:biocol.org:col:34871	Montevideo, southeast of		IZ	1321504895	http://n2t.net/ark:/65665/3be41857f-619f-42a6-8c2e-bc12de3a685d		USNM 181024	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	UY	LATIN_AMERICA	Uruguay	2017-08-25T15:47:00.000+00:00			27 Mar 1971	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Austrodecidae	MALE	2460.0	20.0			South Atlantic Ocean, Uruguay	NMNH Extant Biology		Degrees Minutes Seconds	262					
1322562472	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:57.540+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117909	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta longituberculata (Turpaeva, 1955)	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	longituberculata	SPECIES	ACCEPTED	NE	-36.89	-53.17	{}	South Atlantic Ocean	1971.0	3.0	12.0	1971-03-12	71.0	71.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:57.540+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3ed18fd13-c2de-4892-be1a-21184bd4adab'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Woods Hole Oceanographic Institution	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	[]	[]	NORTH_AMERICA		http://n2t.net/ark:/65665/3ed18fd13-c2de-4892-be1a-21184bd4adab	urn:lsid:biocol.org:col:34871	Montevideo, SE Of		IZ	1322562472	http://n2t.net/ark:/65665/3ed18fd13-c2de-4892-be1a-21184bd4adab		USNM 181021	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	UY	LATIN_AMERICA	Uruguay	2017-08-25T15:44:00.000+00:00			12 MAR 1971	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Austrodecidae	FEMALE	2259.5	63.5			South Atlantic Ocean, Uruguay	NMNH Extant Biology	unknown, from legacy	Degrees Minutes Seconds	240					
201120773	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:48.707+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2117910	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta brevicauda Stock, 1963	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	brevicauda	SPECIES	SYNONYM	NE	-21.75	11.13	{}		1971.0	6.0	1.0	1971-06-01	152.0	152.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:48.707+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '201120773'}]	[]	[]	[]			False	PAUTOT Guy	STOCK Jan			WGS84	Pycnogonida	[]	[]	EUROPE				Golfe de Guinee, bassin de l'Angola		Biocean	201120773	201120773		21822	Ifremer				NA	AFRICA	Namibia							2992.0	0.0												
811997244	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:48.090+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2117910	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta brevicauda Stock, 1963	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	brevicauda	SPECIES	SYNONYM	NE	-21.75	11.13	{}		1971.0	6.0	1.0	1971-06-01	152.0	152.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:48.090+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811997244'}]	[]	[]	[]			False	PAUTOT Guy	STOCK Jan			WGS84	Pycnogonida	[]	[]	EUROPE				Golfe de Guinee, bassin de l'Angola		bio_dba	811997244	811997244		21822	Ifremer				NA	AFRICA	Namibia							2992.0	0.0												
201120775	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:48.684+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2117910	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta brevicauda Stock, 1963	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	brevicauda	SPECIES	SYNONYM	NE	-0.345	5.8067	{}		1971.0	7.0	1.0	1971-07-01	182.0	182.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:48.684+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '201120775'}]	[]	[]	[]			True	PAUTOT Guy	STOCK Jan			WGS84	Pycnogonida	[]	[]	EUROPE				Golfe de Guinee, bassin de l'Angola		Biocean	201120775	201120775		21893	Ifremer				ST	AFRICA	Sao Tome and Principe							3244.0	0.0												
811997246	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:48.088+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2117910	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta brevicauda Stock, 1963	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	brevicauda	SPECIES	SYNONYM	NE	-0.345	5.8067	{}		1971.0	7.0	1.0	1971-07-01	182.0	182.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:48.088+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811997246'}]	[]	[]	[]			True	PAUTOT Guy	STOCK Jan			WGS84	Pycnogonida	[]	[]	EUROPE				Golfe de Guinee, bassin de l'Angola		bio_dba	811997246	811997246		21893	Ifremer				ST	AFRICA	Sao Tome and Principe							3244.0	0.0												
3924091913	3e0e4ec9-1905-4cae-9691-c0fa79361ac3	2e72d790-2a3f-4cd8-a2e2-428c34ecee47		06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T06:27:35.248+00:00	2024-01-24T17:38:23.144+00:00	75	{}	PRESERVED_SPECIMEN		PRESENT	2117909	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta longituberculata (Turpaeva, 1955)	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	longituberculata	SPECIES	ACCEPTED	NE	-0.345	5.8067	{}		1971.0	7.0	1.0	1971-07-01	182.0	182.0	['RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-24T17:38:23.144+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'a29bd678-039a-4732-9005-884a5bcd3342'}]	[]	[]	[]			True	R.Van Syoc	D.Carrison			WGS84	Pycnogonida	[]	[]	EUROPE		a29bd678-039a-4732-9005-884a5bcd3342		Golfe de Guinee, bassin de l'Angola			3924091913	a29bd678-039a-4732-9005-884a5bcd3342							ST	AFRICA	Sao Tome and Principe																2117910				
3924091247	3e0e4ec9-1905-4cae-9691-c0fa79361ac3	2e72d790-2a3f-4cd8-a2e2-428c34ecee47		06d75b22-fc7a-42ff-a14f-65a25cd0f3ab	cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	PT	EML	2023-11-25T06:27:35.248+00:00	2024-01-24T17:38:22.978+00:00	75	{}	PRESERVED_SPECIMEN		PRESENT	2117909	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta longituberculata (Turpaeva, 1955)	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	longituberculata	SPECIES	ACCEPTED	NE	-0.345	5.8067	{}		1971.0	7.0	1.0	1971-07-01	182.0	182.0	['RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-01-24T17:38:22.978+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ac429040-e791-4c2e-8cee-78d4c516ebbc'}]	[]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e		True	J B. Wellls				WGS84	Pycnogonida	[]	[]	EUROPE		ac429040-e791-4c2e-8cee-78d4c516ebbc		Golfe de Guinee, bassin de l'Angola		ZOO	3924091247	ac429040-e791-4c2e-8cee-78d4c516ebbc		1967.8.4.150	NHMUK				ST	AFRICA	Sao Tome and Principe																2117910				
201120759	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:49.080+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2117910	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta brevicauda Stock, 1963	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	brevicauda	SPECIES	SYNONYM	NE	2.95	4.4683	{}		1971.0	8.0	1.0	1971-08-01	213.0	213.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:49.080+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '201120759'}]	[]	[]	[]			False	PAUTOT Guy	STOCK Jan			WGS84	Pycnogonida	[]	[]	EUROPE				Golfe de Guinee, bassin de l'Angola		Biocean	201120759	201120759		21440	Ifremer				NG	AFRICA	Nigeria							3547.0	0.0												
811997243	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:48.107+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2117910	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta brevicauda Stock, 1963	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	brevicauda	SPECIES	SYNONYM	NE	2.95	4.4683	{}		1971.0	8.0	1.0	1971-08-01	213.0	213.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:48.107+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811997243'}]	[]	[]	[]			False	PAUTOT Guy	STOCK Jan			WGS84	Pycnogonida	[]	[]	EUROPE				Golfe de Guinee, bassin de l'Angola		bio_dba	811997243	811997243		21440	Ifremer				NG	AFRICA	Nigeria							3547.0	0.0												
4444205522	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.803+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117910	1	54	354	9477065	6314	2117901	2117909	2117909	Pantopipetta brevicauda Stock, 1963	Pantopipetta longituberculata (Turpaeva, 1955)	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta longituberculata	Pantopipetta	brevicauda	SPECIES	SYNONYM	NE	-23.7842243	-71.0495904	{}	Pacific Ocean	1968.0	9.0	23.0	1968-09-23	267.0	267.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.803+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '4d85d7a1-e25e-465d-8972-a542df35dca6'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Kurchatov	Turpaeva, Elena	EtOH 75%	Galathea Trawl	WGS84	Pycnogonida	[]	[]	EUROPE	RV Akademik Kurchatov_cruise 4_st.240	4d85d7a1-e25e-465d-8972-a542df35dca6	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	East Pacific	240	OBFc	4444205522	4d85d7a1-e25e-465d-8972-a542df35dca6	4300.0 m	INV0002743	IORAS	IORAS	cruise 4	fd699988-ab5d-4737-9443-9085cea191d2	CL	LATIN_AMERICA	Chile																				
