key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	scientificNameID	institutionID	verbatimEventDate	footprintWKT	fieldNumber	language	gbifID	occurrenceID	type	catalogNumber	institutionCode	sex	occurrenceRemarks	modified	datasetID	recordedBy	locality	collectionCode	bibliographicCitation	individualCount	waterBody	collectionKey	verbatimDepth	ownerInstitutionCode	collectionID	island	verbatimLocality	higherGeography	datasetName	georeferenceProtocol	verbatimCoordinateSystem	locationID	higherClassification	typeStatus
318005423	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.563+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-72.3	170.4333		144.5	1.5		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.563+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22127'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005423			22127	BAS							SOMBASE Pycnogonids																
318005424	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.566+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-54.5	158.9833		118.0	6.0	OCEANIA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.566+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22128'}]	[]	[]	[]		False				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE									318005424			22128	BAS							SOMBASE Pycnogonids																
318005425	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.566+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-72.0833	172.1333		350.0	2.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.566+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22129'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005425			22129	BAS							SOMBASE Pycnogonids																
318005426	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.584+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-56.705	-27.0066		107.0	14.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.584+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22130'}]	[]	[]	[]		False				WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE									318005426			22130	BAS							SOMBASE Pycnogonids																
318005427	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.588+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-56.6766	-27.0133		423.0	63.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.588+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22131'}]	[]	[]	[]		False				WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE									318005427			22131	BAS							SOMBASE Pycnogonids																
318005428	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.587+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-56.7366	-26.9733		338.5	36.5		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.587+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22132'}]	[]	[]	[]		False				WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE									318005428			22132	BAS							SOMBASE Pycnogonids																
318005429	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.586+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-56.3966	-27.41		195.5	34.5		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.586+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22133'}]	[]	[]	[]		False				WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE									318005429			22133	BAS							SOMBASE Pycnogonids																
318005430	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.586+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-56.2666	-27.5		257.5	49.5		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.586+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22134'}]	[]	[]	[]		False				WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE									318005430			22134	BAS							SOMBASE Pycnogonids																
318005431	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.589+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-56.2	-27.3983		208.5	29.5		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.589+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22135'}]	[]	[]	[]		False				WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE									318005431			22135	BAS							SOMBASE Pycnogonids																
318005432	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.589+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-56.26	-27.5833		132.5	22.5	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.589+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22136'}]	[]	[]	[]		False				WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE									318005432			22136	BAS							SOMBASE Pycnogonids																
318005433	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.587+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-56.3366	-27.5066		131.5	9.5		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.587+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22137'}]	[]	[]	[]		False				WGS84	Pycnogonida	GS	[]	[]	ANTARCTICA	South Georgia and the South Sandwich Islands	EUROPE									318005433			22137	BAS							SOMBASE Pycnogonids																
318005434	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.589+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-54.55	-77.85		4073.0	0.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.589+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22138'}]	[]	[]	[]		False				WGS84	Pycnogonida	CL	[]	[]	LATIN_AMERICA	Chile	EUROPE									318005434			22138	BAS							SOMBASE Pycnogonids																
318005435	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.589+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-63.6666	-64.1333		240.0	0.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.589+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22139'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005435			22139	BAS							SOMBASE Pycnogonids																
318005436	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.575+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-63.425	-62.25		121.5	2.5		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.575+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22140'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005436			22140	BAS							SOMBASE Pycnogonids																
318005437	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.576+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-54.8333	-63.9883		206.5	1.5	SOUTH_AMERICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.576+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22141'}]	[]	[]	[]		False				WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	EUROPE									318005437			22141	BAS							SOMBASE Pycnogonids																
318005438	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.580+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-64.78	-64.0883		67.5	13.5	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.580+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22142'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005438			22142	BAS							SOMBASE Pycnogonids																
318005439	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.580+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-64.805	-64.0666		67.5	7.5	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.580+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22143'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005439			22143	BAS							SOMBASE Pycnogonids																
318005440	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.576+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-62.2783	-58.5666		56.0	18.0	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.576+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22144'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005440			22144	BAS							SOMBASE Pycnogonids																
318005441	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.578+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-64.79	-64.115		129.5	35.5		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.578+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22145'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005441			22145	BAS							SOMBASE Pycnogonids																
318005442	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.579+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-64.7916	-64.1266		76.0	0.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.579+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22146'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005442			22146	BAS							SOMBASE Pycnogonids																
318005443	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.581+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-64.795	-64.1177		100.0	0.0		{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.581+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22147'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005443			22147	BAS							SOMBASE Pycnogonids																
318005444	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.579+00:00	124		{}	OCCURRENCE	PRESENT	2118517	1	54	354	9477065	6313	2118496	2118517	2118517	Cilunculus cactoides Fry & Hedgpeth, 1969	Cilunculus cactoides Fry & Hedgpeth, 1969	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus cactoides	Cilunculus	cactoides	SPECIES	ACCEPTED	NE	-64.7844	-64.12		100.5	9.5	ANTARCTICA	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.579+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22148'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005444			22148	BAS							SOMBASE Pycnogonids																
