key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	depthAccuracy	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionID	verbatimEventDate	institutionCode	locality	gbifID	collectionCode	occurrenceID	higherClassification	collectionID	typeStatus	sex	decimalLatitude	decimalLongitude	continent	geodeticDatum	georeferenceProtocol	verbatimCoordinateSystem	locationID
1322617996	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:20.828+00:00	395	{}	PRESERVED_SPECIMEN	6	PRESENT	2117329	1	54	354	9477065	6316	2117290	2117329	2117329	Anoplodactylus shimodaensis Nakamura & Child, 1982	Anoplodactylus shimodaensis Nakamura & Child, 1982	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus shimodaensis	Anoplodactylus	shimodaensis	SPECIES	ACCEPTED	NE	30.0	0.0		{}	North Pacific Ocean	North Pacific Ocean, Japan	1970	5	22	1970-05-22	142	142	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:17:00.000+00:00	2024-07-02T12:38:20.828+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3ef8f15d9-891e-42ac-8cda-c26296218ea5'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	K. Nakamura	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3ef8f15d9-891e-42ac-8cda-c26296218ea5	USNM 184562	urn:lsid:biocol.org:col:34871	22 MAY 1970	USNM	Honshu Island, Ise, Sagami Bay, Off Kisami	1322617996	IZ	http://n2t.net/ark:/65665/3ef8f15d9-891e-42ac-8cda-c26296218ea5	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	PARATYPE								
1319147808	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:48.218+00:00	395	{}	PRESERVED_SPECIMEN	14	PRESENT	2117329	1	54	354	9477065	6316	2117290	2117329	2117329	Anoplodactylus shimodaensis Nakamura & Child, 1982	Anoplodactylus shimodaensis Nakamura & Child, 1982	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus shimodaensis	Anoplodactylus	shimodaensis	SPECIES	ACCEPTED	NE	11.0	4.0	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1970	6	13	1970-06-13	164	164	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:52:00.000+00:00	2024-07-02T12:37:48.218+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3560c6a20-15d8-4b71-8709-293459bc9fef'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	K. Nakamura	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3560c6a20-15d8-4b71-8709-293459bc9fef	USNM 195221	urn:lsid:biocol.org:col:34871	13 JUN 1970	USNM	Honshu Island, Sagami Bay,Nabeta Bay	1319147808	IZ	http://n2t.net/ark:/65665/3560c6a20-15d8-4b71-8709-293459bc9fef	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6									
1317243744	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:44.925+00:00	395	{}	PRESERVED_SPECIMEN	5	PRESENT	2117329	1	54	354	9477065	6316	2117290	2117329	2117329	Anoplodactylus shimodaensis Nakamura & Child, 1982	Anoplodactylus shimodaensis Nakamura & Child, 1982	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus shimodaensis	Anoplodactylus	shimodaensis	SPECIES	ACCEPTED	NE	11.0	4.0	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1970	7	10	1970-07-10	191	191	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:52:00.000+00:00	2024-07-02T12:36:44.925+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/301d2b386-02e8-4626-9e92-35369c6de811'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	K. Nakamura	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/301d2b386-02e8-4626-9e92-35369c6de811	USNM 195222	urn:lsid:biocol.org:col:34871	10 JUL 1970	USNM	Honshu Island, Sagami Bay,Nabeta Bay	1317243744	IZ	http://n2t.net/ark:/65665/301d2b386-02e8-4626-9e92-35369c6de811	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6									
1319100524	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:06.035+00:00	395	{}	PRESERVED_SPECIMEN	4	PRESENT	2117329	1	54	354	9477065	6316	2117290	2117329	2117329	Anoplodactylus shimodaensis Nakamura & Child, 1982	Anoplodactylus shimodaensis Nakamura & Child, 1982	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus shimodaensis	Anoplodactylus	shimodaensis	SPECIES	ACCEPTED	NE	11.0	4.0	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1970	8	13	1970-08-13	225	225	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:52:00.000+00:00	2024-07-02T12:39:06.035+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/353f41aff-c26b-4f3c-aac2-67f976017454'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	K. Nakamura	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/353f41aff-c26b-4f3c-aac2-67f976017454	USNM 195223	urn:lsid:biocol.org:col:34871	13 AUG 1970	USNM	Honshu Island, Sagami Bay,Nabeta Bay	1319100524	IZ	http://n2t.net/ark:/65665/353f41aff-c26b-4f3c-aac2-67f976017454	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6									
1318584075	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:18.029+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	2117329	1	54	354	9477065	6316	2117290	2117329	2117329	Anoplodactylus shimodaensis Nakamura & Child, 1982	Anoplodactylus shimodaensis Nakamura & Child, 1982	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus shimodaensis	Anoplodactylus	shimodaensis	SPECIES	ACCEPTED	NE	11.0	4.0	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1970	10	2	1970-10-02	275	275	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:52:00.000+00:00	2024-07-02T12:37:18.029+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/33d1b8e03-f82e-4a1f-ae64-ead702c7b53a'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	K. Nakamura	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/33d1b8e03-f82e-4a1f-ae64-ead702c7b53a	USNM 195224	urn:lsid:biocol.org:col:34871	02 OCT 1970	USNM	Honshu Island, Sagami Bay,Nabeta Bay	1318584075	IZ	http://n2t.net/ark:/65665/33d1b8e03-f82e-4a1f-ae64-ead702c7b53a	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		FEMALE							
1318689008	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:19.825+00:00	395	{}	PRESERVED_SPECIMEN	13	PRESENT	2117329	1	54	354	9477065	6316	2117290	2117329	2117329	Anoplodactylus shimodaensis Nakamura & Child, 1982	Anoplodactylus shimodaensis Nakamura & Child, 1982	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus shimodaensis	Anoplodactylus	shimodaensis	SPECIES	ACCEPTED	NE	11.0	4.0	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1970	10	30	1970-10-30	303	303	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:52:00.000+00:00	2024-07-02T12:37:19.825+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/341c00d3d-987c-4e5c-8737-7a9600c43370'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	K. Nakamura	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/341c00d3d-987c-4e5c-8737-7a9600c43370	USNM 195225	urn:lsid:biocol.org:col:34871	30 OCT 1970	USNM	Honshu Island, Sagami Bay,Nabeta Bay	1318689008	IZ	http://n2t.net/ark:/65665/341c00d3d-987c-4e5c-8737-7a9600c43370	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6									
1321825787	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:22.934+00:00	395	{}	PRESERVED_SPECIMEN	12	PRESENT	2117329	1	54	354	9477065	6316	2117290	2117329	2117329	Anoplodactylus shimodaensis Nakamura & Child, 1982	Anoplodactylus shimodaensis Nakamura & Child, 1982	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus shimodaensis	Anoplodactylus	shimodaensis	SPECIES	ACCEPTED	NE	11.0	4.0	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1970	12	22	1970-12-22	356	356	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:52:00.000+00:00	2024-07-02T12:39:22.934+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3cc7fe717-cea8-435d-8ae3-74b0edbd06c7'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	K. Nakamura	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3cc7fe717-cea8-435d-8ae3-74b0edbd06c7	USNM 195226	urn:lsid:biocol.org:col:34871	22 DEC 1970	USNM	Honshu Island, Sagami Bay,Nabeta Bay	1321825787	IZ	http://n2t.net/ark:/65665/3cc7fe717-cea8-435d-8ae3-74b0edbd06c7	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6									
1317885215	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:30.415+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	2117329	1	54	354	9477065	6316	2117290	2117329	2117329	Anoplodactylus shimodaensis Nakamura & Child, 1982	Anoplodactylus shimodaensis Nakamura & Child, 1982	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus shimodaensis	Anoplodactylus	shimodaensis	SPECIES	ACCEPTED	NE	38.5	1.5	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1969	7	18	1969-07-18	199	199	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:52:00.000+00:00	2024-07-02T12:38:30.415+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/31e335e58-190f-4037-8267-a4314e3daf15'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/31e335e58-190f-4037-8267-a4314e3daf15	USNM 195218	urn:lsid:biocol.org:col:34871	18 JUL 1969	USNM	Honshu Island, Sagami Bay	1317885215	IZ	http://n2t.net/ark:/65665/31e335e58-190f-4037-8267-a4314e3daf15	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		FEMALE	34.6367	138.94	ASIA	WGS84	unknown, from legacy	Degrees Minutes Seconds	KT69-12-24
1317312036	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:46.176+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	2117329	1	54	354	9477065	6316	2117290	2117329	2117329	Anoplodactylus shimodaensis Nakamura & Child, 1982	Anoplodactylus shimodaensis Nakamura & Child, 1982	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus shimodaensis	Anoplodactylus	shimodaensis	SPECIES	ACCEPTED	NE	11.0	4.0	Shizuoka	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1969	9	12	1969-09-12	255	255	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:52:00.000+00:00	2024-07-02T12:36:46.176+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/304d93f8a-4e10-47bc-a270-4fd7648f0e8d'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	K. Nakamura	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/304d93f8a-4e10-47bc-a270-4fd7648f0e8d	USNM 195219	urn:lsid:biocol.org:col:34871	12 SEP 1969	USNM	Honshu Island, Sagami Bay,Nabeta Bay	1317312036	IZ	http://n2t.net/ark:/65665/304d93f8a-4e10-47bc-a270-4fd7648f0e8d	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		FEMALE							
1317900909	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:08.355+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	2117329	1	54	354	9477065	6316	2117290	2117329	2117329	Anoplodactylus shimodaensis Nakamura & Child, 1982	Anoplodactylus shimodaensis Nakamura & Child, 1982	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus shimodaensis	Anoplodactylus	shimodaensis	SPECIES	ACCEPTED	NE	11.0	4.0		{}	North Pacific Ocean	North Pacific Ocean, Japan	1969	10	3	1969-10-03	276	276	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:17:00.000+00:00	2024-07-02T12:37:08.355+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/31ee2df0a-15d9-42e5-a3b5-d7ce073cc8a6'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	K. Nakamura	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/31ee2df0a-15d9-42e5-a3b5-d7ce073cc8a6	USNM 184561	urn:lsid:biocol.org:col:34871	03 OCT 1969	USNM	Honshu Island, Ise, Sagami, Nabeta Bay	1317900909	IZ	http://n2t.net/ark:/65665/31ee2df0a-15d9-42e5-a3b5-d7ce073cc8a6	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	PARATYPE	MALE	34.6583	138.944	ASIA	WGS84	unknown, from legacy	Degrees Minutes Seconds	
