key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	gbifID	collectionCode	occurrenceID	collectionID	individualCount	sex	depth	depthAccuracy	waterBody	higherGeography	modified	institutionKey	collectionKey	datasetName	recordedBy	identifiedBy	preparations	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	institutionCode	locationID	higherClassification	fieldNumber	habitat	lifeStage	verbatimDepth	georeferenceRemarks	stateProvince	county	rightsHolder	nomenclaturalCode	dateIdentified	recordNumber	language	type	bibliographicCitation	coordinateUncertaintyInMeters	distanceFromCentroidInMeters	georeferencedBy	typeStatus	references	datasetID	dynamicProperties	associatedReferences	taxonRemarks	vernacularName	georeferencedDate	disposition	previousIdentifications	ownerInstitutionCode	occurrenceRemarks	accessRights	georeferenceSources	originalNameUsage	identificationVerificationStatus	http://unknown.org/orders	nameAccordingTo	taxonID	http://unknown.org/language
1321304493	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:18.487+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118185	1	54	354	9477065	6313	2118169	2118185	2118185	Ammothella rugulosa Verrill, 1900	Ammothella rugulosa Verrill, 1900	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella rugulosa	Ammothella	rugulosa	SPECIES	ACCEPTED	NE	16.783	-88.0667	NORTH_AMERICA	{}	1976.0	1.0	17.0	1976-01-17	17.0	17.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:18.487+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b56cda86-56bc-4790-a43e-bfc523fa64a0'}]	[]	[]	[]	False	WGS84	Pycnogonida	BZ	[]	[]	LATIN_AMERICA	Belize	NORTH_AMERICA		http://n2t.net/ark:/65665/3b56cda86-56bc-4790-a43e-bfc523fa64a0	USNM 171065		1321304493	IZ	http://n2t.net/ark:/65665/3b56cda86-56bc-4790-a43e-bfc523fa64a0	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0	MALE			North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Belize	2016-09-30T11:16:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	B. Kensley	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	17 JAN 1976	Alexandria Digital Library Gazetteer	Carrie Bow Cay, Coral Rubble	Decimal degrees	USNM	17.1.76	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae					Coral Rubble																																
1320194402	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:45.081+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118185	1	54	354	9477065	6313	2118169	2118185	2118185	Ammothella rugulosa Verrill, 1900	Ammothella rugulosa Verrill, 1900	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella rugulosa	Ammothella	rugulosa	SPECIES	ACCEPTED	NE	9.4	-79.87	NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1973.0	2.0	16.0	1973-02-16	47.0	47.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:45.081+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/384564250-3e32-4433-8a55-0f1c4778bce3'}]	[]	[]	[]	False	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/384564250-3e32-4433-8a55-0f1c4778bce3	USNM 172005		1320194402	IZ	http://n2t.net/ark:/65665/384564250-3e32-4433-8a55-0f1c4778bce3	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	6.0	FEMALE	8.0	0.0	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:19:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	16 FEB 1973		Galeta Island, Set Plate		USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae						Canal Zone																															
1317996878	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:06.528+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118185	1	54	354	9477065	6313	2118169	2118185	2118185	Ammothella rugulosa Verrill, 1900	Ammothella rugulosa Verrill, 1900	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella rugulosa	Ammothella	rugulosa	SPECIES	ACCEPTED	NE	9.4	-79.87	NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1973.0	3.0	22.0	1973-03-22	81.0	81.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:06.528+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/32322679b-5c4e-4077-afe8-89abe2b7ae12'}]	[]	[]	[]	False	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/32322679b-5c4e-4077-afe8-89abe2b7ae12	USNM 172022		1317996878	IZ	http://n2t.net/ark:/65665/32322679b-5c4e-4077-afe8-89abe2b7ae12	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0	MALE			North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:23:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	22 MAR 1973		Galeta Island, Reef Flat		USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae				Intertidal		Canal Zone																															
1320592237	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:32.923+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118185	1	54	354	9477065	6313	2118169	2118185	2118185	Ammothella rugulosa Verrill, 1900	Ammothella rugulosa Verrill, 1900	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella rugulosa	Ammothella	rugulosa	SPECIES	ACCEPTED	NE	9.4	-79.87	NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1973.0	4.0	8.0	1973-04-08	98.0	98.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:32.923+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/395f29e7c-4a0c-411d-b9f9-fe3537cacf51'}]	[]	[]	[]	False	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/395f29e7c-4a0c-411d-b9f9-fe3537cacf51	USNM 172019		1320592237	IZ	http://n2t.net/ark:/65665/395f29e7c-4a0c-411d-b9f9-fe3537cacf51	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0				North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:21:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	08 APR 1973		Galeta Island, Reef Flats		USNM	23	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae			Juvenile	Intertidal		Canal Zone																															
1321633057	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:56.341+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118185	1	54	354	9477065	6313	2118169	2118185	2118185	Ammothella rugulosa Verrill, 1900	Ammothella rugulosa Verrill, 1900	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella rugulosa	Ammothella	rugulosa	SPECIES	ACCEPTED	NE	9.4	-79.87	NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1973.0	4.0	22.0	1973-04-22	112.0	112.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:56.341+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c3ee32d2-e422-4bcf-933a-43e82181071e'}]	[]	[]	[]	False	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/3c3ee32d2-e422-4bcf-933a-43e82181071e	USNM 172020		1321633057	IZ	http://n2t.net/ark:/65665/3c3ee32d2-e422-4bcf-933a-43e82181071e	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	2.0				North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:21:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	22 APR 1973		Galeta Island, Reef Flat By Lab		USNM	24	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae				Intertidal		Canal Zone																															
1320333266	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:12.891+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118185	1	54	354	9477065	6313	2118169	2118185	2118185	Ammothella rugulosa Verrill, 1900	Ammothella rugulosa Verrill, 1900	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella rugulosa	Ammothella	rugulosa	SPECIES	ACCEPTED	NE				{}	1973.0	6.0	28.0	1973-06-28	179.0	179.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:12.891+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/38a7eda52-bc5b-48ed-8980-a192865ba33a'}]	[]	[]	[]	False		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/38a7eda52-bc5b-48ed-8980-a192865ba33a	USNM 228637		1320333266	IZ	http://n2t.net/ark:/65665/38a7eda52-bc5b-48ed-8980-a192865ba33a	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0				North Atlantic Ocean, Gulf of Mexico	North Atlantic Ocean, Gulf of Mexico, United States, Texas	2014-10-21T09:09:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Chaney	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	28 JUN 1973		Port Aransas, S Jetty, Channel Side		USNM		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		On rocks.	Juvenile			Texas																															
1317421297	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:55.666+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118185	1	54	354	9477065	6313	2118169	2118185	2118185	Ammothella rugulosa Verrill, 1900	Ammothella rugulosa Verrill, 1900	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella rugulosa	Ammothella	rugulosa	SPECIES	ACCEPTED	NE	9.4	-79.87	NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	2.0	16.0	1972-02-16	47.0	47.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:55.666+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/309af54c1-050c-4813-882d-f41ad67e376f'}]	[]	[]	[]	False	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/309af54c1-050c-4813-882d-f41ad67e376f	USNM 172010		1317421297	IZ	http://n2t.net/ark:/65665/309af54c1-050c-4813-882d-f41ad67e376f	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0				North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-10-26T15:08:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	16 FEB 1972		Galeta Island, Reef Flat		USNM	15 A-B	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae			Juvenile	Intertidal		Canal Zone																															
1318201106	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:10.595+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118185	1	54	354	9477065	6313	2118169	2118185	2118185	Ammothella rugulosa Verrill, 1900	Ammothella rugulosa Verrill, 1900	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella rugulosa	Ammothella	rugulosa	SPECIES	ACCEPTED	NE	9.4	-79.87	NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	2.0	14.0	1972-02-14	45.0	45.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:10.595+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/32c2be02d-863d-4771-95ea-393cdfbb0c82'}]	[]	[]	[]	False	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/32c2be02d-863d-4771-95ea-393cdfbb0c82	USNM 172008		1318201106	IZ	http://n2t.net/ark:/65665/32c2be02d-863d-4771-95ea-393cdfbb0c82	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0				North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:23:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	14 FEB 1972		Galeta Island, Reef Flat		USNM	14 A-B	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae			Juvenile	Intertidal		Canal Zone																															
1319866339	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:34.860+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118185	1	54	354	9477065	6313	2118169	2118185	2118185	Ammothella rugulosa Verrill, 1900	Ammothella rugulosa Verrill, 1900	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella rugulosa	Ammothella	rugulosa	SPECIES	ACCEPTED	NE	9.4	-79.87	NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	2.0	14.0	1972-02-14	45.0	45.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:34.860+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/375d53939-74fc-4aa2-a14d-553b3dd4abd3'}]	[]	[]	[]	False	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/375d53939-74fc-4aa2-a14d-553b3dd4abd3	USNM 172009		1319866339	IZ	http://n2t.net/ark:/65665/375d53939-74fc-4aa2-a14d-553b3dd4abd3	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0	FEMALE			North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-10-26T15:05:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	14 FEB 1972		Galeta Island, Reef Flat		USNM	14 A-B	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae				Intertidal		Canal Zone																															
1319094190	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:08.092+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118185	1	54	354	9477065	6313	2118169	2118185	2118185	Ammothella rugulosa Verrill, 1900	Ammothella rugulosa Verrill, 1900	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella rugulosa	Ammothella	rugulosa	SPECIES	ACCEPTED	NE	9.4	-79.87	NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1972.0	3.0	17.0	1972-03-17	77.0	77.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:08.092+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/353ac1afa-9eba-4ff7-813a-61c39a12370a'}]	[]	[]	[]	False	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA		http://n2t.net/ark:/65665/353ac1afa-9eba-4ff7-813a-61c39a12370a	USNM 172011		1319094190	IZ	http://n2t.net/ark:/65665/353ac1afa-9eba-4ff7-813a-61c39a12370a	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	1.0	FEMALE			North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	2016-09-30T11:23:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Smithsonian Tropical Research Institute	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	17 MAR 1972		Galeta Island, Reef Flat By Lab		USNM	1B-30L	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae				Intertidal		Canal Zone																															
