key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	eventTime	locality	fieldNumber	gbifID	collectionCode	occurrenceID	networkKeys	individualCount	infraspecificEpithet	collectionKey	recordedBy	identifiedBy	preparations	institutionID	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	elevation	modified	organismQuantity	organismQuantityType	datasetID	continent	occurrenceRemarks	coordinateUncertaintyInMeters	stateProvince	habitat	county	otherCatalogNumbers	georeferenceRemarks	verbatimIdentification	type	dynamicProperties	higherClassification	island	rightsHolder	nomenclaturalCode	verbatimEventDate	higherGeography	typeStatus	islandGroup
2423570049	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:23.049+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	77.688004	83.083	1150.0		{}		1934.0	8.0	28.0	1934-08-28	240.0	240.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:23.049+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '10009'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			10009		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423570049	2006B3	10009	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Vagin														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423570265	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.381+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	79.266998	80.516998	800.0		{}		1934.0	8.0	1.0	1934-08-01	213.0	213.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.381+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9876'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			9876		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423570265	2006B3	9876	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Vagin														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423567865	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.391+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	79.012001	83.199997	1150.0		{}		1934.0	8.0	2.0	1934-08-02	214.0	214.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.391+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9886'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			9886		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423567865	2006B3	9886	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Vagin														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423570324	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.399+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	79.025002	84.5	1980.0		{}		1934.0	8.0	2.0	1934-08-02	214.0	214.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.399+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9891'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			9891		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423570324	2006B3	9891	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Vagin														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423570116	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.397+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	79.053001	85.800003	560.0		{}		1934.0	8.0	3.0	1934-08-03	215.0	215.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.397+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9896'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			9896		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423570116	2006B3	9896	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Vagin														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423570242	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.467+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	78.897003	82.175003	870.0		{}		1934.0	8.0	30.0	1934-08-30	242.0	242.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.467+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9917'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			9917		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423570242	2006B3	9917	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Vagin														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423569358	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.470+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	78.922997	76.967003	1150.0		{}		1934.0	8.0	8.0	1934-08-08	220.0	220.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.470+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9922'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			9922		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423569358	2006B3	9922	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Vagin														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423569452	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.471+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	78.945	75.083	2770.0		{}		1934.0	8.0	8.0	1934-08-08	220.0	220.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.471+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9925'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			9925		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423569452	2006B3	9925	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Vagin														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423569340	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.477+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	79.642998	74.699997	490.0		{}		1934.0	8.0	17.0	1934-08-17	229.0	229.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.477+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9939'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			9939		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423569340	2006B3	9939	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Vagin														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423568706	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.484+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	79.949997	75.050003	1590.0		{}		1934.0	8.0	18.0	1934-08-18	230.0	230.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.484+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9946'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			9946		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423568706	2006B3	9946	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Vagin														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423569568	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.480+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	80.306999	73.333	2870.0		{}		1934.0	8.0	18.0	1934-08-18	230.0	230.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.480+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9950'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			9950		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423569568	2006B3	9950	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Vagin														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423568968	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:24.496+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	79.327003	74.233002	3800.0		{}		1934.0	8.0	22.0	1934-08-22	234.0	234.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:24.496+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '9971'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			9971		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423568968	2006B3	9971	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Vagin														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423569711	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:23.256+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	77.483002	83.833	570.0		{}		1934.0	9.0	3.0	1934-09-03	246.0	246.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:23.256+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '10041'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			10041		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423569711	2006B3	10041	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Vagin														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423570182	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:23.245+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	76.883003	88.667	460.0		{}		1934.0	9.0	5.0	1934-09-05	248.0	248.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:23.245+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '10062'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			10062		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423570182	2006B3	10062	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Vagin														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423568651	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:23.239+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	76.362	86.217003	390.0		{}		1934.0	9.0	8.0	1934-09-08	251.0	251.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:23.239+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '10082'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			10082		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423568651	2006B3	10082	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Vagin														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423569874	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:23.240+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	76.412003	84.567001	510.0		{}		1934.0	9.0	8.0	1934-09-08	251.0	251.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:23.240+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '10086'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			10086		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423569874	2006B3	10086	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Vagin														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423569133	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:23.208+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	75.330002	80.208	460.0		{}		1934.0	9.0	10.0	1934-09-10	253.0	253.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:23.208+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '10116'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			10116		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423569133	2006B3	10116	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Vagin														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423567864	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:23.469+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	76.046997	87.567001	420.0		{}		1934.0	9.0	19.0	1934-09-19	262.0	262.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:23.469+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '10179'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			10179		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423567864	2006B3	10179	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Vagin														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423569299	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:23.471+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	75.952003	83.432999	550.0		{}		1934.0	9.0	19.0	1934-09-19	262.0	262.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:23.471+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '10182'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			10182		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423569299	2006B3	10182	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Vagin														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
2423569414	5a0e9dc9-d2b0-489e-91b6-c1e2aca0d62c	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-22T11:53:05.680+00:00	2024-07-22T12:00:23.465+00:00	334	{}	HUMAN_OBSERVATION	PRESENT	4338518	1	54	354	9477065	2013	2117630	4338518	4338518	Nymphon helleri Bohm, 1879	Nymphon helleri Bohm, 1879	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon helleri	Nymphon	helleri	SPECIES	ACCEPTED	NE	75.910004	77.650002	590.0		{}		1934.0	9.0	21.0	1934-09-21	264.0	264.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-07-22T12:00:23.465+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '10202'}]	[]	[]	[]		False			WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			10202		urn:lsid:marinespecies.org:taxname:239642	ArcOD					2423569414	2006B3	10202	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']				Vagin														original taxonomy Nymphom stroemi gracilipes;;239642;Sedov																	
