key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	identifiedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	scientificNameID	footprintWKT	locality	fieldNumber	collectionCode	gbifID	language	occurrenceID	taxonRemarks	catalogNumber	institutionCode	occurrenceRemarks	bibliographicCitation	institutionKey	collectionKey	recordedBy	preparations	eventID	institutionID	verbatimDepth	ownerInstitutionCode	parentEventID	collectionID	datasetID	continent	recordNumber	datasetName	locationID	sex	otherCatalogNumbers	dynamicProperties	higherClassification	lifeStage	higherGeography	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	typeStatus	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	nameAccordingTo	taxonID	http://unknown.org/orders
318009723	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.898+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-43.2166	-97.7166		162.0	16.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.898+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23937'}]	[]	[]	[]	False			WGS84	Pycnogonida		[]	[]			EUROPE						SOMBASE Pycnogonids	318009723				23937	BAS																																			
318009724	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.898+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-46.1833	-84.1833		298.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.898+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23938'}]	[]	[]	[]	False			WGS84	Pycnogonida		[]	[]			EUROPE						SOMBASE Pycnogonids	318009724				23938	BAS																																			
318009725	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.897+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-71.2833	171.55		686.5	27.5	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.897+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23939'}]	[]	[]	[]	False			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318009725				23939	BAS																																			
318009726	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.902+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-72.05	172.6333		346.0	2.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.902+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23940'}]	[]	[]	[]	False			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318009726				23940	BAS																																			
318009727	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.901+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-72.0833	172.1333		350.0	2.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.901+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23941'}]	[]	[]	[]	False			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318009727				23941	BAS																																			
318009728	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.901+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-72.3	177.5833		2007.5	2.5	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.901+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23942'}]	[]	[]	[]	False			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318009728				23942	BAS																																			
318009729	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.907+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-75.05	-176.6166		801.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.907+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23943'}]	[]	[]	[]	False			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318009729				23943	BAS																																			
318009730	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.904+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-75.8333	-173.1333		468.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.904+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23944'}]	[]	[]	[]	False			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318009730				23944	BAS																																			
318009731	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.904+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-49.65	178.9166		116.5	7.5	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.904+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23945'}]	[]	[]	[]	False			WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE						SOMBASE Pycnogonids	318009731				23945	BAS																																			
318009732	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.903+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-63.425	-62.25		121.5	2.5	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.903+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23946'}]	[]	[]	[]	False			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318009732				23946	BAS																																			
318009733	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.874+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-53.1	-67.0666		86.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.874+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23947'}]	[]	[]	[]	False			WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	EUROPE						SOMBASE Pycnogonids	318009733				23947	BAS																																			
318009734	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.875+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-54.5666	-64.1666		73.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.875+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23948'}]	[]	[]	[]	False			WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	EUROPE						SOMBASE Pycnogonids	318009734				23948	BAS																																			
318009735	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.870+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-54.6166	-64.0		87.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.870+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23949'}]	[]	[]	[]	False			WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	EUROPE						SOMBASE Pycnogonids	318009735				23949	BAS																																			
318009736	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.894+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-54.55	-64.0		84.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.894+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23950'}]	[]	[]	[]	False			WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	EUROPE						SOMBASE Pycnogonids	318009736				23950	BAS																																			
318009737	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.894+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-54.5666	-65.8333		118.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.894+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23951'}]	[]	[]	[]	False			WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	EUROPE						SOMBASE Pycnogonids	318009737				23951	BAS																																			
318009738	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.892+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-54.65	-63.8333		136.0	1.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.892+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23952'}]	[]	[]	[]	False			WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	EUROPE						SOMBASE Pycnogonids	318009738				23952	BAS																																			
318009739	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.891+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-54.9166	-64.0		837.0	66.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.891+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23953'}]	[]	[]	[]	False			WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	EUROPE						SOMBASE Pycnogonids	318009739				23953	BAS																																			
318009740	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.897+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-54.9266	-64.3633		330.5	27.5	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.897+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23954'}]	[]	[]	[]	False			WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	EUROPE						SOMBASE Pycnogonids	318009740				23954	BAS																																			
318009741	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.904+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-54.9983	-64.8333		493.0	55.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.904+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23955'}]	[]	[]	[]	False			WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	EUROPE						SOMBASE Pycnogonids	318009741				23955	BAS																																			
318009742	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.898+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-54.5666	-64.5		74.5	1.5	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.898+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23956'}]	[]	[]	[]	False			WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	EUROPE						SOMBASE Pycnogonids	318009742				23956	BAS																																			
318009743	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:20.894+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-54.6466	-64.5		60.0	0.0	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:20.894+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23957'}]	[]	[]	[]	False			WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	EUROPE						SOMBASE Pycnogonids	318009743				23957	BAS																																			
318009744	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.402+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-62.2083	-58.94		0.5	0.5	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:21.402+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23958'}]	[]	[]	[]	False			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318009744				23958	BAS														ANTARCTICA																					
318009745	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.401+00:00	124	{}	OCCURRENCE		PRESENT	2117969	1	54	354	9477065	2015	2117960	2117969	2117969	Rhynchothorax australis Hodgson, 1907	Rhynchothorax australis Hodgson, 1907	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax australis	Rhynchothorax	australis	SPECIES	ACCEPTED	NE		-64.79	-64.115		129.5	35.5	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:21.401+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:23959'}]	[]	[]	[]	False			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318009745				23959	BAS																																			
