key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	http://unknown.org/nick	verbatimEventDate	verbatimLocality	collectionCode	gbifID	occurrenceID	taxonID	catalogNumber	institutionCode	eventTime	http://unknown.org/captive	identificationID	networkKeys	individualCount	coordinatePrecision	depth	institutionKey	otherCatalogNumbers	preparations	samplingProtocol	eventID	http://unknown.org/taxonRankID	type	taxonConceptID	http://unknown.org/species	waterBody	distanceFromCentroidInMeters	acceptedNameUsage	dynamicProperties	locationRemarks	nameAccordingTo	sex	nomenclaturalCode	institutionID	locality	higherClassification	higherGeography	collectionKey	collectionID	typeStatus
500793837	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:30.082+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE	2002-01-01T00:00:00	-32.01667	115.5		OCEANIA	Western Australia	{}	1986.0	10.0	11.0	1986-10-11	284.0	284.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-02T17:15:30.082+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f697c6b9-2724-48fa-b13a-ef89fa808c51'}]	[]	[]	[]	False		Slack-Smith, S.M.	Arango, C.P.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		f697c6b9-2724-48fa-b13a-ef89fa808c51				ARACH	500793837	f697c6b9-2724-48fa-b13a-ef89fa808c51		40562	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	99/3088	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Rottnest Island, off S. shore										
500769307	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:19.413+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE	1995-01-01T00:00:00	-31.833333	115.755		OCEANIA	Western Australia	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.11_1', 'name': 'Western Australia'}, 'level2': {'gid': 'AUS.11.59_1', 'name': 'Joondalup'}}	1986.0	11.0	2.0	1986-11-02	306.0	306.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1996-03-07T00:00:00.000+00:00	2024-07-02T17:15:19.413+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b3f1d8fb-6460-4c12-a21e-309550261690'}]	[]	[]	[]	False		Watson, J.E.	Staples, D.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		b3f1d8fb-6460-4c12-a21e-309550261690				ARACH	500769307	b3f1d8fb-6460-4c12-a21e-309550261690		17641	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	86/697	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Marmion										
1100762905	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:58.725+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE	1994-01-01T00:00:00	-25.55	153.0		OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.26_1', 'name': 'Fraser Coast'}}	1984.0	1.0	5.0	1984-01-05	5.0	5.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:20:58.725+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b7b9406d-224f-4cc0-9904-402a2640decc'}]	[]	[]	[]	False			Krapp, F	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		b7b9406d-224f-4cc0-9904-402a2640decc			Fraser Island, Maheno wreck	Invertebrates - Marine & Other	1100762905	b7b9406d-224f-4cc0-9904-402a2640decc		P.42909	AM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1120341|urn:catalog:AM:Invertebrates - Marine & Other:P.42909			urn:australianmuseum.net.au:Events:1042338	7000		https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni			Pycnothea flynni Williams, 1940	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19}	ecatalogue.LocCollectionEventLocal: Australia, Queensland, Fraser Island, Maheno wreck (25° 33' S, 153° 00' E) 05/01/1984 - 05/01/1984;	Williams, 1940	MALE								
1100763104	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:40.685+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE	1994-01-01T00:00:00	-32.266	115.683	1000.0	OCEANIA	Western Australia	{}	1983.0	12.0	26.0	1983-12-26	360.0	360.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:20:40.685+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6e0fb86b-97b0-4511-abed-5a1b83a1b0ac'}]	[]	[]	[]	False		Springthorpe, Roger Tenison|Australian Museum|Invertebrates, Marine	Krapp, F	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		6e0fb86b-97b0-4511-abed-5a1b83a1b0ac			2 km south of Cape Peron, reef west of groyne	Invertebrates - Marine & Other	1100763104	6e0fb86b-97b0-4511-abed-5a1b83a1b0ac		P.43132	AM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1063052|urn:catalog:AM:Invertebrates - Marine & Other:P.43132			urn:australianmuseum.net.au:Events:1075838	7000		https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni			Pycnothea flynni Williams, 1940	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:100m-1km}	ecatalogue.LocCollectionEventLocal: [WA 306] Australia, Western Australia, 2 km south of Cape Peron, reef west of groyne (32° 16' S, 115° 41' E) 26/12/1983 - 26/12/1983;	Williams, 1940									
1100763108	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:30.844+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE	1994-01-01T00:00:00	-32.016	115.5	1000.0	OCEANIA	Western Australia	{}	1983.0	12.0	21.0	1983-12-21	355.0	355.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:30.844+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '74deab91-2b18-4c54-8f12-eefd63a183de'}]	[]	[]	[]	False		Stoddart, E. Helen|Australian Museum|Invertebrates, Marine	Krapp, F	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		74deab91-2b18-4c54-8f12-eefd63a183de			Rottnest Island, off jetty at Green Island	Invertebrates - Marine & Other	1100763108	74deab91-2b18-4c54-8f12-eefd63a183de		P.43129	AM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		0.001		9cfe8cbf-35ff-4d93-b932-cb05d91b7922	ecatalogue.irn:1063048|urn:catalog:AM:Invertebrates - Marine & Other:P.43129			urn:australianmuseum.net.au:Events:1076264	7000		https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni			Pycnothea flynni Williams, 1940	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19,verbatimUncertainty:100m-1km}	ecatalogue.LocCollectionEventLocal: [WA-261] Australia, Western Australia, Rottnest Island, off jetty at Green Island (32° 01' S, 115° 30' E) 21/12/1983 - 21/12/1983;	Williams, 1940									
500793834	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:15.458+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE	2002-01-01T00:00:00	-32.03333	115.45		OCEANIA	Western Australia	{}	1974.0	6.0	29.0	1974-06-29	180.0	180.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-02T17:15:15.458+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '8a0ff66b-ad92-4f83-85c2-bc0509c25877'}]	[]	[]	[]	False		Slack-Smith, S.M.	Arango, C.P.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		8a0ff66b-ad92-4f83-85c2-bc0509c25877				ARACH	500793834	8a0ff66b-ad92-4f83-85c2-bc0509c25877		40558	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	99/3084	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Radar Reef, Rottnest Island										
500793831	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:20.391+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE	2002-01-01T00:00:00	-32.03333	115.45		OCEANIA	Western Australia	{}	1974.0	6.0	29.0	1974-06-29	180.0	180.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-02T17:15:20.391+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ada39667-1e02-4289-a7f4-efc3b3ec5730'}]	[]	[]	[]	False		Slack-Smith, S.M.	Arango, C.P.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		ada39667-1e02-4289-a7f4-efc3b3ec5730				ARACH	500793831	ada39667-1e02-4289-a7f4-efc3b3ec5730		40556	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	99/3082	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Radar Reef, Rottnest Island		MALE								
500793830	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:28.221+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE	2002-01-01T00:00:00	-32.03333	115.45		OCEANIA	Western Australia	{}	1974.0	6.0	29.0	1974-06-29	180.0	180.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-02T17:15:28.221+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'c23fdd67-1c5b-4291-bfd8-9bb7f0c0c8ba'}]	[]	[]	[]	False		Slack-Smith, S.M.	Arango, C.P.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		c23fdd67-1c5b-4291-bfd8-9bb7f0c0c8ba				ARACH	500793830	c23fdd67-1c5b-4291-bfd8-9bb7f0c0c8ba		40555	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	99/3081	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Radar Reef, Rottnest Island		MALE								
500793832	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:23.952+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE	2002-01-01T00:00:00	-32.03333	115.45		OCEANIA	Western Australia	{}	1974.0	6.0	29.0	1974-06-29	180.0	180.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-02T17:15:23.952+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'c9eca7d5-ffb3-41ae-a745-62e8eb7fe15c'}]	[]	[]	[]	False		Slack-Smith, S.M.	Arango, C.P.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		c9eca7d5-ffb3-41ae-a745-62e8eb7fe15c				ARACH	500793832	c9eca7d5-ffb3-41ae-a745-62e8eb7fe15c		40557	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	99/3083	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Radar Reef, Rottnest Island		FEMALE								
2434365520	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:44.804+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1442/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1442_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1442/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE					OCEANIA	St. Vincent Gulf	{}	1972.0	9.0	3.0	1972-09-03	247.0	247.0	['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:44.804+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1442@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1442_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1442/format/large'}]	[]	[]	False		S.A. Shepherd			Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE	Naturalis Biodiversity Center	ZMA.PYC.P.1442@CRS		3.IX.1972		Chelicerata and Myriapoda	2434365520	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1442		ZMA.PYC.P.1442					['17abcf75-2f1e-46dd-bf75-a5b21dd02655']				0e919a55-08d3-4bd2-aec1-200858fafd92		WholeOrganism (microscopic slide)														ICZN	Naturalis Biodiversity Center	Aldinga Reef	Animalia				
500826247	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:14:51.401+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE		-35.08333	117.95		OCEANIA	Western Australia	{}	1966.0	2.0	3.0	1966-02-03	34.0	34.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1992-09-11T00:00:00.000+00:00	2024-07-02T17:14:51.401+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '17d98090-5c11-488d-bd06-c0214765ea8b'}]	[]	[]	[]	False		Mckay, R.J.|, W.S.S.	Child, C.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		17d98090-5c11-488d-bd06-c0214765ea8b				ARACH	500826247	17d98090-5c11-488d-bd06-c0214765ea8b		6954	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	70/3957	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Frenchmans Bay, near Whaling Station										
500826250	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:07.404+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE		-35.08333	117.95		OCEANIA	Western Australia	{}	1966.0	2.0	3.0	1966-02-03	34.0	34.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1992-09-11T00:00:00.000+00:00	2024-07-02T17:15:07.404+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '63ecceb9-548b-4157-aa2a-b55f04010d66'}]	[]	[]	[]	False		Mckay, R.J.|, W.S.S.	Child, C.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		63ecceb9-548b-4157-aa2a-b55f04010d66				ARACH	500826250	63ecceb9-548b-4157-aa2a-b55f04010d66		6955	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	70/3958	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Frenchmans Bay, near Whaling Station		FEMALE								
500826242	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:16.762+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2118061	1	54	354	9477065	2118059	2118061	2118061	Pycnothea flynni Williams, 1940	Pycnothea flynni Williams, 1940	Animalia	Arthropoda	Pantopoda	Pycnothea	Pycnothea flynni	Pycnothea	flynni	SPECIES	ACCEPTED	NE		-35.08333	117.95		OCEANIA	Western Australia	{}	1966.0	2.0	3.0	1966-02-03	34.0	34.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	1992-09-10T00:00:00.000+00:00	2024-07-02T17:15:16.762+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '79f5ee50-dc52-4d27-bab6-58901f46c4ef'}]	[]	[]	[]	False		Mckay, R.J.|Wilson, B.R.|Slack-Smith, S.M.	Child, C.A.	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		79f5ee50-dc52-4d27-bab6-58901f46c4ef				ARACH	500826242	79f5ee50-dc52-4d27-bab6-58901f46c4ef		6952	WAM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0			09d260e0-a509-40c7-bef5-b0f5444be84a	70/3955	wet (in ethanol or some other preservative)			7000	PhysicalObject	https://biodiversity.org.au/afd/taxa/4bbade77-cc7d-4839-bf86-c9eddc67348f	Pycnothea flynni					Frenchmans Bay		MALE								
