key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	dateIdentified	depth	depthAccuracy	higherGeography	modified	datasetID	datasetName	rightsHolder	nomenclaturalCode	georeferenceProtocol	organismID	locationID	accessRights	higherClassification	habitat	continent	verbatimEventDate	recordNumber	coordinateUncertaintyInMeters	dynamicProperties	sex	infraspecificEpithet	stateProvince	typeStatus	verbatimCoordinateSystem	coordinatePrecision	georeferencedBy	references	otherCatalogNumbers	georeferenceVerificationStatus	verbatimLocality	disposition	georeferenceSources	typifiedName	identificationRemarks	occurrenceRemarks	verbatimTaxonRank
2434359233	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:34.086+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.475/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'RMNH.PYC.475_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.475/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	10.0	PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE			{}		1988.0			1988-01-01/1988-12-31	1.0	366.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:34.086+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'RMNH.PYC.475@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'RMNH.PYC.475_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/RMNH.PYC.475/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False	Tyro Mauritania II exp.		WholeOrganism (alcohol)			Pycnogonida		[]	[]			EUROPE		RMNH.PYC.475@CRS	Naturalis Biodiversity Center	sta Mau. 105		Chelicerata and Myriapoda	2434359233	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.PYC.475		RMNH.PYC.475									2021-01-28T00:00:00.000+00:00			Naturalis Biodiversity Center	ICZN					Animalia|Collossendeidae			1988																				
4399691539	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.025+00:00	69	{}	PRESERVED_SPECIMEN	3.0	PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE	-21.1839948	11.1825615	{}	Atlantic Ocean	1986.0	1.0	22.0	1986-01-22	22.0	22.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.025+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '04f84748-4285-4ee9-aeb8-3573a66dcf7d'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Kurchatov	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	NA	[]	[]	AFRICA	Namibia	EUROPE	RV Akademik Kurchatov_cruise 43_st.4934	04f84748-4285-4ee9-aeb8-3573a66dcf7d	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	East South Atlantic	4934	OBFc	4399691539	04f84748-4285-4ee9-aeb8-3573a66dcf7d	2580.0 - 2600.0 m	INV0001103	IORAS	IORAS	cruise 43	fd699988-ab5d-4737-9443-9085cea191d2																																					
2434363470	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:20.479+00:00	393	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE			{}		1972.0	1.0	14.0	1972-01-14	14.0	14.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:20.479+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.201625@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		False		Stock J.H.	WholeOrganism (wet specimen)			Pycnogonida		[]	[]			EUROPE		ZMA.PYC.201625@CRS	Naturalis Biodiversity Center			Chelicerata and Myriapoda	2434363470	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.201625		ZMA.PYC.201625									2019-03-08T00:00:00.000+00:00			Naturalis Biodiversity Center	ICZN					Animalia|Colossendeinae			14 jan 1972																				
201111492	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:47.588+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE	-21.7717	11.1383	{}		1971.0	6.0	1.0	1971-06-01	152.0	152.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:47.588+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '201111492'}]	[]	[]	[]			False	PAUTOT Guy	STOCK Jan			WGS84	Pycnogonida	NA	[]	[]	AFRICA	Namibia	EUROPE				Golfe de Guinee, bassin de l'Angola		Biocean	201111492	201111492		21955	Ifremer					2953.0	0.0																																		
811982754	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:50.261+00:00	258	{}	PRESERVED_SPECIMEN		PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE	-21.7717	11.1383	{}		1971.0	6.0	1.0	1971-06-01	152.0	152.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:50.261+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811982754'}]	[]	[]	[]			False	PAUTOT Guy	STOCK Jan			WGS84	Pycnogonida	NA	[]	[]	AFRICA	Namibia	EUROPE				Golfe de Guinee, bassin de l'Angola		bio_dba	811982754	811982754		21955	Ifremer					2953.0	0.0																																		
1275071074	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862		5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:03.820+00:00	111	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE			{}		1959.0	12.0	9.0	1959-12-09T00:00	343.0	343.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:03.820+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071074'}]	[]	[]	[]			False	Africana II	Stock		Trawled		Pycnogonida		[]	[]			AFRICA		urn:catalog:IZIKO:SAM-A-10069		Lat.34° 05 'S long 16° 58 'E.			1275071074	urn:catalog:IZIKO:SAM-A-10069	1470-1490 fms	SAM-A-10069																						ST.A319																			
1275071083	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862		5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:03.816+00:00	111	{}	PRESERVED_SPECIMEN	6.0	PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE			{}		1959.0	12.0	8.0	1959-12-08T00:00	342.0	342.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:03.816+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071083'}]	[]	[]	[]			False	Africana II	Stock		Trawled		Pycnogonida		[]	[]			AFRICA		urn:catalog:IZIKO:SAM-A-10067		Lat 34° 37'S Long 17° 03 'E.			1275071083	urn:catalog:IZIKO:SAM-A-10067	1580-1620 fms	SAM-A-10067																						ST.A315																			
1275071087	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862		5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:03.816+00:00	111	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE			{}		1959.0	12.0	10.0	1959-12-10T00:00	344.0	344.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:03.816+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071087'}]	[]	[]	[]			False	Africana II	Stock		Trawled		Pycnogonida		[]	[]			AFRICA		urn:catalog:IZIKO:SAM-A10068		Lat 34° 36 'S Long 17° 00 'E.			1275071087	urn:catalog:IZIKO:SAM-A10068	0-1500 fms	SAM-A10068																						ST.A322																			
4078758350	70bf8d53-be76-4390-920a-300eee146141	f314b0b0-e3dc-11d9-8d81-b8a03c50a862		c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-01-23T16:50:02.693+00:00	2024-01-26T11:58:15.716+00:00	17	{}	PRESERVED_SPECIMEN		PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE			{}		1924.0	3.0	5.0	1924-03-05	65.0	65.0	[]	2024-01-26T11:58:15.716+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:nhmo:F24067'}]	[]	[]	[]	a9ab29d6-f380-4193-967f-15a64abc09e7	35701276-4341-4879-a5ba-b503de15e45b	False	Vallin, S.F.?	Vallin, S.F.?				Pycnogonida		[]	[]			EUROPE		urn:catalog:nhmo:F24067	https://ror.org/01xtthb56	Discovery Inlet, Rosshavet		ZMO-Crustacea	4078758350	urn:catalog:nhmo:F24067		F24067	UiO			urn:uuid:35701276-4341-4879-a5ba-b503de15e45b					2013-09-13T00:00:00.000+00:00		Crustacea Collection at NHM (Oslo)												10000.0	{Medium:Ethanol},{Storage:Slides},{Station number:280}																	
1317914031	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:49.287+00:00	395	{}	PRESERVED_SPECIMEN	4.0	PRESENT	7810510	1	54	354	9477065	2012	2117538	2117543	7810510	Colossendeis gracilis pallida Schimkewitsch, 1893	Colossendeis gracilis pallida Schimkewitsch, 1893	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SUBSPECIES	ACCEPTED		16.55	-99.875	{}	North Pacific Ocean	1891.0	4.0	11.0	1891-04-11	101.0	101.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:49.287+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/31f764016-29df-4c6e-8ec6-2810334349b2'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	United States Fish Commission	Schimkewitsch, W. M.	Alcohol (Ethanol)		WGS84	Pycnogonida	MX	[]	[]	LATIN_AMERICA	Mexico	NORTH_AMERICA		http://n2t.net/ark:/65665/31f764016-29df-4c6e-8ec6-2810334349b2	urn:lsid:biocol.org:col:34871	Acapulco	USFC/A3418	IZ	1317914031	http://n2t.net/ark:/65665/31f764016-29df-4c6e-8ec6-2810334349b2		USNM 32166	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		1207.0	0.0	North Pacific Ocean, Mexico, Guerrero	2015-03-19T16:15:00.000+00:00		NMNH Extant Biology					3418		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Colossendeidae							MALE	pallida	Guerrero	SYNTYPE	Degrees Minutes Seconds												
895363292	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b0f5183c-5ed0-47f4-b75f-65e0c1036cb5	b4640710-8e03-11d8-b956-b8a03c50a862	US	EML	2024-07-23T23:29:02.101+00:00	2024-07-24T00:27:43.265+00:00	602	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': 'migration', 'http://rs.tdwg.org/dwc/terms/identificationRemarks': 'Schimkewitsch', 'http://rs.tdwg.org/dwc/terms/identificationID': '1623920', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'W. M. Schimkewitsch', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Colossendeis gracilis'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117543	1	54	354	9477065	2012	2117538	2117543	2117543	Colossendeis gracilis Hoek, 1881	Colossendeis gracilis Hoek, 1881	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis gracilis	Colossendeis	gracilis	SPECIES	ACCEPTED	NE	23.98333	-108.66667	{}	Pacific, Eastern Central	1891.0	4.0	20.0	1891-04-20	110.0	110.0	['GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-07-24T00:27:43.265+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MCZ:IZ:CRU-4367'}]	[]	[]	[]	1cfca87c-083e-4d67-8e60-cb7d311f6058	6c118641-5b0b-4577-a8f6-a6dbd15de2e7	False	USFC Steamer Albatross	W. M. Schimkewitsch	whole animal (70% ethanol)		WGS84	Pycnogonida	MX	[]	[]	LATIN_AMERICA	Mexico	NORTH_AMERICA		MCZ:IZ:CRU-4367	b4640710-8e03-11d8-b956-b8a03c50a862	Ventana Bay, offshore of Baja California		IZ	895363292	MCZ:IZ:CRU-4367		CRU-4367	MCZ	Museum of Comparative Zoology, Harvard University				1819.66	0.0	Pacific Ocean: Pacific, Eastern Central: Mexico: Baja California	2023-02-23T19:26:30.000+00:00			President and Fellows of Harvard College	ICZN	unknown				Animalia Arthropoda Pycnogonida Colossendeidae Colossendeis gracilis			20 April 1891						Baja California		deg. min. sec.	1e-05	[no agent data]	http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:CRU-4367	station number=3431	verified by collector	Ventana Bay, offshore of Bay, Baja California	in collection	Dredging and Hydrographic Records of the US Fisheries Steamer Albatross				
