key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	scientificNameID	institutionID	verbatimEventDate	footprintWKT	fieldNumber	language	gbifID	occurrenceID	type	catalogNumber	institutionCode	sex	occurrenceRemarks	recordedBy	vernacularName	http://unknown.org/taxonRankID	taxonConceptID	locality	http://unknown.org/species	collectionCode	individualCount	dateIdentified	higherGeography	modified	datasetName	rightsHolder	nomenclaturalCode	verbatimLocality	locationID	ownerInstitutionCode	eventTime	higherClassification	continent	datasetID	bibliographicCitation	waterBody	collectionKey	georeferenceProtocol	verbatimCoordinateSystem	collectionID	lifeStage	habitat	typeStatus	otherCatalogNumbers	dynamicProperties	references	originalNameUsage	county	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	nameAccordingTo	taxonID	http://unknown.org/language
318005716	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.438+00:00	124		{}	OCCURRENCE	PRESENT	2118070	1	54	354	9477065	2011	2118069	2118070	2118070	Austropallene gracilipes Gordon, 1944	Austropallene gracilipes Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene gracilipes	Austropallene	gracilipes	SPECIES	ACCEPTED	NE	-76.3833	-163.4666		509.5	0.5	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.438+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24243'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005716			24243	BAS									SOMBASE Pycnogonids																																		
318005717	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.438+00:00	124		{}	OCCURRENCE	PRESENT	2118070	1	54	354	9477065	2011	2118069	2118070	2118070	Austropallene gracilipes Gordon, 1944	Austropallene gracilipes Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene gracilipes	Austropallene	gracilipes	SPECIES	ACCEPTED	NE	-64.79	-64.115		129.5	35.5	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.438+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24244'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005717			24244	BAS									SOMBASE Pycnogonids																																		
318005718	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.434+00:00	124		{}	OCCURRENCE	PRESENT	2118070	1	54	354	9477065	2011	2118069	2118070	2118070	Austropallene gracilipes Gordon, 1944	Austropallene gracilipes Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene gracilipes	Austropallene	gracilipes	SPECIES	ACCEPTED	NE	-64.795	-64.1177		100.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.434+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24245'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005718			24245	BAS									SOMBASE Pycnogonids																																		
318005719	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.435+00:00	124		{}	OCCURRENCE	PRESENT	2118070	1	54	354	9477065	2011	2118069	2118070	2118070	Austropallene gracilipes Gordon, 1944	Austropallene gracilipes Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene gracilipes	Austropallene	gracilipes	SPECIES	ACCEPTED	NE	-64.7916	-64.12		86.5	13.5	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.435+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24246'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005719			24246	BAS									SOMBASE Pycnogonids																																		
318005720	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.438+00:00	124		{}	OCCURRENCE	PRESENT	2118070	1	54	354	9477065	2011	2118069	2118070	2118070	Austropallene gracilipes Gordon, 1944	Austropallene gracilipes Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene gracilipes	Austropallene	gracilipes	SPECIES	ACCEPTED	NE	-65.2266	-64.1833		332.5	22.5	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.438+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24247'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005720			24247	BAS									SOMBASE Pycnogonids																																		
318005721	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.437+00:00	124		{}	OCCURRENCE	PRESENT	2118070	1	54	354	9477065	2011	2118069	2118070	2118070	Austropallene gracilipes Gordon, 1944	Austropallene gracilipes Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene gracilipes	Austropallene	gracilipes	SPECIES	ACCEPTED	NE	-64.8666	-63.6666		290.0	10.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.437+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24248'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005721			24248	BAS									SOMBASE Pycnogonids													ANTARCTICA																					
318005722	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.437+00:00	124		{}	OCCURRENCE	PRESENT	2118070	1	54	354	9477065	2011	2118069	2118070	2118070	Austropallene gracilipes Gordon, 1944	Austropallene gracilipes Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene gracilipes	Austropallene	gracilipes	SPECIES	ACCEPTED	NE	-66.3616	-66.7833		88.0	18.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.437+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24249'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005722			24249	BAS									SOMBASE Pycnogonids																																		
318005723	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.393+00:00	124		{}	OCCURRENCE	PRESENT	2118070	1	54	354	9477065	2011	2118069	2118070	2118070	Austropallene gracilipes Gordon, 1944	Austropallene gracilipes Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene gracilipes	Austropallene	gracilipes	SPECIES	ACCEPTED	NE	-65.005	-63.4683		227.0	23.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.393+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24250'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005723			24250	BAS									SOMBASE Pycnogonids																																		
318005725	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.393+00:00	124		{}	OCCURRENCE	PRESENT	2118070	1	54	354	9477065	2011	2118069	2118070	2118070	Austropallene gracilipes Gordon, 1944	Austropallene gracilipes Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene gracilipes	Austropallene	gracilipes	SPECIES	ACCEPTED	NE	-66.1283	-66.5916		175.0	35.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.393+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24251'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005725			24251	BAS									SOMBASE Pycnogonids													ANTARCTICA																					
318005726	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.393+00:00	124		{}	OCCURRENCE	PRESENT	2118070	1	54	354	9477065	2011	2118069	2118070	2118070	Austropallene gracilipes Gordon, 1944	Austropallene gracilipes Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene gracilipes	Austropallene	gracilipes	SPECIES	ACCEPTED	NE	-65.2333	-64.2		335.0	25.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.393+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24252'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005726			24252	BAS									SOMBASE Pycnogonids													ANTARCTICA																					
318005727	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.394+00:00	124		{}	OCCURRENCE	PRESENT	2118070	1	54	354	9477065	2011	2118069	2118070	2118070	Austropallene gracilipes Gordon, 1944	Austropallene gracilipes Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene gracilipes	Austropallene	gracilipes	SPECIES	ACCEPTED	NE	-64.3566	-61.47		147.5	37.5	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.394+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24253'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005727			24253	BAS									SOMBASE Pycnogonids													ANTARCTICA																					
318005728	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.397+00:00	124		{}	OCCURRENCE	PRESENT	2118070	1	54	354	9477065	2011	2118069	2118070	2118070	Austropallene gracilipes Gordon, 1944	Austropallene gracilipes Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene gracilipes	Austropallene	gracilipes	SPECIES	ACCEPTED	NE	-65.06	-63.9416		330.0	10.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.397+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24254'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005728			24254	BAS									SOMBASE Pycnogonids													ANTARCTICA																					
318005729	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.396+00:00	124		{}	OCCURRENCE	PRESENT	2118070	1	54	354	9477065	2011	2118069	2118070	2118070	Austropallene gracilipes Gordon, 1944	Austropallene gracilipes Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene gracilipes	Austropallene	gracilipes	SPECIES	ACCEPTED	NE	-61.3366	-44.425		279.5	5.5	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.396+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24255'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005729			24255	BAS									SOMBASE Pycnogonids																																		
318005913	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.799+00:00	124		{}	OCCURRENCE	PRESENT	2118070	1	54	354	9477065	2011	2118069	2118070	2118070	Austropallene gracilipes Gordon, 1944	Austropallene gracilipes Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene gracilipes	Austropallene	gracilipes	SPECIES	ACCEPTED	NE	-66.35	138.4666		640.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.799+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34847'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005913			34847	BAS									SOMBASE Pycnogonids																																		
318005914	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.972+00:00	124		{}	OCCURRENCE	PRESENT	2118070	1	54	354	9477065	2011	2118069	2118070	2118070	Austropallene gracilipes Gordon, 1944	Austropallene gracilipes Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene gracilipes	Austropallene	gracilipes	SPECIES	ACCEPTED	NE	-67.05	74.4833		437.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.972+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34848'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005914			34848	BAS									SOMBASE Pycnogonids																																		
318005915	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.972+00:00	124		{}	OCCURRENCE	PRESENT	2118070	1	54	354	9477065	2011	2118069	2118070	2118070	Austropallene gracilipes Gordon, 1944	Austropallene gracilipes Gordon, 1944	Animalia	Arthropoda	Pantopoda	Callipallenidae	Austropallene	Austropallene gracilipes	Austropallene	gracilipes	SPECIES	ACCEPTED	NE	-66.75	62.05		219.0	0.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.972+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34849'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318005915			34849	BAS									SOMBASE Pycnogonids																																		
