key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	continent	stateProvince	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	recordedBy	identifiedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	collectionCode	gbifID	occurrenceID	catalogNumber	locationRemarks	institutionCode	taxonConceptID	http://unknown.org/species	nameAccordingTo	sex	dateIdentified	identificationRemarks	individualCount	depth	modified	collectionKey	locality	fieldNumber	collectionID	depthAccuracy	island	higherClassification	lifeStage	higherGeography	datasetName	preparations	institutionID	verbatimEventDate	georeferenceProtocol	georeferenceRemarks	verbatimCoordinateSystem	locationID	scientificNameID	footprintWKT	language	occurrenceRemarks	typeStatus	islandGroup	bibliographicCitation	datasetID	originalNameUsage	county	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	taxonID	http://unknown.org/language	type	organismQuantity	organismQuantityType	rightsHolder	nomenclaturalCode	disposition	ownerInstitutionCode	parentNameUsage	recordNumber	materialEntityID
774191715	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:36.607+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1875', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Tanystylum;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Miers, 1875)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|170325', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Tanystylum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'styligerum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22406', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Tanystylum styligerum (Miers, 1875)'}]}	PRESERVED_SPECIMEN	PRESENT	2118242	1	54	354	9477065	6313	2118237	2118242	2118242	Tanystylum styligerum (Miers, 1875)	Tanystylum styligerum (Miers, 1875)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum styligerum	Tanystylum	styligerum	SPECIES	ACCEPTED	NE							{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:36.607+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2959'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False			Arnaud F.			Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2959					IU	774191715	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2959	2009-2959		MNHN							1.0		2016-06-29T17:14:59.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954			10.15468/qgvvhd																																						
774193263	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:36.613+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1875', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Tanystylum;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Miers, 1875)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|170343', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Tanystylum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'styligerum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22406', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Tanystylum styligerum (Miers, 1875)'}]}	PRESERVED_SPECIMEN	PRESENT	2118242	1	54	354	9477065	6313	2118237	2118242	2118242	Tanystylum styligerum (Miers, 1875)	Tanystylum styligerum (Miers, 1875)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum styligerum	Tanystylum	styligerum	SPECIES	ACCEPTED	NE							{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:36.613+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2961'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False			Arnaud F.			Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2961					IU	774193263	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2961	2009-2961		MNHN							3.0		2016-06-29T17:14:04.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954			10.15468/qgvvhd																																						
774193264	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:36.614+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1875', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Tanystylum;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Miers, 1875)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|170344', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Tanystylum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'styligerum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22406', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Tanystylum styligerum (Miers, 1875)'}]}	PRESERVED_SPECIMEN	PRESENT	2118242	1	54	354	9477065	6313	2118237	2118242	2118242	Tanystylum styligerum (Miers, 1875)	Tanystylum styligerum (Miers, 1875)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum styligerum	Tanystylum	styligerum	SPECIES	ACCEPTED	NE							{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:36.614+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2962'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False			Arnaud F.			Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2962					IU	774193264	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2962	2009-2962		MNHN							11.0		2016-06-29T17:15:03.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954			10.15468/qgvvhd																																						
774193265	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:36.613+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1875', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Tanystylum;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Miers, 1875)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|170345', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Tanystylum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'styligerum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22406', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Tanystylum styligerum (Miers, 1875)'}]}	PRESERVED_SPECIMEN	PRESENT	2118242	1	54	354	9477065	6313	2118237	2118242	2118242	Tanystylum styligerum (Miers, 1875)	Tanystylum styligerum (Miers, 1875)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum styligerum	Tanystylum	styligerum	SPECIES	ACCEPTED	NE							{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:36.613+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2963'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False			Arnaud F.			Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2963					IU	774193265	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2963	2009-2963		MNHN							3.0		2016-06-29T17:14:57.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954			10.15468/qgvvhd																																						
774193378	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:36.614+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1875', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Tanystylum;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Miers, 1875)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|170346', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Tanystylum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'styligerum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22406', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Tanystylum styligerum (Miers, 1875)'}]}	PRESERVED_SPECIMEN	PRESENT	2118242	1	54	354	9477065	6313	2118237	2118242	2118242	Tanystylum styligerum (Miers, 1875)	Tanystylum styligerum (Miers, 1875)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum styligerum	Tanystylum	styligerum	SPECIES	ACCEPTED	NE							{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:36.614+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2964'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False			Arnaud F.			Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2964					IU	774193378	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2964	2009-2964		MNHN							1.0		2016-06-29T17:12:57.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954			10.15468/qgvvhd																																						
774193401	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:36.600+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1875', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Tanystylum;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Miers, 1875)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|170369', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Tanystylum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'styligerum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22406', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Tanystylum styligerum (Miers, 1875)'}]}	PRESERVED_SPECIMEN	PRESENT	2118242	1	54	354	9477065	6313	2118237	2118242	2118242	Tanystylum styligerum (Miers, 1875)	Tanystylum styligerum (Miers, 1875)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum styligerum	Tanystylum	styligerum	SPECIES	ACCEPTED	NE							{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:36.600+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2987'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False			Arnaud F.			Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2987					IU	774193401	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2987	2009-2987		MNHN							1.0		2016-06-29T17:14:45.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954			10.15468/qgvvhd																																						
774193402	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:36.601+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1875', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Tanystylum;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Miers, 1875)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|170370', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Tanystylum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'styligerum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22406', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Tanystylum styligerum (Miers, 1875)'}]}	PRESERVED_SPECIMEN	PRESENT	2118242	1	54	354	9477065	6313	2118237	2118242	2118242	Tanystylum styligerum (Miers, 1875)	Tanystylum styligerum (Miers, 1875)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum styligerum	Tanystylum	styligerum	SPECIES	ACCEPTED	NE							{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:36.601+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2988'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False			Arnaud F.			Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2988					IU	774193402	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2988	2009-2988		MNHN							4.0		2016-06-29T17:13:09.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954			10.15468/qgvvhd																																						
774193403	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:36.601+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1875', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Tanystylum;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Miers, 1875)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|170371', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Tanystylum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'styligerum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22406', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Tanystylum styligerum (Miers, 1875)'}]}	PRESERVED_SPECIMEN	PRESENT	2118242	1	54	354	9477065	6313	2118237	2118242	2118242	Tanystylum styligerum (Miers, 1875)	Tanystylum styligerum (Miers, 1875)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum styligerum	Tanystylum	styligerum	SPECIES	ACCEPTED	NE							{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:36.601+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2989'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False			Arnaud F.			Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2989					IU	774193403	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2989	2009-2989		MNHN							2.0		2016-06-29T17:13:18.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954			10.15468/qgvvhd																																						
774193404	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:36.600+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1875', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Tanystylum;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Miers, 1875)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|170372', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Tanystylum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'styligerum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22406', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Tanystylum styligerum (Miers, 1875)'}]}	PRESERVED_SPECIMEN	PRESENT	2118242	1	54	354	9477065	6313	2118237	2118242	2118242	Tanystylum styligerum (Miers, 1875)	Tanystylum styligerum (Miers, 1875)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum styligerum	Tanystylum	styligerum	SPECIES	ACCEPTED	NE							{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:36.600+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2990'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False			Arnaud F.			Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2990					IU	774193404	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2990	2009-2990		MNHN							2.0		2016-06-29T17:14:39.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954			10.15468/qgvvhd																																						
774193406	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:36.599+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1875', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Tanystylum;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Miers, 1875)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|170374', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Tanystylum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'styligerum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22406', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Tanystylum styligerum (Miers, 1875)'}]}	PRESERVED_SPECIMEN	PRESENT	2118242	1	54	354	9477065	6313	2118237	2118242	2118242	Tanystylum styligerum (Miers, 1875)	Tanystylum styligerum (Miers, 1875)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum styligerum	Tanystylum	styligerum	SPECIES	ACCEPTED	NE							{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:36.599+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2992'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False			Arnaud F.			Pycnogonida		[]	[]			EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2992					IU	774193406	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2992	2009-2992		MNHN							9.0		2016-06-29T17:13:44.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954			10.15468/qgvvhd																																						
