key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	projectId	coordinateUncertaintyInMeters	depth	depthAccuracy	continent	organismQuantity	organismQuantityType	scientificNameID	verbatimEventDate	footprintWKT	language	type	modified	lifeStage	identificationRemarks	datasetID	recordNumber	http://unknown.org/taxonRankID	taxonConceptID	identificationQualifier	http://unknown.org/species	taxonID	coordinatePrecision	stateProvince	originalNameUsage	dateIdentified	higherGeography	datasetName	rightsHolder	nomenclaturalCode	verbatimLocality	higherClassification	georeferenceProtocol	verbatimCoordinateSystem	locationID	sex	occurrenceRemarks	otherCatalogNumbers	acceptedNameUsage	dynamicProperties	locationRemarks	nameAccordingTo	typeStatus	fieldNotes	bibliographicCitation	references	associatedSequences
318003620	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.327+00:00	124	{}	OCCURRENCE		PRESENT	5166758	1	54	354	9477065	6313	2118547	5166758	5166758	Ammothea gigantea Gordon, 1932	Ammothea gigantea Gordon, 1932	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea gigantea	Ammothea	gigantea	SPECIES	ACCEPTED	NE	-64.6166	-62.8466	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.327+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:21983'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318003620			21983	BAS						655.0	15.0																																											
318003695	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.846+00:00	124	{}	OCCURRENCE		PRESENT	5166758	1	54	354	9477065	6313	2118547	5166758	5166758	Ammothea gigantea Gordon, 1932	Ammothea gigantea Gordon, 1932	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea gigantea	Ammothea	gigantea	SPECIES	ACCEPTED	NE	-66.8667	145.5	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.846+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34380'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318003695			34380	BAS						526.0	0.0	ANTARCTICA																																										
318003765	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.461+00:00	124	{}	OCCURRENCE		PRESENT	5166758	1	54	354	9477065	6313	2118547	5166758	5166758	Ammothea gigantea Gordon, 1932	Ammothea gigantea Gordon, 1932	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea gigantea	Ammothea	gigantea	SPECIES	ACCEPTED	NE	-67.095	77.0333	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.461+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37363'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318003765			37363	BAS						280.0	0.0																																											
318003766	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.461+00:00	124	{}	OCCURRENCE		PRESENT	5166758	1	54	354	9477065	6313	2118547	5166758	5166758	Ammothea gigantea Gordon, 1932	Ammothea gigantea Gordon, 1932	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea gigantea	Ammothea	gigantea	SPECIES	ACCEPTED	NE	-68.9166	77.6	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.461+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37366'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318003766			37366	BAS						1160.0	0.0																																											
318003968	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.254+00:00	124	{}	OCCURRENCE		PRESENT	5166758	1	54	354	9477065	6313	2118547	5166758	5166758	Ammothea gigantea Gordon, 1932	Ammothea gigantea Gordon, 1932	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea gigantea	Ammothea	gigantea	SPECIES	ACCEPTED	NE	-62.1961	-58.9606	{'level0': {'gid': 'ATA', 'name': 'Antarctica'}}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.254+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:38786'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318003968			38786	BAS						30.0	0.0	ANTARCTICA																																										
318004116	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.643+00:00	124	{}	OCCURRENCE		PRESENT	5166758	1	54	354	9477065	6313	2118547	5166758	5166758	Ammothea gigantea Gordon, 1932	Ammothea gigantea Gordon, 1932	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea gigantea	Ammothea	gigantea	SPECIES	ACCEPTED	NE	-66.4039	139.7943	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.643+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39122'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318004116			39122	BAS						417.5	42.5																																											
318004128	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.712+00:00	124	{}	OCCURRENCE		PRESENT	5166758	1	54	354	9477065	6313	2118547	5166758	5166758	Ammothea gigantea Gordon, 1932	Ammothea gigantea Gordon, 1932	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea gigantea	Ammothea	gigantea	SPECIES	ACCEPTED	NE	-70.9355	-10.5283	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.712+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39250'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318004128			39250	BAS						288.0	0.0	ANTARCTICA																																										
318004132	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.712+00:00	124	{}	OCCURRENCE		PRESENT	5166758	1	54	354	9477065	6313	2118547	5166758	5166758	Ammothea gigantea Gordon, 1932	Ammothea gigantea Gordon, 1932	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea gigantea	Ammothea	gigantea	SPECIES	ACCEPTED	NE	-70.9483	-10.5463	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.712+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39268'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318004132			39268	BAS						338.0	0.0	ANTARCTICA																																										
318004133	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.713+00:00	124	{}	OCCURRENCE		PRESENT	5166758	1	54	354	9477065	6313	2118547	5166758	5166758	Ammothea gigantea Gordon, 1932	Ammothea gigantea Gordon, 1932	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea gigantea	Ammothea	gigantea	SPECIES	ACCEPTED	NE	-70.9427	-10.5308	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.713+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39278'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318004133			39278	BAS						352.0	0.0	ANTARCTICA																																										
318004136	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.712+00:00	124	{}	OCCURRENCE		PRESENT	5166758	1	54	354	9477065	6313	2118547	5166758	5166758	Ammothea gigantea Gordon, 1932	Ammothea gigantea Gordon, 1932	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea gigantea	Ammothea	gigantea	SPECIES	ACCEPTED	NE	-71.3166	-13.9425	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.712+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39289'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318004136			39289	BAS						848.0	0.0																																											
318004155	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.858+00:00	124	{}	OCCURRENCE		PRESENT	5166758	1	54	354	9477065	6313	2118547	5166758	5166758	Ammothea gigantea Gordon, 1932	Ammothea gigantea Gordon, 1932	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea gigantea	Ammothea	gigantea	SPECIES	ACCEPTED	NE	-71.5	-12.4333	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:21.858+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39331'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318004155			39331	BAS						411.5	117.5																																											
