key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	recordedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	collectionCode	gbifID	occurrenceID	catalogNumber	locationRemarks	institutionCode	taxonConceptID	http://unknown.org/species	nameAccordingTo	individualCount	identifiedBy	preparations	type	modified	collectionKey	verbatimEventDate	locality	elevation	elevationAccuracy	depth	depthAccuracy	higherGeography	datasetName	rightsHolder	institutionID	nomenclaturalCode	fieldNumber	language	locationID	ownerInstitutionCode	higherClassification	waterBody	collectionID	lifeStage	habitat	verbatimDepth	typeStatus	references	datasetID	scientificNameID	bibliographicCitation
1100763142	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:02.712+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	MALE	5166744	1	54	354	9477065	6313	2118215	5166744	5166744	Nymphopsis acinacispinatus Williams, 1933	Nymphopsis acinacispinatus Williams, 1933	Animalia	Arthropoda	Pantopoda	Ammotheidae	Nymphopsis	Nymphopsis acinacispinatus	Nymphopsis	acinacispinatus	SPECIES	ACCEPTED	NE	1994-01-01T00:00:00	-37.15	139.75	0.001		OCEANIA	South Australia	{}	1978.0	2.0	28.0	1978-02-28	59.0	59.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:02.712+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'fde56574-281c-4412-b01c-6d0b74312ff6'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1063064|urn:catalog:AM:Invertebrates - Marine & Other:P.43151	Yoo, E.K.|Loch, I.|Handley, K.		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1037558	fde56574-281c-4412-b01c-6d0b74312ff6	Nymphopsis acinacispinatus Williams, 1933	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19}	Karatta Beach, Cape Dombey, Robe	Invertebrates - Marine & Other	1100763142	fde56574-281c-4412-b01c-6d0b74312ff6	P.43151	ecatalogue.LocCollectionEventLocal: Australia, South Australia, Karatta Beach, Cape Dombey, Robe (37° 09' S, 139° 45' E) 28/02/1978 - 28/02/1978;	AM	https://biodiversity.org.au/afd/taxa/32d9e4f5-0637-445d-b6dc-a1eda607c792	Nymphopsis acinacispinatus	Williams, 1933		Krapp, F																														
1100763132	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:19.236+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT		5166744	1	54	354	9477065	6313	2118215	5166744	5166744	Nymphopsis acinacispinatus Williams, 1933	Nymphopsis acinacispinatus Williams, 1933	Animalia	Arthropoda	Pantopoda	Ammotheidae	Nymphopsis	Nymphopsis acinacispinatus	Nymphopsis	acinacispinatus	SPECIES	ACCEPTED	NE	1994-01-01T00:00:00	-35.716	137.933	0.001		OCEANIA	South Australia	{}	1978.0	3.0	9.0	1978-03-09	68.0	68.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:19.236+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '47f3bb67-8611-4925-9901-7e3554f6a3d6'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1063065|urn:catalog:AM:Invertebrates - Marine & Other:P.43152	Loch, Ian|Australian Museum|Malacology		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1037674	47f3bb67-8611-4925-9901-7e3554f6a3d6	Nymphopsis acinacispinatus Williams, 1933	7000	{dcterms:type:PhysicalObject,dcterms:modified:2019/11/19}	Kangaroo Island, Penneshaw	Invertebrates - Marine & Other	1100763132	47f3bb67-8611-4925-9901-7e3554f6a3d6	P.43152	ecatalogue.LocCollectionEventLocal: Australia, South Australia, Kangaroo Island, Penneshaw (35° 43' S, 137° 56' E) 09/03/1978 - 09/03/1978;	AM	https://biodiversity.org.au/afd/taxa/32d9e4f5-0637-445d-b6dc-a1eda607c792	Nymphopsis acinacispinatus	Williams, 1933		Krapp, F																														
1100763098	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:51.459+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT		5166744	1	54	354	9477065	6313	2118215	5166744	5166744	Nymphopsis acinacispinatus Williams, 1933	Nymphopsis acinacispinatus Williams, 1933	Animalia	Arthropoda	Pantopoda	Ammotheidae	Nymphopsis	Nymphopsis acinacispinatus	Nymphopsis	acinacispinatus	SPECIES	ACCEPTED	NE	1994-01-01T00:00:00	-35.616	137.2	0.001	10000.0	OCEANIA	South Australia	{}	1978.0	3.0	4.0	1978-03-04	63.0	63.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:51.459+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'afecc6e4-b906-4db3-b620-79d1f428ddfa'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1063075|urn:catalog:AM:Invertebrates - Marine & Other:P.43167	Yoo, E.K.		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1037622	afecc6e4-b906-4db3-b620-79d1f428ddfa	Nymphopsis acinacispinatus Williams, 1933	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/5/2,verbatimUncertainty:1km-10km}	Kangaroo Island, Stokes Bay	Invertebrates - Marine & Other	1100763098	afecc6e4-b906-4db3-b620-79d1f428ddfa	P.43167	ecatalogue.LocCollectionEventLocal: Australia, South Australia, Kangaroo Island, Stokes Bay (35° 37' S, 137° 12' E) 04/03/1978 - 04/03/1978;	AM	https://biodiversity.org.au/afd/taxa/32d9e4f5-0637-445d-b6dc-a1eda607c792	Nymphopsis acinacispinatus	Williams, 1933		Krapp, F																														
1100763093	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:48.824+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	FEMALE	5166744	1	54	354	9477065	6313	2118215	5166744	5166744	Nymphopsis acinacispinatus Williams, 1933	Nymphopsis acinacispinatus Williams, 1933	Animalia	Arthropoda	Pantopoda	Ammotheidae	Nymphopsis	Nymphopsis acinacispinatus	Nymphopsis	acinacispinatus	SPECIES	ACCEPTED	NE	1994-01-01T00:00:00	-35.616	137.2	0.001	10000.0	OCEANIA	South Australia	{}	1978.0	3.0	4.0	1978-03-04	63.0	63.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:48.824+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ca5369bc-c9cd-468c-a356-75fb8e6ebde7'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1063074|urn:catalog:AM:Invertebrates - Marine & Other:P.43166	Handley, Karen		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1037608	ca5369bc-c9cd-468c-a356-75fb8e6ebde7	Nymphopsis acinacispinatus Williams, 1933	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/5/5,verbatimUncertainty:1km-10km}	Kangaroo Island, Stokes Bay	Invertebrates - Marine & Other	1100763093	ca5369bc-c9cd-468c-a356-75fb8e6ebde7	P.43166	ecatalogue.LocCollectionEventLocal: Australia, South Australia, Kangaroo Island, Stokes Bay (35° 37' S, 137° 12' E) 04/03/1978 - 04/03/1978;	AM	https://biodiversity.org.au/afd/taxa/32d9e4f5-0637-445d-b6dc-a1eda607c792	Nymphopsis acinacispinatus	Williams, 1933		Krapp, F																														
1272750256	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:30.578+00:00	381	{}	PRESERVED_SPECIMEN	PRESENT	MALE	5166744	1	54	354	9477065	6313	2118215	5166744	5166744	Nymphopsis acinacispinatus Williams, 1933	Nymphopsis acinacispinatus Williams, 1933	Animalia	Arthropoda	Pantopoda	Ammotheidae	Nymphopsis	Nymphopsis acinacispinatus	Nymphopsis	acinacispinatus	SPECIES	ACCEPTED	NE		-38.18	144.52			OCEANIA	Victoria	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.10_1', 'name': 'Victoria'}, 'level2': {'gid': 'AUS.10.27_1', 'name': 'Greater Geelong'}}	1972.0	11.0	18.0	1972-11-18	323.0	323.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:30.578+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '69cd6bff-e556-4b10-a9d7-85a42ceda340'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	False		Burn, F. Robert		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		69cd6bff-e556-4b10-a9d7-85a42ceda340		7000		Curlewis Reef, near Clifton Springs	Invertebrates	1272750256	69cd6bff-e556-4b10-a9d7-85a42ceda340	J55317		NMV	https://biodiversity.org.au/afd/taxa/32d9e4f5-0637-445d-b6dc-a1eda607c792	Nymphopsis acinacispinatus		1.0	D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%	PhysicalObject	2019-10-30T15:41:00.000+00:00			Curlewis Reef, near Clifton Springs					Australia|Victoria		Museums Victoria	urn:lsid:biocol.org:col:34978	ICZN		en		NMV	Arthropoda | Chelicerata | Pycnogonida | Ammotheidae										
1322386138	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:52.663+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT		5166744	1	54	354	9477065	6313	2118215	5166744	5166744	Nymphopsis acinacispinatus Williams, 1933	Nymphopsis acinacispinatus Williams, 1933	Animalia	Arthropoda	Pantopoda	Ammotheidae	Nymphopsis	Nymphopsis acinacispinatus	Nymphopsis	acinacispinatus	SPECIES	ACCEPTED	NE						OCEANIA	Western Australia	{}	1968.0	6.0	10.0	1968-06-10	162.0	162.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_HIGHERRANK', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:52.663+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3e5506a64-1c1e-4060-91df-18ca9a92112f'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False		B. Wilson			Pycnogonida	AU	[]	[]	OCEANIA	Australia	NORTH_AMERICA		http://n2t.net/ark:/65665/3e5506a64-1c1e-4060-91df-18ca9a92112f					IZ	1322386138	http://n2t.net/ark:/65665/3e5506a64-1c1e-4060-91df-18ca9a92112f	USNM 149252		USNM				1.0	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		2014-10-20T13:32:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	10 JUN 1968	Cockburn Sound, Jervois Bay, Algal On Groin, 1.6 Mile SE Of Woodman Point			1.0	0.0	Indian Ocean, Australia, Western Australia	NMNH Extant Biology		urn:lsid:biocol.org:col:34871				2		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	Indian Ocean	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6								
1319235418	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:07.632+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT		5166744	1	54	354	9477065	6313	2118215	5166744	5166744	Nymphopsis acinacispinatus Williams, 1933	Nymphopsis acinacispinatus Williams, 1933	Animalia	Arthropoda	Pantopoda	Ammotheidae	Nymphopsis	Nymphopsis acinacispinatus	Nymphopsis	acinacispinatus	SPECIES	ACCEPTED	NE						OCEANIA	Western Australia	{}	1968.0	9.0	7.0	1968-09-07	251.0	251.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_HIGHERRANK', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:07.632+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/359f00c46-6e7a-4f74-b6b7-e5f39b677c77'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False		J. Barnard			Pycnogonida	AU	[]	[]	OCEANIA	Australia	NORTH_AMERICA		http://n2t.net/ark:/65665/359f00c46-6e7a-4f74-b6b7-e5f39b677c77					IZ	1319235418	http://n2t.net/ark:/65665/359f00c46-6e7a-4f74-b6b7-e5f39b677c77	USNM 149253		USNM				1.0	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		2014-10-20T13:32:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	07 SEP 1968	Perth, Cottesloe Beach					Indian Ocean, Australia, Western Australia	NMNH Extant Biology		urn:lsid:biocol.org:col:34871				10		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	Indian Ocean	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Juvenile	Algal wash	Intertidal					
1321309243	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:51.804+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	FEMALE	5166744	1	54	354	9477065	6313	2118215	5166744	5166744	Nymphopsis acinacispinatus Williams, 1933	Nymphopsis acinacispinatus Williams, 1933	Animalia	Arthropoda	Pantopoda	Ammotheidae	Nymphopsis	Nymphopsis acinacispinatus	Nymphopsis	acinacispinatus	SPECIES	ACCEPTED	NE						OCEANIA	Western Australia	{}	1961.0	3.0	16.0	1961-03-16	75.0	75.0	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_HIGHERRANK', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:51.804+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b5a118be-ec04-44e7-aa18-d7ac6b0cfec5'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False		W. Butler			Pycnogonida	AU	[]	[]	OCEANIA	Australia	NORTH_AMERICA		http://n2t.net/ark:/65665/3b5a118be-ec04-44e7-aa18-d7ac6b0cfec5					IZ	1321309243	http://n2t.net/ark:/65665/3b5a118be-ec04-44e7-aa18-d7ac6b0cfec5	USNM 149251		USNM				1.0	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		2014-10-20T13:32:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	16 MAR 1961	Perth, Cottesloe, Victoria Street Cable Station					Indian Ocean, Australia, Western Australia	NMNH Extant Biology		urn:lsid:biocol.org:col:34871						Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	Indian Ocean	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6								
1056567815	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:58.072+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 220', 'http://purl.org/dc/terms/created': '1187778651000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/24475c10-35b2-4456-8b08-1f1849a9174c'}]}	PRESERVED_SPECIMEN	PRESENT		5166744	1	54	354	9477065	6313	2118215	5166744	5166744	Nymphopsis acinacispinatus Williams, 1933	Nymphopsis acinacispinatus Williams, 1933	Animalia	Arthropoda	Pantopoda	Ammotheidae	Nymphopsis	Nymphopsis acinacispinatus	Nymphopsis	acinacispinatus	SPECIES	ACCEPTED	NE						OCEANIA	Queensland	{}							['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:17:58.072+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1216076'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 220', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/24475c10-35b2-4456-8b08-1f1849a9174c'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False	NHMUK:ecatalogue:1216076				Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE		1216076			"{""associatedMediaCount"": 1, ""barcode"": ""011150550"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1295355596000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Nymphopsis acinacispinatus Williams, 1933"", ""determinationTypes"": null, ""donorName"": ""T T. Flynn"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056567815"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""slide"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"		ZOO	1056567815	7b9295a7-9f5a-4cdf-a593-12854b416367	1933.6.27.2-7		NHMUK											Port Curtis					Australia; Australia; Queensland																			
1057338346	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:01.202+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 220', 'http://purl.org/dc/terms/created': '1187778651000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/24475c10-35b2-4456-8b08-1f1849a9174c'}]}	PRESERVED_SPECIMEN	PRESENT		5166744	1	54	354	9477065	6313	2118215	5166744	5166744	Nymphopsis acinacispinatus Williams, 1933	Nymphopsis acinacispinatus Williams, 1933	Animalia	Arthropoda	Pantopoda	Ammotheidae	Nymphopsis	Nymphopsis acinacispinatus	Nymphopsis	acinacispinatus	SPECIES	ACCEPTED	NE						OCEANIA	Queensland	{}							['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:01.202+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1216150'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1905 - 1935: page 220', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/24475c10-35b2-4456-8b08-1f1849a9174c'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	True	NHMUK:ecatalogue:1216150				Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE		1216150			"{""associatedMediaCount"": 1, ""barcode"": ""011150541"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1295355703000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Nymphopsis acinacispinatus Williams, 1933"", ""determinationTypes"": null, ""donorName"": ""T T. Flynn"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1057338346"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"		ZOO	1057338346	0d5171cf-069a-458e-b1da-e6d27d017bae	1933.6.27.1		NHMUK											Port Curtis					Australia; Australia; Queensland															HOLOTYPE				
