key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	http://unknown.org/nick	verbatimEventDate	verbatimLocality	collectionCode	gbifID	occurrenceID	taxonID	catalogNumber	institutionCode	eventTime	http://unknown.org/captive	identificationID	networkKeys	coordinatePrecision	depth	depthAccuracy	datasetID	scientificNameID	institutionID	locality	fieldNumber	language	type	verbatimDepth	waterBody	county	individualCount	institutionKey	verbatimIdentification	collectionKey	preparations	eventID	islandGroup	ownerInstitutionCode	collectionID	samplingProtocol	higherGeography	georeferenceProtocol	verbatimCoordinateSystem	locationID	higherClassification	recordNumber	bibliographicCitation	occurrenceRemarks	sex	otherCatalogNumbers	http://unknown.org/recordID	rights	http://unknown.org/recordEnteredBy	lifeStage	dynamicProperties	municipality	associatedReferences	taxonRemarks	vernacularName	georeferencedDate	nomenclaturalCode	georeferenceRemarks	disposition	previousIdentifications	accessRights	georeferenceSources	georeferencedBy	locationAccordingTo	organismID	identificationQualifier	identificationRemarks	parentEventID	typeStatus	dataGeneralizations	locationRemarks	georeferenceVerificationStatus	footprintWKT	footprintSRS
1148968659	854e35e6-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862	a974d1b0-37fa-442b-bf5e-47159b201779	2e167bb0-4441-11db-9ba2-b8a03c50a862	US	EML	2024-07-24T13:18:05.048+00:00	2024-07-24T13:22:44.056+00:00	2311	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://purl.org/dc/elements/1.1/rights': 'CC0', 'http://purl.org/dc/terms/title': 'Achelia spinosa (YPM IZ 077473). Digital Image: Yale Peabody Museum; photo by Lourdes M. Rojas 2015', 'http://ns.adobe.com/xap/1.0/rights/WebStatement': 'http://hdl.handle.net/10079/8931zqj/', 'http://purl.org/dc/terms/rights': 'CC0', 'http://purl.org/dc/terms/creator': 'Lourdes M. Rojas', 'http://rs.tdwg.org/ac/terms/accessURI': 'https://images.collections.yale.edu/iiif/2/ypm:20476e4b-d92a-4e10-87eb-3049307f3e2c/full/full/0/default.jpg', 'http://rs.tdwg.org/ac/terms/digitizationDate': '2015', 'http://purl.org/dc/elements/1.1/creator': 'Lourdes M. Rojas', 'http://purl.org/dc/elements/1.1/format': 'image/jpeg', 'http://rs.tdwg.org/ac/terms/metadataLanguage': 'en', 'http://ns.adobe.com/xap/1.0/MetadataDate': '2020-03-21T21:08:30Z', 'http://rs.tdwg.org/ac/terms/comments': 'irn:455325', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://rs.tdwg.org/ac/terms/providerManagedID': 'urn:uuid:20476e4b-d92a-4e10-87eb-3049307f3e2c', 'http://purl.org/dc/terms/identifier': 'urn:uuid:20476e4b-d92a-4e10-87eb-3049307f3e2c'}]}	PRESERVED_SPECIMEN	PRESENT	2118465	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia spinosa (Stimpson, 1853)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	spinosa	SPECIES	ACCEPTED	NE		44.913311	-67.014588	4810.0	NORTH_AMERICA	Maine	{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.20_1', 'name': 'Maine'}, 'level2': {'gid': 'USA.20.15_1', 'name': 'Washington'}}	1970.0	8.0	20.0	1970-08-20	232.0	232.0	['COORDINATE_ROUNDED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2023-12-08T21:53:35.000+00:00	2024-07-24T13:22:44.056+00:00	http://collections.peabody.yale.edu/search/Record/YPM-IZ-077473	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:uuid:eecd95a0-687f-4b36-966b-11713a036d17'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'title': 'Achelia spinosa (YPM IZ 077473). Digital Image: Yale Peabody Museum; photo by Lourdes M. Rojas 2015', 'creator': 'Lourdes M. Rojas', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'identifier': 'https://images.collections.yale.edu/iiif/2/ypm:20476e4b-d92a-4e10-87eb-3049307f3e2c/full/full/0/default.jpg'}]	[]	[]	False			Lawrence R. McCloskey	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	Yale Peabody Museum	urn:uuid:eecd95a0-687f-4b36-966b-11713a036d17				IZ	1148968659	urn:uuid:eecd95a0-687f-4b36-966b-11713a036d17		YPM IZ 077473	YPM						1.0	0.0	1			Kendall Head and Johnson Cove off Route 190. Glacial till & rock ledges on Kendall point; muddy bay at Johnson cove. Substrate: mud, gravel, rock. Cobble-shingle bottom off tip of Point		en	PhysicalObject	3-3 ft	Atlantic Ocean; Gulf of Maine; Bay of Fundy	Washington County	7.0	75f50140-830d-4630-a290-3d6e951a7c29			SEM			YPM			North America; Atlantic Ocean; Gulf of Maine; Bay of Fundy; USA; Maine; Washington County; Eastport	digital resource			Animalia; Arthropoda; Pycnogonida; Ammotheidae		Achelia spinosa (YPM IZ 077473)	GM Image; Gray Museum; IZ number 77473; lot count 7; specimen, SEM, whole mount; larva; accn=IZA.07830						Larva	"{ ""irn"": ""1619003"", ""media"": ""455325:20476e4b-d92a-4e10-87eb-3049307f3e2c"", ""mm_repository_id"": ""455325"", ""solr_long_lat"": ""-67.01458804,44.91331124"" }"	Eastport	Det. by: Lawrence R. McCloskey	Animals and Plants: Invertebrates - Other	sea spiders; arthropods; animals	2015	ICZN	provisional georeference to ST CO PL: Maine Washington Eastport, 6 Mar 2015, LFG	in collection	Achelia spinosa	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	NEVP												
350556910	854e35e6-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862	a974d1b0-37fa-442b-bf5e-47159b201779	2e167bb0-4441-11db-9ba2-b8a03c50a862	US	EML	2024-07-24T13:18:05.048+00:00	2024-07-24T13:22:43.160+00:00	2311	{}	PRESERVED_SPECIMEN	PRESENT	2118465	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia spinosa (Stimpson, 1853)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	spinosa	SPECIES	ACCEPTED	NE		41.7767	-70.4017	1851.0	NORTH_AMERICA	Massachusetts	{}	1969.0	3.0	27.0	1969-03-27	86.0	86.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-01-06T10:28:38.000+00:00	2024-07-24T13:22:43.160+00:00	http://collections.peabody.yale.edu/search/Record/YPM-IZ-033762	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:uuid:6ec1db5c-f64e-4789-a12d-6dcd86e887a7'}]	[]	[]	[]	False		Systematics Ecology Program - Biotic Census		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	Yale Peabody Museum	urn:uuid:6ec1db5c-f64e-4789-a12d-6dcd86e887a7				IZ	350556910	urn:uuid:6ec1db5c-f64e-4789-a12d-6dcd86e887a7		YPM IZ 033762	YPM						22.0	0.0	0			2.5 miles N of Scorton Neck		en	PhysicalObject	71-71 ft	Atlantic Ocean; Gulf of Maine; Cape Cod Bay	Barnstable County	1.0	75f50140-830d-4630-a290-3d6e951a7c29			70% alc.			YPM			North America; Atlantic Ocean; Gulf of Maine; Cape Cod Bay; USA; Massachusetts; Barnstable County; Sandwich, Scorton Neck	unspecified			Animalia; Arthropoda; Pycnogonida; Ammotheidae		Achelia spinosa (YPM IZ 033762)	Gray Museum; IZ number 33762; lot count 1; original catalog number GM 6230; accn=IZA.07830		GM 6230					"{ ""irn"": ""508418"", ""solr_long_lat"": ""-70.4017,41.7767"", ""original_num"": ""GM 6230"" }"	Sandwich, Scorton Neck		Animals and Plants: Invertebrates - Other	sea spiders; arthropods; animals		ICZN	radius inferred 2024-01-04 from provided coordinates	in collection	Achelia spinosa	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	unspecified												
350556908	854e35e6-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862	a974d1b0-37fa-442b-bf5e-47159b201779	2e167bb0-4441-11db-9ba2-b8a03c50a862	US	EML	2024-07-24T13:18:05.048+00:00	2024-07-24T13:22:44.091+00:00	2311	{}	PRESERVED_SPECIMEN	PRESENT	2118465	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia spinosa (Stimpson, 1853)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	spinosa	SPECIES	ACCEPTED	NE		41.925	-70.5333	1851.0	NORTH_AMERICA	Massachusetts	{}	1969.0	7.0	21.0	1969-07-21	202.0	202.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-01-06T10:38:03.000+00:00	2024-07-24T13:22:44.091+00:00	http://collections.peabody.yale.edu/search/Record/YPM-IZ-033761	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:uuid:f66d824a-93ad-4b60-b7d7-fb8e63c30239'}]	[]	[]	[]	False		Systematics Ecology Program - Biotic Census		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	Yale Peabody Museum	urn:uuid:f66d824a-93ad-4b60-b7d7-fb8e63c30239				IZ	350556908	urn:uuid:f66d824a-93ad-4b60-b7d7-fb8e63c30239		YPM IZ 033761	YPM						20.0	0.0	0			Off Manomet Point		en	PhysicalObject	64-64 ft	Atlantic Ocean; Gulf of Maine; Cape Cod Bay	Plymouth County	1.0	75f50140-830d-4630-a290-3d6e951a7c29						YPM			North America; Atlantic Ocean; Gulf of Maine; Cape Cod Bay; USA; Massachusetts; Plymouth County; Plymouth	physical resource			Animalia; Arthropoda; Pycnogonida; Ammotheidae		Achelia spinosa (YPM IZ 033761)	Gray Museum; IZ number 33761; lot count 1; original catalog number GM 6229; accn=IZA.07830		GM 6229					"{ ""irn"": ""508417"", ""solr_long_lat"": ""-70.5333,41.9250"", ""original_num"": ""GM 6229"" }"	Plymouth		Animals and Plants: Invertebrates - Other	sea spiders; arthropods; animals		ICZN	radius inferred 2024-01-04 from provided coordinates	in collection	Achelia spinosa	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Systematic Ecology Program MBL												
1804338456	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:20.522+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2118465	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia spinosa (Stimpson, 1853)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	spinosa	SPECIES	ACCEPTED	NE	1993-09-13T00:00:00						{}	1969.0	8.0	12.0	1969-08-12	224.0	224.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-05-28T20:24:00.000+00:00	2024-07-04T18:50:20.522+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ab62a58d-8e24-e244-dbaf-f5964beb2f56'}]	[]	[]	[]	False	Crustacea	Bousfield, Dr. Edward L.  ; Douglas, Charles H.	Bamber, Roger N.		Pycnogonida		[]	[]			NORTH_AMERICA	Canadian Museum of Nature	ab62a58d-8e24-e244-dbaf-f5964beb2f56		1969-08-12		CMNC	1804338456	ab62a58d-8e24-e244-dbaf-f5964beb2f56		CMNC 1994-0025	CMN										http://biocol.org/urn:lsid:biocol.org:col:34935			en	PhysicalObject				2.0	c146edb6-3a82-473c-b337-4acaa92f9513		0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	fluid				http://grbio.org/cool/sjd8-70zp						Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae; Achelia;	L23	(CMNC 1994-0025)	poor condition; poor condition\nPrior Description: false																														
1065986844	854e35e6-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862	a974d1b0-37fa-442b-bf5e-47159b201779	2e167bb0-4441-11db-9ba2-b8a03c50a862	US	EML	2024-07-24T13:18:05.048+00:00	2024-07-24T13:22:42.452+00:00	2311	{}	PRESERVED_SPECIMEN	PRESENT	2118465	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia spinosa (Stimpson, 1853)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	spinosa	SPECIES	ACCEPTED	NE		41.8417	-70.3083	1851.0		Massachusetts	{}	1968.0	8.0	26.0	1968-08-26	239.0	239.0	['CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-01-06T10:37:02.000+00:00	2024-07-24T13:22:42.452+00:00	http://collections.peabody.yale.edu/search/Record/YPM-IZ-075768	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:uuid:4b2cb028-160a-45a9-a680-23e55cd78f3f'}]	[]	[]	[]	False		Systematics Ecology Program - Biotic Census	Lawrence R. McCloskey	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	Yale Peabody Museum	urn:uuid:4b2cb028-160a-45a9-a680-23e55cd78f3f				IZ	1065986844	urn:uuid:4b2cb028-160a-45a9-a680-23e55cd78f3f		YPM IZ 075768	YPM						34.5	5.5	0			about 7.75 miles N of Barnstable Harbor		en	PhysicalObject	94-132 ft	Atlantic Ocean; Gulf of Maine; Cape Cod Bay	Barnstable County	4.0	75f50140-830d-4630-a290-3d6e951a7c29			70% alc.			YPM			North America; Atlantic Ocean; Gulf of Maine; Cape Cod Bay; USA; Massachusetts; Barnstable County; Barnstable	physical resource			Animalia; Arthropoda; Pycnogonida; Ammotheidae		Achelia spinosa (YPM IZ 075768)	Gray Museum; IZ number 75768; lot count 4; original catalog number YPM 30236; original catalog number GM 976; accn=IZA.07830		YPM 30236|GM 976					"{ ""irn"": ""1601544"", ""solr_long_lat"": ""-70.3083,41.8417"", ""original_num"": ""GM 976"" }"	Barnstable	Det. by: Lawrence R. McCloskey	Animals and Plants: Invertebrates - Other	sea spiders; arthropods; animals		ICZN	radius inferred 2024-01-04 from provided coordinates	in collection	Achelia spinosa	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Systematic Ecology Program MBL												
350556880	854e35e6-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862	a974d1b0-37fa-442b-bf5e-47159b201779	2e167bb0-4441-11db-9ba2-b8a03c50a862	US	EML	2024-07-24T13:18:05.048+00:00	2024-07-24T13:22:42.673+00:00	2311	{}	PRESERVED_SPECIMEN	PRESENT	2118465	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia spinosa (Stimpson, 1853)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	spinosa	SPECIES	ACCEPTED	NE		41.8417	-70.3083	1851.0		Massachusetts	{}	1968.0	8.0	26.0	1968-08-26	239.0	239.0	['CONTINENT_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-01-06T10:36:58.000+00:00	2024-07-24T13:22:42.673+00:00	http://collections.peabody.yale.edu/search/Record/YPM-IZ-030236	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:uuid:61d6e1da-9a9f-4fb3-bd2b-79a5511a2dec'}]	[]	[]	[]	False		Systematics Ecology Program - Biotic Census		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	Yale Peabody Museum	urn:uuid:61d6e1da-9a9f-4fb3-bd2b-79a5511a2dec				IZ	350556880	urn:uuid:61d6e1da-9a9f-4fb3-bd2b-79a5511a2dec		YPM IZ 030236	YPM						33.0	4.0	0			about 7.75 miles N of Barnstable Harbor		en	PhysicalObject	94-121 ft	Atlantic Ocean; Gulf of Maine; Cape Cod Bay	Barnstable County	4.0	75f50140-830d-4630-a290-3d6e951a7c29			70% alc.			YPM			North America; Atlantic Ocean; Gulf of Maine; Cape Cod Bay; USA; Massachusetts; Barnstable County; Barnstable	physical resource			Animalia; Arthropoda; Pycnogonida; Ammotheidae		Achelia spinosa (YPM IZ 030236)	Gray Museum; IZ number 30236; lot count 4; original catalog number GM 976; accn=IZA.07830		GM 976					"{ ""irn"": ""504893"", ""solr_long_lat"": ""-70.3083,41.8417"", ""original_num"": ""GM 976"" }"	Barnstable		Animals and Plants: Invertebrates - Other	sea spiders; arthropods; animals		ICZN	radius inferred 2024-01-04 from provided coordinates	in collection	Achelia spinosa	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Systematic Ecology Program MBL												
1804315703	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:14.491+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2118465	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia spinosa (Stimpson, 1853)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	spinosa	SPECIES	ACCEPTED	NE	1993-09-15T00:00:00	56.2694	-134.803		NORTH_AMERICA	Alaska (State)	{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.2_1', 'name': 'Alaska'}, 'level2': {'gid': 'USA.2.20_1', 'name': 'Sitka'}}	1961.0	7.0	25.0	1961-07-25	206.0	206.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2021-05-28T20:25:00.000+00:00	2024-07-04T18:50:14.491+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '49d9978c-52d1-2d14-5abe-960ab20b36cc'}]	[]	[]	[]	False	Crustacea	Bousfield, Dr. Edward L.  ; Scoggan, John W. ; McAllister, Donald E.	Bamber, Roger N.	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	Canadian Museum of Nature	49d9978c-52d1-2d14-5abe-960ab20b36cc		1961-07-25		CMNC	1804315703	49d9978c-52d1-2d14-5abe-960ab20b36cc		CMNC 1994-0099	CMN										http://biocol.org/urn:lsid:biocol.org:col:34935	Puffin Bay, shore of cove on N side		en	PhysicalObject			Sitka (Borough)	1.0	c146edb6-3a82-473c-b337-4acaa92f9513		0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	fluid				http://grbio.org/cool/sjd8-70zp					AK1961-123-199	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ammotheidae; Achelia;	A171;A172	(CMNC 1994-0099)																															
1321141937	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:48.427+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118465	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia spinosa (Stimpson, 1853)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	spinosa	SPECIES	ACCEPTED	NE		71.3881	-156.48		NORTH_AMERICA	Alaska	{}	1950.0	2.0	18.0	1950-02-18	49.0	49.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-03-20T11:39:00.000+00:00	2024-07-02T12:37:48.427+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3ae37bbe1-537b-4ac6-82fc-00c4550534b4'}]	[]	[]	[]	False	NMNH Extant Biology	G. Macgintie	Hedgpeth, J. W.	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/3ae37bbe1-537b-4ac6-82fc-00c4550534b4		18 FEB 1950		IZ	1321141937	http://n2t.net/ark:/65665/3ae37bbe1-537b-4ac6-82fc-00c4550534b4		USNM 122414	USNM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		49.0	0.0			urn:lsid:biocol.org:col:34871	3.2 Mile Out, Off Point Barrow Base					Arctic Ocean, Beaufort Sea		1.0	586ee56e-b0fe-4dff-b7f9-aeb104f3308a		0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		Arctic Ocean, Beaufort Sea, United States, Alaska	Topozone 1999-2004	Decimal degrees		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae				FEMALE													3.2 Mile Out, Off Point Barrow Base																
1317229408	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:42.961+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118465	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia spinosa (Stimpson, 1853)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	spinosa	SPECIES	ACCEPTED	NE		71.38	-156.48		NORTH_AMERICA	Alaska	{}	1949.0	8.0	30.0	1949-08-30	242.0	242.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-01-31T16:28:00.000+00:00	2024-07-02T12:36:42.961+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/30131270f-5fdc-41dc-b5a6-58887fdb3c75'}]	[]	[]	[]	False	NMNH Extant Biology	G. Macgintie	Hedgpeth, J. W.	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/30131270f-5fdc-41dc-b5a6-58887fdb3c75		30 AUG 1949		IZ	1317229408	http://n2t.net/ark:/65665/30131270f-5fdc-41dc-b5a6-58887fdb3c75		USNM 122408	USNM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		59.0	4.0			urn:lsid:biocol.org:col:34871	Point Barrow Base, 5 Mile Out					Arctic Ocean, Beaufort Sea		1.0	586ee56e-b0fe-4dff-b7f9-aeb104f3308a		0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		Arctic Ocean, Beaufort Sea, United States, Alaska				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae																	3.5 Mile Out Off Point Barrow Base																
1319777517	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:32.424+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2118465	1	54	354	9477065	6313	2118396	2118465	2118465	Achelia spinosa (Stimpson, 1853)	Achelia spinosa (Stimpson, 1853)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia spinosa	Achelia	spinosa	SPECIES	ACCEPTED	NE		71.38	-156.48		NORTH_AMERICA	Alaska	{}	1949.0	8.0	30.0	1949-08-30	242.0	242.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-01-31T16:28:00.000+00:00	2024-07-02T12:37:32.424+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/371e7eb98-20a9-4069-a8b3-21b3d9224cdc'}]	[]	[]	[]	False	NMNH Extant Biology	G. Macgintie	Hedgpeth, J. W.	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA		http://n2t.net/ark:/65665/371e7eb98-20a9-4069-a8b3-21b3d9224cdc		30 AUG 1949		IZ	1319777517	http://n2t.net/ark:/65665/371e7eb98-20a9-4069-a8b3-21b3d9224cdc		USNM 122397	USNM				['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		59.0	4.0			urn:lsid:biocol.org:col:34871	Point Barrow Base, 5 Mile Out					Arctic Ocean, Beaufort Sea		1.0	586ee56e-b0fe-4dff-b7f9-aeb104f3308a		0174f5b3-da29-4967-b8dc-ce75ed53e35d	Alcohol (Ethanol)				urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		Arctic Ocean, Beaufort Sea, United States, Alaska				Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae																	3.5 Mile Out Off Point Barrow Base																
