key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	continent	stateProvince	gadm	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetName	recordedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	habitat	municipality	county	verbatimLocality	collectionCode	gbifID	language	occurrenceID	type	vernacularName	ownerInstitutionCode	occurrenceRemarks	higherClassification	parentNameUsage	individualCount	modified	institutionKey	collectionKey	identifiedBy	preparations	institutionID	verbatimEventDate	locality	catalogNumber	institutionCode	locationID	bibliographicCitation	collectionID	networkKeys	waterBody	fieldNumber	eventID	samplingProtocol	verbatimDepth	parentEventID	dateIdentified	recordNumber	sex	depth	depthAccuracy	identificationQualifier	otherCatalogNumbers	georeferenceRemarks	verbatimIdentification	datasetID	scientificNameID	taxonID	dynamicProperties	lifeStage	organismQuantity	organismQuantityType	nomenclaturalCode	disposition	materialEntityID
1804321282	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:24.889+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	71.9667	-125.2		NORTH_AMERICA	Northwest Territories (Terr.)	{}		1972.0	7.0	30.0	1972-07-30	212.0	212.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:24.889+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6218734f-a71f-71f4-3abf-8e8bf4be636f'}]	[]	[]	[]	False	Crustacea	McAllister, Donald E.  ; Russell, Dr. Dale Alan	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	6218734f-a71f-71f4-3abf-8e8bf4be636f		Sachs Harbour	Banks I. (NT)		CMNC	1804321282	en	6218734f-a71f-71f4-3abf-8e8bf4be636f	PhysicalObject				Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;		1.0	2021-05-28T20:25:00.000+00:00	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	Bamber, Roger N.	fluid	http://biocol.org/urn:lsid:biocol.org:col:34935	1972-07-30		CMNC 1994-0093	CMN	CMNFI 1972-0155	(CMNC 1994-0093)	http://grbio.org/cool/sjd8-70zp								1993-09-14T00:00:00																		
1804300922	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:21.042+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	69.1733	-105.885		NORTH_AMERICA	Nunavut (Terr.)	{}		1970.0	8.0	13.0	1970-08-13	225.0	225.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:21.042+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '0a3e362d-dc35-c354-2dbc-959d3cfa5734'}]	[]	[]	[]	False	Crustacea	Fisheries and Oceans Canada, Arctic Biological Station	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	0a3e362d-dc35-c354-2dbc-959d3cfa5734			Victoria I. (NU)		CMNC	1804300922	en	0a3e362d-dc35-c354-2dbc-959d3cfa5734	PhysicalObject				Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;		1.0	2021-05-28T20:25:00.000+00:00	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	Bamber, Roger N.	fluid	http://biocol.org/urn:lsid:biocol.org:col:34935	1970-08-13		CMNC 1994-0300	CMN	CMNC 1994-0307	(CMNC 1994-0300)	http://grbio.org/cool/sjd8-70zp								1993-09-17T00:00:00																		
1804305425	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:20.734+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	69.1733	-105.885		NORTH_AMERICA	Nunavut (Terr.)	{}		1970.0	8.0	13.0	1970-08-13	225.0	225.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:20.734+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1dc05eb6-86ba-6ba4-47b4-7248138587c4'}]	[]	[]	[]	False	Crustacea	Fisheries and Oceans Canada, Arctic Biological Station	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	1dc05eb6-86ba-6ba4-47b4-7248138587c4			Victoria I. (NU)		CMNC	1804305425	en	1dc05eb6-86ba-6ba4-47b4-7248138587c4	PhysicalObject				Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;		1.0	2021-05-28T20:25:00.000+00:00	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	Bamber, Roger N.	fluid	http://biocol.org/urn:lsid:biocol.org:col:34935	1970-08-13		CMNC 1994-0308	CMN	CMNC 1994-0307	(CMNC 1994-0308)	http://grbio.org/cool/sjd8-70zp								1993-09-16T00:00:00																		
1804310189	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:16.771+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	69.1733	-105.885		NORTH_AMERICA	Nunavut (Terr.)	{}		1970.0	8.0	13.0	1970-08-13	225.0	225.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:16.771+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '321d83ae-dd16-d164-108f-164ed4f0a56e'}]	[]	[]	[]	False	Crustacea	Fisheries and Oceans Canada, Arctic Biological Station	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	321d83ae-dd16-d164-108f-164ed4f0a56e			Victoria I. (NU)		CMNC	1804310189	en	321d83ae-dd16-d164-108f-164ed4f0a56e	PhysicalObject				Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;		1.0	2021-05-28T20:25:00.000+00:00	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	Bamber, Roger N.	fluid	http://biocol.org/urn:lsid:biocol.org:col:34935	1970-08-13		CMNC 1994-0307	CMN	CMNC 1994-0307	(CMNC 1994-0307)	http://grbio.org/cool/sjd8-70zp								1993-09-17T00:00:00																		
1804314062	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:23.005+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	69.155	-105.898		NORTH_AMERICA	Nunavut (Terr.)	{}		1970.0	8.0	13.0	1970-08-13	225.0	225.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:23.005+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4300f3d7-8214-2144-8483-bf6e2e81ff8e'}]	[]	[]	[]	False	Crustacea	Fisheries and Oceans Canada, Arctic Biological Station	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	4300f3d7-8214-2144-8483-bf6e2e81ff8e			Victoria I. (NU)		CMNC	1804314062	en	4300f3d7-8214-2144-8483-bf6e2e81ff8e	PhysicalObject				Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;		1.0	2021-05-28T20:25:00.000+00:00	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	Bamber, Roger N.	fluid	http://biocol.org/urn:lsid:biocol.org:col:34935	1970-08-13		CMNC 1994-0301	CMN	CMNI 1986-0898	(CMNC 1994-0301)	http://grbio.org/cool/sjd8-70zp								1993-09-17T00:00:00	70-1003 OT-7																	
1883351110	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:22.391+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	63.6667	-68.45		NORTH_AMERICA	Nunavut (Terr.)	{}		1967.0	9.0	4.0	1967-09-04	247.0	247.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:22.391+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ca8d9eb6-f0db-0db4-a883-83cd21e2b9c0'}]	[]	[]	[]	False	Crustacea	Fife, Jack	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	ca8d9eb6-f0db-0db4-a883-83cd21e2b9c0			Baffin I.		CMNC	1883351110	en	ca8d9eb6-f0db-0db4-a883-83cd21e2b9c0	PhysicalObject				Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;		2.0	2021-05-28T20:46:00.000+00:00	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830		fluid	http://biocol.org/urn:lsid:biocol.org:col:34935	1967-09-04	Arctic Ocean, Frobisher Bay, St. 67-5, Depth = 55-62m	CMNC 2018-2400	CMN	ABS Frobisher Bay St. 67-5 1967-09-04 55-62m	(CMNC 2018-2400)	http://grbio.org/cool/sjd8-70zp																										
1804303326	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:24.997+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	48.5833	-123.5		NORTH_AMERICA	British Columbia (Prov.)	{}		1965.0	3.0	11.0	1965-03-11	70.0	70.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:24.997+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '14885e2a-68c5-8c54-4fa8-8c9a153d46ed'}]	[]	[]	[]	False	Crustacea	Ellis, Derek V.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	14885e2a-68c5-8c54-4fa8-8c9a153d46ed			Cowichan Land Distr.		CMNC	1804303326	en	14885e2a-68c5-8c54-4fa8-8c9a153d46ed	PhysicalObject			incomplete specimens; incomplete specimens\nPrior Description: false	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;		2.0	2021-05-28T20:25:00.000+00:00	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	Bamber, Roger N.	fluid	http://biocol.org/urn:lsid:biocol.org:col:34935	1965-03-11	Patricia Bay; E side of Saanich Inlet; Vancouver I.	CMNC 1994-0125	CMN	CMNFI 1965-0283	(CMNC 1994-0125)	http://grbio.org/cool/sjd8-70zp								1993-09-15T00:00:00																		
1883349757	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:17.803+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	67.1514	-107.417		NORTH_AMERICA	Nunavut (Terr.)	{}		1965.0	8.0	13.0	1965-08-13	225.0	225.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:17.803+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '35e78d0b-2a08-a084-5e8b-a79988e76e27'}]	[]	[]	[]	False	Crustacea	Fife, Jack	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	35e78d0b-2a08-a084-5e8b-a79988e76e27					CMNC	1883349757	en	35e78d0b-2a08-a084-5e8b-a79988e76e27	PhysicalObject				Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;		10.0	2021-10-01T19:49:00.000+00:00	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830		fluid	http://biocol.org/urn:lsid:biocol.org:col:34935	1965-08-13	Arctic Ocean, Hiuqqitaaq River, St. 65-1021, Sample No 59, Depth = 35m	CMNC 2018-2390	CMN	ABS St. 65-1021 1965-08-13 Hiuqqitaaq R. 59	Nymphon microrhynchum (CMNC 2018-2390)	http://grbio.org/cool/sjd8-70zp																										
1883351399	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:26.297+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	67.6856	-107.917		NORTH_AMERICA	Nunavut (Terr.)	{}		1965.0	8.0	11.0	1965-08-11	223.0	223.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:26.297+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ed3f5b32-f69f-69f4-899c-8eb13231ae14'}]	[]	[]	[]	False	Crustacea	Fife, Jack	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	ed3f5b32-f69f-69f4-899c-8eb13231ae14		Umingmaktok			CMNC	1883351399	en	ed3f5b32-f69f-69f4-899c-8eb13231ae14	PhysicalObject				Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;		1.0	2021-10-01T19:49:00.000+00:00	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830		fluid	http://biocol.org/urn:lsid:biocol.org:col:34935	1965-08-11	Arctic Ocean, Off Unmingmaktok, St. 65-1017, Sample No 30	CMNC 2018-2389	CMN	ABS St. 65-1017 1965-08-11 Umingmaktok 30	Nymphon microrhynchum (CMNC 2018-2389)	http://grbio.org/cool/sjd8-70zp																										
1804315793	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:15.088+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	56.2	-76.1333		NORTH_AMERICA	Québec (Prov.)	{}		1963.0	7.0	21.0	1963-07-21	202.0	202.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:15.088+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '4a6f07fd-6a0d-a0d4-71b2-b7bb4981a27f'}]	[]	[]	[]	False	Crustacea	Clarke, Arthur Haddelton  ; Athearn, Herbert D. ; McAllister, Donald E.	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	4a6f07fd-6a0d-a0d4-71b2-b7bb4981a27f					CMNC	1804315793	en	4a6f07fd-6a0d-a0d4-71b2-b7bb4981a27f	PhysicalObject				Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;		1.0	2021-05-28T20:25:00.000+00:00	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830	Bamber, Roger N.	fluid	http://biocol.org/urn:lsid:biocol.org:col:34935	1963-07-21	Richmond Gulf, 6.4 km WSW of mouth of Clearwater Riv.	CMNC 1994-0130	CMN	AHC&HDA 1963-07-21 C506	(CMNC 1994-0130)	http://grbio.org/cool/sjd8-70zp								1993-09-16T00:00:00	506																	
1883351407	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:18.403+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	69.85	-125.933			Northwest Territories (Terr.)	{}		1963.0	8.0	20.0	1963-08-20	232.0	232.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'PRESUMED_NEGATED_LONGITUDE', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:18.403+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ee5c26bb-c7dd-7dd4-358e-a114fc01aca1'}]	[]	[]	[]	False	Crustacea	Fife, Jack	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	ee5c26bb-c7dd-7dd4-358e-a114fc01aca1					CMNC	1883351407	en	ee5c26bb-c7dd-7dd4-358e-a114fc01aca1	PhysicalObject				Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;		1.0	2021-10-01T19:49:00.000+00:00	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830		fluid	http://biocol.org/urn:lsid:biocol.org:col:34935	1963-08-20	Arctic Ocean, Franklin Bay, St. 63-0025, Sample Depth = 109.7-129.8m	CMNC 2018-2382	CMN	ABS Franklin Bay St. 63-0025 1963-08-20	Nymphon microrhynchum (CMNC 2018-2382)	http://grbio.org/cool/sjd8-70zp																										
1883349513	87f42a91-8dfd-44f1-aabb-8b6ef14aba82	a41250f0-7c3e-11d8-a19c-b8a03c50a862	1bd85d67-1c87-4591-988a-44ff22008d3e	a41250f0-7c3e-11d8-a19c-b8a03c50a862	CA	EML	2024-07-04T18:49:39.484+00:00	2024-07-04T18:50:20.443+00:00	337	{}	PRESERVED_SPECIMEN	PRESENT	2117729	1	54	354	9477065	2013	2117630	2117729	2117729	Nymphon microrhynchum G.O.Sars, 1888	Nymphon microrhynchum G.O.Sars, 1888	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon microrhynchum	Nymphon	microrhynchum	SPECIES	ACCEPTED	NE	74.6333	-94.3167		NORTH_AMERICA	Nunavut (Terr.)	{}		1962.0	7.0	25.0	1962-07-25	206.0	206.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-04T18:50:20.443+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '15cf27fa-857a-57a4-1d93-bd0aad249757'}]	[]	[]	[]	False	Crustacea	Fife, Jack	WGS84	Pycnogonida	CA	[]	[]	NORTH_AMERICA	Canada	NORTH_AMERICA	Canadian Museum of Nature	15cf27fa-857a-57a4-1d93-bd0aad249757			Cornwallis I.		CMNC	1883349513	en	15cf27fa-857a-57a4-1d93-bd0aad249757	PhysicalObject				Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Nymphonidae; Nymphon;		1.0	2021-05-28T20:46:00.000+00:00	c146edb6-3a82-473c-b337-4acaa92f9513	0a009cbb-94c4-4bc5-9da4-cd6ad5a0e830		fluid	http://biocol.org/urn:lsid:biocol.org:col:34935	1962-07-25	Arctic Ocean, Off Cornwallis Is., St. 62-4016, Sample No B-36	CMNC 2018-2378	CMN	ABS St. 62-4016 1962-07-25 Cornwallis I. B-36	(CMNC 2018-2378)	http://grbio.org/cool/sjd8-70zp																										
